	pval	sigma2	beta	within_variance	shared_beta	selection	Vg	average_ED	average_Vm	color	weight	Vg/Vm
Cre09.g394750	0.0347261005288119	12.1025401962868	0.786906270999415	9.523564775480574	24.8057395401286	directional	0.4715624257473281	0.0545966580501675	0.0013102540919895	red	0.0	359.90150966161383
Cre09.g394850	6.39238238937248e-07	76.5904704978572	0.08245884405003	6.31556166250123	24.8057395401286	directional	0.2806336289811689	0.1407925540886214	0.0011793015012451	red	2.0	237.96597281092028
Cre09.g391100	0.0184029794891657	7.05526696192585	0.73937625974883	5.216496897838226	24.8057395401286	directional	0.2637802890857775	0.1080698504133734	0.001904692995043	red	0.5	138.48966199396477
Cre09.g801026	0.520299225856957	541.014350354517	2.44330136124781	1321.8610986757908	24.8057395401286	stabilizing	0.1742451117952023	0.0930586462588622	0.0020409855724525	lightgrey	1.6	85.37302475187268
Cre09.g393321	0.372463644521593	13.0441730967358	0.80137226580877	10.453238550132967	24.8057395401286	stabilizing	0.6724046279700672	0.115533065196877	0.0024879888080574	lightgrey	0.6	270.26031057393493
Cre09.g393543	0.142883575332747	73.6631088653208	1.58594687353151	116.82577719956677	24.8057395401286	stabilizing	2.081125310941485	0.0988391476239475	0.0006329395119206	lightgrey	0.1	3288.0319078619236
Cre09.g394213	0.209045058439274	13.1271575954289	1.57722126683048	20.704432132545726	24.8057395401286	stabilizing	0.4195548967168837	0.0729286340997733	0.0012452850201546	lightgrey	0.1	336.91475439477836
Cre09.g394325	0.345085373944808	47.5373161718693	1.73426496561616	82.44230199629143	24.8057395401286	stabilizing	0.6400204941814789	0.1099196916823027	0.0017332364607669	lightgrey	0.6	369.26323018746723
Cre09.g394399	0.0195972489654293	40.8097016910879	0.738680193352232	30.14531833581972	24.8057395401286	directional	0.0412418108856973	0.1008771632979703	0.0014814889860576	red	0.5	27.838081331570443
Cre09.g394436	1.43113981159614e-05	25.4640617832886	0.226154788964569	5.7588195187803795	24.8057395401286	directional	0.4039258436642383	0.1042053315403498	0.0020013862826377	red	2.0	201.8230299509646
Cre09.g394473	0.408186769289564	16.6988313399555	0.908475734365394	15.170483064609929	24.8057395401286	stabilizing	0.8530136085715908	0.0797631323276472	0.0020891121638436	lightgrey	0.6	408.3139351418046
Cre09.g394584	0.077241010282767	32.5103773472538	0.894597689366901	29.08370845529929	24.8057395401286	stabilizing	0.3813846492454769	0.1036587374440745	0.0014411152083077	lightgrey	0.1	264.64549610390725
Cre09.g394843	0.0761771699353904	27.878497567006	1.09855793935662	30.626144839568656	24.8057395401286	stabilizing	0.2124583651634649	0.0933346382719567	0.0023260860615724	lightgrey	0.1	91.3372762398336
Cre09.g394917	0.0226898005997185	17.5946688081334	0.732552557879405	12.889019640439104	24.8057395401286	directional	0.3910148418845217	0.051649437551911	0.0011557498430355	red	0.0	338.32134543712954
Cre09.g395769	0.0242891314332202	42.9247803274873	0.901893918867126	38.71359834606803	24.8057395401286	directional	0.1958853352802126	0.1425850039600302	0.0014378459063494	red	0.0	136.23527696201683
Cre09.g396213	0.103085123414473	43.7327493658734	0.962092180671816	42.07493620418712	24.8057395401286	stabilizing	1.5587021209080474	0.0960499321452267	0.0015065623078085	lightgrey	0.1	1034.6084677874305
Cre09.g396252	0.0216415946244231	72.2864276175473	0.494291708405877	35.730581801635225	24.8057395401286	directional	0.1688677517587639	0.0603557981799371	0.0014547261080622	red	0.5	116.08216201172598
Cre09.g396363	0.0467301963338797	16.2559097514394	0.691160986457048	11.235450619561602	24.8057395401286	directional	0.5959324208037886	0.0585524753453263	0.0011985365318809	red	0.0	497.21673470275755
Cre09.g396587	8.85641461533082e-05	7.6515528283764	0.352225149633102	2.695069339900462	24.8057395401286	directional	0.2708754165689624	0.1428111238823508	0.0010946441718898	red	2.0	247.45522200270938
Cre09.g396735	0.108612297881801	20.9179713027682	1.26745377546803	26.51256170282546	24.8057395401286	stabilizing	0.0975204241740627	0.0902743713056507	0.0017660389382465	lightgrey	0.1	55.21986070753951
Cre09.g397031	0.256503905242309	30.350155739074	0.971519292690813	29.485761836681196	24.8057395401286	stabilizing	0.4852743687671064	0.1145806703700018	0.0010649490219923	lightgrey	0.6	455.6784961023375
Cre09.g397105	0.189382376248674	90.1392312623141	0.570387782873671	51.41431626964843	24.8057395401286	stabilizing	0.6984901941581537	0.0774618426450387	0.0015985508303637	lightgrey	0.1	436.9521324506361
Cre09.g399215	0.118319174567781	76.8846993381195	1.13411533422187	87.19611648639939	24.8057395401286	stabilizing	0.2091613006793941	0.0738410374413991	0.0014760090287596	lightgrey	0.1	141.70733146203574
Cre09.g399178	0.0098288371794026	26.9890342900772	0.278458945980709	7.515338041452111	24.8057395401286	directional	0.1161152145196263	0.0643637552308808	0.00167919736892	red	0.5	69.14923562219936
Cre09.g398993	0.300635202231907	24.3218981761003	1.29054590354068	31.38852605749978	24.8057395401286	stabilizing	0.3102056537237716	0.0540347533261265	0.0006588819226565	lightgrey	0.6	470.80613848544385
Cre09.g398882	0.0576366841821779	72.6834017881455	1.13499626413714	82.49538949432387	24.8057395401286	stabilizing	0.4707772014580648	0.0902747356993569	0.0012634942466839	lightgrey	0.1	372.59940256446885
Cre09.g398289	0.0334229379782247	39.3042427069305	1.06493004741024	41.85626904931508	24.8057395401286	directional	0.9005229994341163	0.1500208501816515	0.0013124815069486	red	0.0	686.1224289001605
Cre09.g398104	0.0612444745681885	25.7117179525417	0.54279605011641	13.956218946346823	24.8057395401286	stabilizing	0.2441906949062846	0.0639098166750768	0.0011541050797544	lightgrey	0.1	211.58445551444044
Cre09.g397956	0.367923393423416	5.64704530077674	1.99427448084943	11.261758335539746	24.8057395401286	stabilizing	0.3297291782740264	0.1043412487111328	0.001830087339004	lightgrey	0.6	180.17127994201468
Cre09.g399402	0.0061727133324621	35.624932646417	0.651536322909098	23.210937620330814	24.8057395401286	directional	0.4882770277713336	0.1114011314804122	0.0017815705693619	red	1.0	274.07111240405055
Cre09.g399626	0.210463899202556	27.1197679205568	0.555862811939147	15.074870455457775	24.8057395401286	stabilizing	0.3038596615811597	0.0907046348206175	0.0011860919713515	lightgrey	0.1	256.18558165849896
Cre05.g235450	0.0258015522163047	64.0437554416447	0.371943833389142	23.820679903602056	24.8057395401286	directional	0.1689659309600009	0.0645756623282	0.0010014935399688	red	0.0	168.71394993248262
Cre05.g235700	0.0175643850954452	44.0367586125045	0.525684592786812	23.149445518865566	24.8057395401286	directional	0.6755962411477588	0.101510117603731	0.0009442256574407	red	0.5	715.5029476523075
Cre05.g236100	0.0154827968817306	11.7388384485521	0.844990047859917	9.919201662461873	24.8057395401286	directional	0.2982037154919583	0.1706284309291496	0.0013206568192837	red	0.5	225.79954999490215
Cre05.g236150	0.0139933462765666	30.9583910001931	0.698475032052205	21.62366314614457	24.8057395401286	directional	0.3297533627448302	0.088885443270399	0.0010640594746675	red	0.5	309.9012513824684
Cre05.g237800	0.0048040331517522	353.490065946936	0.269300925506815	95.19520191697494	24.8057395401286	directional	0.7034876912738451	0.1722304226381963	0.0023665007426405	red	1.0	297.2691614239284
Cre05.g237750	0.0041104044658855	38.5073083910486	0.291041702235929	11.207232582654658	24.8057395401286	directional	0.3632161484489482	0.0595027066739981	0.0012429247454471	red	1.0	292.2269829926779
Cre05.g237450	0.0637664812635502	57.0058667878384	1.06285832289862	60.58915996950406	24.8057395401286	stabilizing	0.3526517654962605	0.0947679176864727	0.0012933798020596	lightgrey	0.1	272.6590943624539
Cre05.g237400	9.5440789794242e-05	60.527268025482	0.350580210145462	21.219662343904183	24.8057395401286	directional	0.4442967244051647	0.1097668749344012	0.0010059664837644	red	2.0	441.66155789065056
Cre05.g237350	0.000441145710137	17.5936718421437	0.386214266298259	6.7949270620058675	24.8057395401286	directional	0.3017713130643041	0.1068267768206503	0.0014989875691916	red	1.5	201.31675489947432
Cre05.g237100	0.110032448535709	100.114290490361	0.380039356883337	38.047370572788374	24.8057395401286	stabilizing	0.4883251930673606	0.1082629134405855	0.0014015933972436	lightgrey	0.1	348.407172884597
Cre05.g237050	0.0170716466553695	195.8964852765	0.232246593817419	45.49629144627129	24.8057395401286	directional	0.5458308785849011	0.1260763940032313	0.001199809557729	red	0.5	454.93126393996226
Cre05.g238200	0.0004202490554452	42.9425181855299	0.390167879975174	16.754791281243556	24.8057395401286	directional	0.2164524408683917	0.0708653827003248	0.0012506309964034	red	1.5	173.07458514211763
Cre05.g238322	0.13349141594735	19.7124404711138	0.614177331380836	12.106934083552263	24.8057395401286	stabilizing	0.5246027837817924	0.0969459065634597	0.0010500229320186	lightgrey	0.1	499.61078733135673
Cre05.g238332	8.36459297454725e-05	46.83318197951	0.339922476582758	15.919651204726032	24.8057395401286	directional	0.6970004983124996	0.0835096352553875	0.0014410736915011	red	2.0	483.66749210893323
Cre05.g239200	0.0993430394296069	8.56167505624388	1.34220573347446	11.491529348635805	24.8057395401286	stabilizing	0.4321347132514284	0.0934031966729411	0.001049359562392	lightgrey	0.1	411.8080482026423
Cre36.g759647	0.0776956661172747	10.3503985743509	1.24604363915461	12.897048306284882	24.8057395401286	stabilizing	0.2604922522981087	0.0967161519347435	0.0012784803709786	lightgrey	0.1	203.75146792337335
Cre05.g240400	0.485587838962377	39.9031451043189	2.44699325883056	97.64272707640602	24.8057395401286	stabilizing	0.5222962343908297	0.0445850710100739	0.00094081752284	lightgrey	1.6	555.1514738099261
Cre05.g240850	0.0328887352239794	79.611531594395	0.7171651476202	57.09461580816451	24.8057395401286	directional	0.3899279527831934	0.1851282070600409	0.001967914191977	red	0.0	198.14276169809273
Cre05.g240900	0.391741592551174	5.43074587945369	2.75120424547427	14.94109111964489	24.8057395401286	stabilizing	0.3962134023914404	0.132488406750437	0.0012358467572748	lightgrey	0.6	320.600754146203
Cre05.g241000	0.0058383987439549	11.9636240906642	0.584312539170857	6.9904955701016345	24.8057395401286	directional	0.3232021125477008	0.1276402604312528	0.0013164894891749	red	1.0	245.50299505259656
Cre05.g241100	4.21892288887508e-05	67.1497852742088	0.225645391651433	15.152039597508471	24.8057395401286	directional	0.3427678517868207	0.1433331170581319	0.0017158274466208	red	2.0	199.76825318995657
Cre05.g241450	0.146568890329948	21.4093799647195	0.993227887967141	21.26439324504437	24.8057395401286	stabilizing	0.8442870450409933	0.1127654099027858	0.0010919780453188	lightgrey	0.1	773.1721792945992
Cre24.g755197	0.181873106430487	49.5202855944408	0.706071742149929	34.964874321428844	24.8057395401286	stabilizing	1.0188240727573172	0.1541845253307347	0.0003248147373171	lightgrey	0.1	3136.631303039343
