CINC	CSCH	k0	k4	sites
g1360	g13190	0.0804720361208516	0.5464454471667697	385.0
g1359	g13191	0.1774126586957438	0.6405581605294368	2550.0
g1358	g13192	0.0217406526549392	0.4868153930744361	859.0
g1357	g13193	0.0541616714982567	0.45904276749755857	1719.0
g1356	g13194	0.249250335564223	0.7937827323571579	1642.0
g1354	g13195	0.1843162482755675	0.6421923651990713	1291.0
g4332	g13201	0.3710221813770801	0.6939618322995895	1898.0
g4331	g13202	0.1085257396627224	0.34171116884522706	2768.0
g4328	g13204	0.0873138938383555	0.3309834299109752	1571.0
g4327	g13205	0.0235930331919092	0.12217760320263979	1177.0
g4326	g13208	0.1717524331923584	0.3831192178244929	2140.0
g4325	g13209	0.0370205018113046	0.2505811269947493	805.0
g4324	g13210	0.0050933981835013	0.2879691771654007	297.0
g4323	g13211	0.0620738145811339	0.25863036471879725	752.0
g4322	g13212	-0.0	0.16133353471270917	360.0
g4321	g13213	0.0856116529066228	0.41721599838206114	476.0
g4320	g13214	0.0933728804583892	0.29754857110455735	736.0
g4319	g13215	0.0394030001459112	0.23784573513785828	1596.0
g4318	g13217	0.2177652613090513	0.5114804099713652	2004.0
g4317	g13218	0.0743205094244773	0.3694498821729356	3303.0
g4316	g13219	0.1507991685724883	0.553792757468096	5552.0
g14831	g13221	0.261782357916311	0.9731419604985203	4101.0
g14833	g13223	0.0312952831700012	0.207430571280108	3941.0
g14834	g13224	0.0507151407562344	0.2238697414169974	1572.0
g14835	g13225	0.0584169111319744	0.4050040596560755	1846.0
g14836	g13226	0.1058769567834044	0.4471161859294769	1690.0
g14837	g13227	0.1473175645986959	0.4732274517060403	3173.0
g14838	g13228	0.0860894865935698	0.4868153930744361	2044.0
g14839	g13229	0.1652785241464515	0.5740076038233259	2467.0
g14841	g13230	0.0369615663172639	0.4598283546648066	484.0
g14840	g13231	0.1601950053767929	0.6343327106598727	1260.0
g14846	g13232	0.1970207639577514	0.7780933991360843	5939.0
g14847	g13233	0.0711740563670967	0.8239592165010822	499.0
g14848	g13234	0.1025778120966621	0.5367549942696582	3591.0
g14849	g13235	0.0293435958691741	0.3978034218268532	859.0
g14850	g13236	0.0473497796466272	0.25472212891669854	7697.0
g14851	g13238	0.2746330432763464	0.7116982966678601	4016.0
g14852	g13239	0.1487414236052968	0.525789270050294	761.0
g14854	g13241	0.1175511272359607	0.34087712075203436	1287.0
g14855	g13242	0.1110272892480469	0.39694449409112165	6219.0
g14858	g13246	0.2253195701782909	0.7662384356489861	2651.0
g14859	g13247	0.0574404594135871	0.2951047192971753	1924.0
g14860	g13248	0.3135806261425056	0.7576176510796847	3100.0
g14862	g13249	0.588142388795248	1.0362404861725412	3778.0
g14863	g13251	0.0951127191898317	0.34013870888151326	3260.0
g14866	g13254	0.1522081878458534	0.4410914023494369	11263.0
g14868	g13256	0.1436658155993895	0.4353555135418744	2894.0
g14871	g13259	0.0139215133950446	0.1937305978289075	212.0
g14872	g13260	0.0949884288500308	0.6227612265550728	410.0
g14873	g13261	0.0773675128884442	0.4161556465221302	1209.0
g14874	g13262	0.0218993660191967	0.26865916744321405	212.0
g14875	g13263	0.0418810820121184	0.369855206523338	760.0
g14876	g13264	0.0898990378366783	0.5126603301231945	3073.0
g14877	g13265	0.0482839963600768	0.2892468606089886	421.0
g14878	g13266	0.0381640356446708	0.36318448947095905	673.0
g14879	g13267	0.033952048793321	0.3650658297529133	1468.0
g14880	g13268	0.1213538798908428	0.5471078033050726	1633.0
g14881	g13269	0.0177523080644285	0.14732505073997693	777.0
g14882	g13270	0.2979763481017525	0.770232549030442	3478.0
g14883	g13273	0.0380326235694422	0.24020022618203662	1209.0
g14884	g13274	0.059733047294944	0.3899422179949675	2916.0
g14885	g13275	0.1566362333455374	0.8239592165010822	2074.0
g10050	g13307	0.0076142785980134	0.21067678909980167	385.0
g10048	g13309	0.0148720510622375	0.29500781068186466	1114.0
g10047	g13310	0.2052758365922528	0.7178910622498124	7160.0
g10046	g13311	0.2815654906517747	0.7615362258887894	4510.0
g10045	g13312	0.2208165428137048	0.8520875130949226	3064.0
g10044	g13313	0.0741963690549494	0.5814091002106871	3263.0
g10043	g13314	0.0735795806716344	0.44723321799650034	1800.0
g10041	g13316	0.336750035174703	1.1357504227075972	687.0
g10040	g13317	0.0277908530514727	0.4020891006788039	1468.0
g10039	g13318	0.2025768045541219	0.6374571954220571	5958.0
g10038	g13319	0.2918069967302399	0.817100906136834	13313.0
g10037	g13320	0.0465265431895894	0.2886343656790715	607.0
g10036	g13321	0.0174575011969241	0.19591162444771326	3622.0
g10035	g13322	0.066823750701621	0.414373740124919	2214.0
g10034	g13323	0.0647353669402361	0.4881257181537155	5074.0
g10033	g13324	0.2684366650311394	0.8165751906116854	6386.0
g10031	g13328	0.1038522556988288	0.4733722044206032	2184.0
g10030	g13329	0.1914711282752753	0.6111057697220619	2909.0
g10029	g13330	0.2152241125386969	0.6257548441538593	1889.0
g10028	g13331	0.0614678304552494	0.3666350377854116	475.0
g10027	g13332	0.1067330454277327	0.3387988972573349	3390.0
g10026	g13334	0.0455177582029011	0.42541529049048143	475.0
g10025	g13335	0.064596865297454	0.31914035619113457	1263.0
g10169	g13338	0.0022813705803636	0.11203933539738918	1314.0
g10023	g13340	0.0676367906807032	0.6829200428738776	306.0
g10022	g13341	0.0608395346881912	0.370407049089163	2364.0
g10021	g13342	0.0121953906538352	0.5198603854199589	379.0
g10020	g13343	0.2203371209446218	0.4776148869395769	2353.0
g10019	g13344	0.0645559565784322	0.5149743746540637	297.0
g10017	g13345	0.0728728113402358	0.6430876738884163	316.0
g10016	g13346	0.0562352213816455	0.29905800557631523	2664.0
g10015	g13347	0.1693665242725299	0.45795914418325734	3124.0
g12504	g13348	0.8399677293956417	0.9792109678522007	3920.0
g10013	g13352	0.2202860957636752	0.6045012525113849	2157.0
g10011	g13353	0.1162908228402113	0.6118831732640684	761.0
g10010	g13354	0.1299537909555275	0.4749367792341574	801.0
g10009	g13356	0.1414224132880729	0.5356504423183331	680.0
g10008	g13357	0.3142323647662671	0.6714424329965467	2262.0
g10007	g13358	0.1264569711974794	0.5489404248644295	776.0
g10006	g13359	0.0539558430514736	0.48724655146515494	693.0
g10005	g13360	0.1382180305603766	0.4516315517656639	1997.0
g10004	g13361	0.1763304960149088	0.5180843959564027	3007.0
g10003	g13362	0.1108303120050493	0.41499562484805286	1024.0
g10002	g13363	0.115096231788949	0.32631170835885825	1266.0
g10001	g13364	0.089467646210216	0.33737333329736147	1305.0
g10000	g13365	0.3804471729955115	0.6035013412442646	1872.0
g9999	g13366	0.1797491632778589	0.7371572524750885	1437.0
g9998	g13367	0.1387438390123751	0.4652755877561225	2938.0
g9997	g13368	0.1346013658586611	0.5044824002716785	864.0
g9996	g13369	0.1330915253570863	0.42598802820445447	877.0
g9995	g13370	0.0879137359299344	0.32685082853797776	4745.0
g9994	g13371	0.0997819576288926	0.3217467041387688	1526.0
g9989	g13372	0.0340194370491978	0.4505803953216977	706.0
g9988	g13373	0.0987638959177474	0.4381176726386552	1049.0
g9987	g13374	0.0070505807135293	0.25889146132717816	885.0
g9984	g13375	0.1148772107336286	0.40012561501705934	3091.0
g9983	g13376	0.1675482364761376	0.48244070233867287	6087.0
g9982	g13377	0.1584818202504052	0.33225227057042217	932.0
g9976	g13381	0.0902571161200036	0.38145992511228743	1431.0
g9974	g13382	0.1499369838338965	0.49890093762703935	1370.0
g9969	g13383	0.1690194235569467	0.45154900264885606	21875.0
g9964	g13384	0.0519820830478934	0.3236821890838877	1030.0
g9963	g13385	0.1132282701824089	0.4529370351240021	459.0
g9962	g13387	0.1115915525144046	0.3575656438915996	1364.0
g9961	g13388	0.1473455859561627	0.4507004529496153	1191.0
g9960	g13389	0.2199789975046072	0.444107977703306	2466.0
g9959	g13390	0.3602456344405286	0.8021266889863925	8805.0
g9958	g13392	0.0941533087078327	0.4381176726386552	1085.0
g9956	g13393	0.1637742835203725	0.3325441200151691	1343.0
g9955	g13394	0.1702793108102334	0.41507410605000794	2716.0
g9954	g13395	0.0569272499437286	0.27903683339124036	843.0
g9952	g13396	0.177972442384819	0.4093902528441181	3831.0
g9948	g13397	0.1156900316933612	0.302178215434868	1680.0
g9947	g13398	0.0710590256920246	0.20727951526070165	558.0
g9946	g13399	0.3314065007110024	0.9902352357002313	6686.0
g9945	g13400	0.2442821010307652	0.717349916203256	3320.0
g9944	g13401	0.1568936777829747	0.4640322893337332	1218.0
g9943	g13402	0.176138782289176	0.40731486448815923	1218.0
g9942	g13403	0.2223367822731915	0.5748282510871464	4193.0
g9941	g13404	0.0421163271222966	0.3241000163927443	437.0
g9940	g13405	0.168759175827581	0.539514582631266	3803.0
g9939	g13406	0.0430445984974894	0.2373882165687512	781.0
g9938	g13407	0.0637158513618393	0.19324170271451502	2240.0
g9937	g13408	0.2542969901493979	0.6225199655622139	4230.0
g9936	g13415	0.1537621250412398	0.5378155410794652	1289.0
g9935	g13420	0.1716544969544314	0.5147274356663405	2847.0
g9933	g13421	0.3578860873683286	0.7322576278053512	5692.0
g9932	g13422	0.1029474785756661	0.39903056805661896	1472.0
g9930	g13423	0.0796080623765051	0.21974034351110555	533.0
g9929	g13424	0.0834630603478765	0.3114880534133819	1051.0
g9928	g13425	0.2488330442377539	0.6052273612501738	1621.0
g9927	g13426	0.0786434075949453	0.32574981908176226	2072.0
g9926	g13427	0.347963149060788	0.788067200617856	1800.0
g9925	g13428	0.0742108490399044	0.46200542440827763	1570.0
g9924	g13429	0.1906891130420199	0.7869146500038997	746.0
g9923	g13430	0.050605701232321	0.5156350221312671	707.0
g9922	g13431	0.0445234567872043	0.5809801611083462	1100.0
g9921	g13432	0.1516798751428406	0.5755291814078991	3000.0
g9919	g13433	0.0620738145811339	0.6441252576370258	728.0
g9918	g13434	0.0120233418120643	0.5295558112960538	3177.0
g17176	g13439	0.0699989548441643	0.5112040650898303	1896.0
g17177	g13440	0.1342441379405001	0.3973495554388271	3285.0
g13730	g13441	0.1019721089800692	0.36058533400095216	1397.0
g13729	g13442	0.0567420017753688	0.26075548730981724	2169.0
g13728	g13443	0.122080918416394	0.40061068224342455	4988.0
g13726	g13447	0.3403835092233741	0.8239592165010822	3025.0
g13725	g13448	0.192809001645088	0.4441258746882615	2340.0
g13724	g13449	0.318299958630707	0.7319521100774173	4342.0
g13723	g13450	0.1746653218848027	0.5443109973715763	7677.0
g13721	g13451	0.0680257948388016	0.2940315658320178	1465.0
g13720	g13452	0.105581223609183	0.5016899139184658	7369.0
g13718	g13453	0.0718942918785961	0.4942711832476	7271.0
g13717	g13454	0.1487435398163197	0.5946406742189939	6965.0
g13715	g13457	0.096473353355012	0.38866892602212416	2959.0
g13714	g13458	-0.0	0.3360185418952203	337.0
g13713	g13459	0.0157762170895477	0.10650774824378073	1714.0
g13712	g13460	0.0259635505446836	0.24906920095780138	2596.0
g13711	g13462	0.104821456781369	0.532858977683689	425.0
g13710	g13463	0.0400580638047815	0.08946764621021606	455.0
g13709	g13466	0.0218310631185529	0.16735766348565728	1438.0
g13708	g13467	0.0686558578250462	0.3474078469029225	3772.0
g13707	g13468	0.2174835771847291	0.7905234473336638	8681.0
g13706	g13469	0.1552606270382446	0.8239592165010822	252.0
g13705	g13470	0.0259541468831067	0.3719249801619862	613.0
g13704	g13471	0.099219751780032	0.30409883108112323	829.0
g13703	g13472	0.1301525454286663	0.32777368055699907	839.0
g13701	g13473	0.1862986993691238	0.6437262072868066	5526.0
g13699	g13474	0.0916632245431868	0.45599202916472875	680.0
g13698	g13475	0.0521949688493964	0.4581818117422298	364.0
g13697	g13476	0.0178261511023204	0.29761330580023654	2587.0
g13696	g13477	0.0566306643811088	0.2882420036507664	595.0
g13695	g13478	0.0184909211729553	0.2326161962278796	1331.0
g14066	g13479	0.0960129017107855	0.4102715043224634	2615.0
g14064	g13480	0.1401580299973615	0.6474736513002335	1050.0
g12884	g13481	0.233712287033127	0.5114333304697645	2343.0
g14062	g13483	0.0977520282680795	0.3432782454056881	745.0
g14061	g13484	0.0344097043130202	0.2726256817568492	650.0
g14060	g13485	0.1032555684746499	0.5595350422820339	2880.0
g14059	g13486	0.0194185604495561	0.40285719906252293	482.0
g14058	g13488	0.1641275773267891	0.8951332728681787	1164.0
g14057	g13489	0.1642901745470134	0.6608189961811964	1041.0
g14055	g13491	0.1694579168883966	0.5339402213009028	1138.0
g14054	g13492	0.078195757743307	0.4815173289201479	1935.0
g14053	g13493	0.0375439304211315	0.43467979977354765	556.0
g14052	g13495	0.0648434112394009	0.30261808035333515	1277.0
g14051	g13496	0.0715964522902934	0.30016181416651544	1005.0
g14050	g13501	0.1667000571305064	0.5998245323089684	3777.0
g14049	g13502	0.0956287982993153	0.33351436594608436	490.0
g14048	g13503	0.0182142516295304	0.26265182207483617	1800.0
g17396	g13507	0.1555134786448425	0.45258192148100396	544.0
g1632	g13509	0.094613463995175	0.24649477266331443	656.0
g7016	g13531	0.0192379896581886	0.5183282091976089	1627.0
g7015	g13532	0.1182057042263901	0.6033558119050931	3528.0
g7012	g13533	0.1611279722637145	0.5293563554599781	8780.0
g7011	g13534	0.1482642139640233	0.5686140081517059	671.0
g7010	g13535	0.1458941121857889	0.3965724933394936	1111.0
g7009	g13536	0.0650200058820876	0.32611299009051886	4411.0
g7008	g13537	0.0410479791870004	0.4639780804669461	1140.0
g7007	g13538	0.0982483661020722	0.4006774402078329	2002.0
g7006	g13539	0.1596518672895818	0.6142705698367111	4020.0
g7005	g13540	0.128719700757905	0.3709379755780192	2002.0
g7004	g13541	0.1228284583606805	0.6158413761887456	8667.0
g7003	g13542	0.2560861686941723	0.5716050390351726	1214.0
g7002	g13543	0.2379108150125986	0.6644049461156041	5181.0
g6997	g13544	0.0934540638415831	0.3833229944865263	6919.0
g6998	g13545	0.4211020174385591	1.047293116028175	1525.0
g6999	g13546	0.0153738911612556	0.22648954541253272	694.0
g7000	g13547	0.0839162113087757	0.601118130645778	6446.0
g7001	g13548	0.0860156081384636	0.5668565939922532	13769.0
g6995	g13551	0.1843698215595135	0.4863490505526025	2997.0
g6993	g13554	0.117990190941403	0.5015667955768395	2917.0
g6992	g13555	0.1421236269573811	0.49446972126087585	4105.0
g6994	g13557	0.475376761196234	0.994293421771536	4795.0
g6991	g13558	0.4246390741913348	1.0559039713233282	1869.0
g10975	g13559	0.131711342484347	0.39289671092085776	6644.0
g6989	g13561	0.4120098321251768	0.9604231710089347	7166.0
g6985	g13563	0.5611531860044543	1.2494283930764039	3582.0
g6983	g13564	0.1359029265246723	0.5316029648114081	3548.0
g6982	g13565	0.0204441959794759	0.27076000915299786	886.0
g6981	g13566	0.0528188026172571	0.22671065390470024	854.0
g6980	g13567	0.0200278923355711	0.8239592165010822	400.0
g6979	g13568	0.0336379246240138	0.5509851836000236	457.0
g6977	g13570	0.0245521105487034	0.281020087081058	636.0
g6976	g13571	0.0066667105629345	0.33446735209717593	674.0
g6975	g13572	0.012582679784732	0.33016780610500385	844.0
g6971	g13573	0.2164393673086032	0.5889218256144461	3111.0
g6970	g13574	0.10485496959444	0.49544209280738494	3454.0
g6969	g13575	0.043490443237762	0.5175275686091647	554.0
g6968	g13576	0.0105635549113042	0.15927358596131022	1307.0
g6967	g13577	0.1778418971369459	0.5369713937445875	2996.0
g6964	g13578	0.1053071433305404	0.47847617282773436	3943.0
g6963	g13580	0.3505397571868346	0.7980200317637474	2974.0
g6962	g13581	0.0736389032852187	0.35575207144739673	2956.0
g6960	g13584	0.0937499681812903	0.48965496106650386	1262.0
g6959	g13585	0.025106946897292	0.13674116759546595	985.0
g6958	g13587	0.0684926310606087	0.4355018978499413	1520.0
g6953	g13589	0.7850500771902453	2.7200183327409873	1509.0
g6009	g13590	0.1039472486396765	0.4217306847008506	670.0
g6008	g13591	0.1626923576249802	0.5344239498127852	2234.0
g6007	g13593	0.1361085231041366	0.2947819410822054	711.0
g6005	g13594	0.060617935589369	0.23423170573781105	757.0
g6004	g13595	0.0164702564701918	0.2960944861630443	1206.0
g6003	g13596	0.0050933981835013	0.0634819823655594	583.0
g6002	g13597	0.0515394271807684	0.4849703736937894	404.0
g6000	g13598	0.3218444361636187	0.9000243503355099	6223.0
g5999	g13599	0.3346419737510498	0.9695762273318003	651.0
g5998	g13600	0.4747339943201193	0.9551892289762322	2109.0
g5997	g13601	0.2172413824319976	0.5526915072102336	1688.0
g5996	g13602	0.2143310751716348	0.7120499178610753	1806.0
g2332	g13604	0.1400585982166976	0.4289820441566077	1297.0
g2334	g13605	0.0739234252916659	0.3309834299109752	834.0
g5995	g13609	0.1280555955961602	0.28674789952988067	1217.0
g2331	g13610	0.2496114882391896	0.7425987342555298	1868.0
g2329	g13612	0.1067262492073373	0.43503726179997504	2114.0
g2327	g13614	0.0838175571462804	0.4326655308330625	784.0
g2326	g13615	0.1122931919031933	0.4372342225005118	5360.0
g2325	g13616	0.1047015622882674	0.4408399986765892	2623.0
g2324	g13617	0.1701807824279226	0.5153648674648011	2119.0
g2323	g13618	0.1055408282166066	0.5048361613480108	1385.0
g2322	g13619	0.0778707095227339	0.6615629823544644	503.0
g2321	g13620	0.0850323571306332	0.39462973325384587	2974.0
g2320	g13621	0.183413859435068	0.6453953680167757	3053.0
g2316	g13625	0.2011758477636744	0.6119570685299048	5362.0
g2315	g13626	0.0762819081189918	0.45439458447136005	1997.0
g2314	g13627	0.2051043941045559	0.8425552104609945	1089.0
g2311	g13628	0.3283796285753851	0.8544512207319288	1152.0
g2310	g13629	0.1544190217650151	0.6510664725422081	1485.0
g2309	g13630	0.1270933432831295	0.6024101904413882	1606.0
g2308	g13631	0.0739514826034046	0.5776656780756266	1957.0
g2306	g13633	0.0874169183006165	0.45920558621583774	2315.0
g2305	g13634	0.0915927202020819	0.4900091523363691	1914.0
g2300	g13636	0.0441803816847742	0.5145600100026397	447.0
g2299	g13637	0.0785253223670276	0.47759568300661037	933.0
g2297	g13638	0.2870811770616633	0.6199324578005967	2093.0
g2289	g13639	0.2639523467390958	0.6961674927421786	3629.0
g2288	g13640	0.0293196943434581	0.3887583421350136	477.0
g2287	g13641	0.3971056371330477	0.8443686391447458	1353.0
g2284	g13642	0.0604861633757488	0.35026725083069826	1273.0
g2283	g13643	0.2102563240178584	0.4377214910650914	2293.0
g2282	g13645	0.1101023311476478	0.47381234124242644	1221.0
g15555	g13646	0.5253476064379721	1.3385192265037218	767.0
g2281	g13649	0.3326193777730526	0.7882381797591413	1354.0
g2279	g13650	0.1481092570257805	0.5700921792181177	1267.0
g2278	g13652	0.146572769056301	0.5114048279900454	2642.0
g2277	g13654	0.289800579781077	0.735847809358454	1814.0
g2275	g13655	0.1079616302246272	0.4984303560869169	2208.0
g2274	g13656	0.111605923358836	0.46295197232982377	4934.0
g2272	g13657	0.0088496601983662	0.18848582121067953	513.0
g2271	g13658	0.0311095074004041	0.2268878541417914	1866.0
g2269	g13659	0.0983357990702291	0.2976182324344422	3544.0
g832	g13660	0.5562592351316675	1.0817878708282007	603.0
g2267	g13661	0.0698178172995089	0.3137763847080541	367.0
g2265	g13663	0.009917499881017	0.4849703736937894	304.0
g2264	g13664	0.0832224581006649	0.30070026707825953	5164.0
g2263	g13665	0.0732288521729369	0.4528643043248759	2525.0
g2262	g13666	0.2198846054913056	0.5951363809609881	4139.0
g12492	g13667	0.1804327731893746	0.49823279370165247	3578.0
g2261	g13669	0.005870871465185	0.26750620795404934	255.0
g2260	g13670	0.073283101720881	0.25319498472885893	4259.0
g2259	g13671	0.0679059057698657	0.3488275308209217	3198.0
g2258	g13672	0.0264897422852727	0.2834626086171713	1132.0
g2254	g13674	0.0345683304002002	0.22347510100047274	4094.0
g2255	g13677	0.3138559012475689	0.5174557664957343	2327.0
g2256	g13678	0.092424480317961	0.2326161962278796	427.0
g11279	g13698	0.0266457863943035	0.2899918321130012	592.0
g11278	g13699	0.0530533132166053	0.3218974831642391	4542.0
g11283	g13700	0.0334756138479323	0.27256265389849865	3288.0
g11305	g13701	0.0274911492436839	0.18069728967862447	12278.0
g11313	g13702	0.176782072659012	0.5393420002224046	1030.0
g8527	g13704	0.0637928598664103	0.2498583348964037	1343.0
g1025	g13705	0.2217976173778466	0.6744595395357138	1376.0
g8526	g13707	0.1451547173664237	0.39344640336731074	3023.0
g8525	g13708	0.0439314755928427	0.2326161962278796	1458.0
g8523	g13709	0.0178226208391393	0.1442789194855921	775.0
g8522	g13710	0.1151148619405195	0.42758730708486875	1626.0
g8521	g13711	0.156257949088029	0.41880659038904067	2077.0
g8519	g13713	0.0561393358802768	0.3749669636468151	1122.0
g8518	g13714	0.0411061773712462	0.21451880343311353	1576.0
g8517	g13715	0.0119388535782602	0.16369017451501344	872.0
g8515	g13716	0.0907516869711309	0.4068114806111045	4345.0
g8504	g13718	0.1634835060099857	0.4825478909675399	1376.0
g8505	g13719	0.3704703142016544	0.8734563407148419	4923.0
g16735	g13720	0.54927592028492	1.6203924078643435	2881.0
g8481	g13724	0.0502603467521173	0.35268544821124403	4858.0
g8480	g13727	0.1741101507249893	0.6036942950708064	8346.0
g8479	g13728	0.0549222701424526	0.22637266381335586	489.0
g8477	g13730	0.1591661268672214	0.5406728201346358	2357.0
g8475	g13731	0.203007087997539	0.4862224607959452	1824.0
g8473	g13735	0.0595732870868039	0.4622700280096313	676.0
g8472	g13736	0.0336223222150012	0.23622921003966274	1375.0
g8471	g13737	0.0255343810572878	0.20515317379921225	1129.0
g8470	g13739	0.098890788010615	0.39687136616594665	1560.0
g8469	g13740	0.1506228921366855	0.5331350682445097	2869.0
g8468	g13741	0.1088046579498721	0.6160511370627182	1350.0
g9056	g13750	0.144597220564945	0.41508639549092063	10337.0
g9054	g13751	0.4746891476061742	0.8619420161151488	2796.0
g9053	g13752	0.1929812177892816	0.6540157488554988	2779.0
g3500	g13753	0.0139479928616921	0.020354030699473454	1247.0
g9052	g13754	0.0668723552749058	0.4408399986765892	1102.0
g9050	g13755	0.0472123808026364	0.22475242824916003	1852.0
g9048	g13756	0.0481551758782577	0.4247966061906011	806.0
g9047	g13757	0.1156258029383069	0.4454459496931512	5078.0
g9046	g13758	0.0026643012032758	0.10495033383297919	1107.0
g9045	g13759	0.0401400844122438	0.198200982960973	1632.0
g9044	g13760	0.2767015755196602	0.8568252996804958	3407.0
g9043	g13761	0.1286685363410316	0.7203464626404693	753.0
g9042	g13762	0.1134232272929426	0.4749367792341574	295.0
g9041	g13763	0.2524338629738469	0.4532712224972488	1964.0
g9039	g13766	0.1803978125093704	0.5421172115295464	7497.0
g9035	g13767	0.2642792821336665	0.6027824761821312	6975.0
g9034	g13768	0.1464365934715606	0.686478768412047	679.0
g9033	g13769	0.101377512152029	0.3985752962632405	4350.0
g7448	g13770	0.4836382241428475	1.0506698704057822	1774.0
g9032	g13771	0.2392503498684088	0.6274945966366108	1582.0
g9031	g13772	0.1305809686924243	0.5667506531559594	2380.0
g1005	g13773	0.326651783217139	0.7894703815697148	1676.0
g9029	g13774	0.0439364262186018	0.2764883512390861	1070.0
g9027	g13775	0.1404518595799639	0.49393187737114264	2609.0
g9026	g13776	0.0102741332686214	0.1487414236052968	739.0
g9025	g13777	0.1610789256331238	0.5213461648785627	4853.0
g9024	g13778	0.1719497182943576	0.45781384902173744	1967.0
g9023	g13779	0.0548690663897923	0.36318448947095905	615.0
g9022	g13780	0.0618314039971638	0.3931864830735984	2230.0
g9021	g13781	0.124083847602215	0.6141928979228057	3974.0
g9020	g13782	0.0501472089218449	0.2326161962278796	812.0
g9019	g13783	0.0527373738130947	0.4652323924557594	344.0
g9018	g13785	0.377694239379353	0.6562257073548408	3494.0
g9017	g13786	0.1603033147705001	0.6066236846695557	1051.0
g9016	g13787	0.1259106544793702	0.6377138749252043	683.0
g9015	g13788	0.0524727274505335	0.442800143536197	2968.0
g9014	g13789	0.0261699201787872	0.3351377432032641	999.0
g9013	g13790	0.157784632191834	0.6379466044565701	1178.0
g6133	g13797	0.669804331329111	1.5276614454457798	237.0
g10868	g13819	0.4463144755377979	1.27453961182278	328.0
g15573	g13823	0.0470478969925706	0.31684701335755155	941.0
g15574	g13824	0.0978915460753599	0.46618942431490196	1483.0
g15575	g13825	0.02206041390472	0.08833727674228764	264.0
g15576	g13826	0.1450776743228975	0.5437850471737151	2105.0
g15577	g13827	0.019590666056727	0.3699609855863108	543.0
g15578	g13828	0.091870019967425	0.6036383776049599	407.0
g15582	g13829	0.0989008316535918	0.4824648034347392	860.0
g15583	g13831	0.1728147935352734	0.46351991256887803	1687.0
g15585	g13832	0.098672764143852	0.6157354140523725	614.0
g15586	g13833	0.1136923942241884	0.4513480514787881	672.0
g15587	g13834	0.02867421337786	0.29044830259598853	1223.0
g15588	g13835	0.0540774704260079	0.40497659291371957	709.0
g15589	g13836	0.031277801212837	0.24792284995128494	1406.0
g15590	g13838	0.0327697174435923	0.16487981170486832	1503.0
g15591	g13839	0.1117522897631982	0.3100749583180059	576.0
g15592	g13840	0.0607072806432071	0.23820281423762268	702.0
g15593	g13841	0.2049560776808714	0.6890231039285399	3194.0
g15594	g13842	0.1568437835624835	0.4740966783342202	2125.0
g15595	g13843	0.3484595854581444	0.5133442714517304	913.0
g15596	g13844	0.1174555885162015	0.5618646423900642	1378.0
g15598	g13846	0.1814066541855431	0.6191561725480446	2570.0
g15599	g13847	0.2042692319715673	0.5428107157564968	1624.0
g15601	g13849	0.0340967805575679	0.35967981019641465	369.0
g15602	g13850	0.0580164056095698	0.30221677237705397	1857.0
g15605	g13853	0.3227897236173891	0.7609450744612003	2221.0
g15607	g13854	0.1127731730810663	0.370291943383531	1028.0
g15609	g13855	0.1456945422310042	0.35967981019641465	2081.0
g15610	g13857	0.051310024969072	0.31137337889765837	1659.0
g16772	g13860	0.0109758056388283	0.25539061886040976	1261.0
g16773	g13862	0.0140190997591143	0.30409883108112323	535.0
g16774	g13863	0.2283194726540827	0.5311387934433643	2383.0
g16776	g13864	0.2729034081069956	0.8032777590339795	4772.0
g16778	g13865	0.2406959116375595	0.7212110160503258	4220.0
g16779	g13866	0.122144255789282	0.3241000163927443	1049.0
g16781	g13867	0.1162077116496662	0.3190098589964951	1215.0
g13867	g13870	0.1277692576999326	0.14583218799472455	527.0
g16783	g13871	0.0930745433335088	0.5157150925933497	1872.0
g16784	g13872	0.1142566764688637	0.3418541758053322	4351.0
g12914	g13873	0.1197862516237805	0.6876200859026462	1304.0
g12917	g13876	0.333883309136274	0.6895221981833439	1530.0
g12918	g13877	0.0333388219281253	0.2248396288604929	1650.0
g12919	g13878	0.3808601799719992	0.8614670319320784	359.0
g12921	g13881	0.0238536006525497	0.19700119652838877	1751.0
g12922	g13882	0.0634819823655594	0.36360138775851414	1069.0
g12923	g13883	-0.0	0.29033697707997586	392.0
g12924	g13884	0.1580473608505542	0.6047285223708276	9273.0
g12925	g13885	0.0132453773639627	0.17598553184677082	1382.0
g12926	g13886	0.0440307006200834	0.38120595148078906	458.0
g12928	g13888	0.0606713624791452	0.2644070299903664	1002.0
g12929	g13889	0.3920129766415245	0.9332430748871274	2746.0
g12930	g13890	0.1161674267499628	0.5809461042561016	1289.0
g12931	g13892	0.0196732591116523	0.34577621944723136	788.0
g12934	g13893	0.0671179280632956	0.47310303748935734	798.0
g12935	g13895	0.0595550832033078	0.47310303748935734	392.0
g12936	g13896	0.0557877900913709	0.3699609855863108	596.0
g12937	g13897	0.0425878588876331	0.2326161962278796	479.0
g12938	g13898	0.12413582885818	0.4686209524368512	345.0
g12940	g13899	0.1151449911345074	0.5742552184711559	827.0
g12941	g13900	0.1408143949460681	0.6435733727720935	1547.0
g12942	g13903	0.0701679982326828	0.36716116898902945	657.0
g12945	g13905	0.0476302355410216	0.19513406418914858	5291.0
g12944	g13906	-0.0	0.11606117241739124	550.0
