MALA	JG05	k0	k4	sites
Mal24_g11622	JG24_g13588	0.2396941051784912	0.670596870053477	2121
Mal24_g11621	JG24_g13589	0.0186948861613753	0.23568682487737705	2038
Mal24_g11620	JG24_g13590	0.0452688124279646	0.36839767079412683	1936
Mal24_g11619	JG24_g13591	0.062881351671263	0.30878146856088695	3918
Mal24_g11614	JG24_g13593	0.8389597165310846	2.662931087052569	3408
Mal24_g866	JG24_g13594	1.4512803576138076	1.8453117223347784	1295
Mal24_g864	JG24_g13596	0.1479114502550481	0.46182038770839395	1779
Mal24_g863	JG24_g13597	0.1131145015773448	0.548313764925253	3347
Mal24_g860	JG24_g13598	0.0581810447511684	0.3912035685156134	2079
Mal24_g859	JG24_g13599	0.0811601884801745	0.3546797916777726	767
Mal24_g858	JG24_g13600	0.0980888481532848	0.3129630183084803	1992
Mal24_g14839	JG24_g13601	0.3424331657379506	1.0763133939669918	885
Mal24_g854	JG24_g13602	0.078235495522143	0.45262034558060754	2329
Mal24_g853	JG24_g13603	0.2516810789239845	0.655342106875635	2754
Mal24_g852	JG24_g13604	0.0174807621896059	0.4226020179385595	687
Mal24_g849	JG24_g13605	0.116309927993999	0.3819464263423559	2539
Mal24_g848	JG24_g13606	0.49814710053309	1.6600154694495777	2386
Mal24_g846	JG24_g13607	0.1349949502757726	0.614493006258598	1334
Mal24_g845	JG24_g13608	0.0413358512361554	0.31811793084023765	1412
Mal24_g843	JG24_g13611	0.0878361073283832	0.42295158680995437	1168
Mal24_g842	JG24_g13614	0.0226432292093592	0.15681884839391952	1202
Mal24_g841	JG24_g13615	0.2653805570271428	0.8033157114585147	939
Mal24_g840	JG24_g13616	0.2837776924299526	0.7336246016941819	2335
Mal24_g838	JG24_g13620	0.1401166276811871	0.48736654186617867	1799
Mal24_g837	JG24_g13621	0.0996402128581066	0.5095339726631225	5068
Mal24_g836	JG24_g13622	0.0314182062818701	0.5169923130911565	987
Mal24_g834	JG24_g13623	0.3480110291608841	0.8604708504806233	2104
Mal24_g832	JG24_g13624	0.1850001449132693	0.634553149776176	1724
Mal24_g830	JG24_g13625	0.1052142297675649	0.5421172115295464	2315
Mal24_g829	JG24_g13626	0.1443286525846454	0.6263961286619699	709
Mal24_g828	JG24_g13627	0.2063164155988988	0.7459669313580465	609
Mal24_g826	JG24_g13629	0.2880458995837581	0.6571355509019923	2563
Mal24_g824	JG24_g13630	0.0658881675910111	0.38038073920011495	2043
Mal24_g825	JG24_g13631	0.086516837665856	0.3696644262636634	10554
Mal24_g823	JG24_g13632	0.0667106145123721	0.7882381797591413	815
Mal24_g822	JG24_g13633	0.0338994047152318	0.46824766953047947	1906
Mal24_g821	JG24_g13634	0.1228702306183426	0.5475946378507746	1618
Mal24_g811	JG24_g13638	0.1619960789254068	0.5676924119678864	2080
Mal24_g810	JG24_g13639	0.1490030210966131	0.8239592165010822	634
Mal24_g809	JG24_g13640	0.3193580925091461	0.8701276362506576	1761
Mal24_g807	JG24_g13642	0.2210921914020549	0.6936872433369252	5962
Mal24_g806	JG24_g13644	0.2430784408594135	1.0763133939669918	816
Mal24_g805	JG24_g13645	0.0241747547168138	0.2342559891740812	1800
Mal24_g804	JG24_g13646	0.2317926990273858	0.5361171795292392	1581
Mal24_g801	JG24_g13647	0.300671786278489	0.9788037842298793	3872
Mal24_g800	JG24_g13648	0.1622656726622741	0.6927081100204957	3179
Mal24_g799	JG24_g13649	0.1888272994378565	0.6511204080353815	8692
Mal24_g798	JG24_g13650	0.3504676826393641	0.9005058574031589	2652
Mal24_g793	JG24_g13651	0.0639535037023172	0.6554912641375992	788
Mal24_g795	JG24_g13652	0.1737224924674416	0.5739635315447763	8221
Mal24_g797	JG24_g13653	0.2008989416631949	0.658266911548527	15853
Mal24_g792	JG24_g13654	0.0801498227247071	0.5867062203419644	1173
Mal24_g790	JG24_g13655	0.1484816720983063	0.6284145196536428	3168
Mal24_g788	JG24_g13657	0.0409919101571455	0.43687697756663535	2251
Mal24_g785	JG24_g13659	0.4733134501098835	0.8442307207920217	2447
Mal24_g784	JG24_g13660	0.2110255334389899	0.618131582224762	3755
Mal24_g783	JG24_g13661	0.333983262491523	0.916288760110056	1208
Mal24_g6739	JG24_g13664	0.4483777505667153	0.9149798592542829	724
Mal24_g782	JG24_g13665	0.1343531737654508	0.5743397731499377	684
Mal24_g781	JG24_g13666	0.373178487288377	0.8845511576965731	1499
Mal24_g780	JG24_g13668	0.2606479925642532	0.708563566435087	2268
Mal24_g779	JG24_g13669	0.1459370996068626	0.532858977683689	433
Mal24_g778	JG24_g13670	0.0740450467283672	0.288418817466638	1761
Mal24_g777	JG24_g13671	0.2438523614395924	0.6487480781149535	404
Mal24_g776	JG24_g13672	0.0493757712535284	0.3972705810527801	1255
Mal24_g775	JG24_g13673	0.1967810231175707	0.6108787711051511	14783
Mal24_g755	JG24_g13675	0.5549191450374917	0.8588492282272517	2004
Mal24_g773	JG24_g13676	0.0490579956891126	0.46290995978906946	2198
Mal24_g771	JG24_g13678	0.1129536212248998	0.6384030865157015	599
Mal24_g770	JG24_g13679	0.0105357307599376	0.2777803412226707	1716
Mal24_g769	JG24_g13680	0.208770698836082	0.7052912125899116	670
Mal24_g765	JG24_g13684	0.0801049030859274	0.4278150693028653	2235
Mal24_g764	JG24_g13685	0.1694755868951316	0.657276519312668	2688
Mal24_g759	JG24_g13686	0.0859147228814928	0.5515669977811377	2585
Mal24_g758	JG24_g13688	0.007159958912685	0.4769915750399977	650
Mal24_g757	JG24_g13689	0.0410069972600199	0.39605057265037263	650
Mal24_g756	JG24_g13690	0.2237324361469519	0.7076552807411478	3817
Mal24_g559	JG24_g13691	0.1202569875563845	0.14329142757203192	331
Mal24_g754	JG24_g13693	0.0342218222384178	0.4033321832455932	1268
Mal24_g753	JG24_g13697	0.0395609169769638	0.45436911411884795	799
Mal24_g752	JG24_g13698	0.0463467894513492	0.2358699974268282	406
Mal24_g751	JG24_g13699	0.0577207808520962	0.556453008547033	731
Mal24_g750	JG24_g13700	0.0543839525266103	0.38659950249186953	937
Mal24_g747	JG24_g13703	0.17478112095313	0.7183798010902706	1822
Mal24_g738	JG24_g13708	0.060370467505456	0.5777970246704369	666
Mal24_g737	JG24_g13709	0.2615869571732081	0.7638357613537891	7556
Mal24_g735	JG24_g13711	0.442378066377897	0.8182773711447391	1179
Mal24_g734	JG24_g13712	0.0625864142287414	0.4356406710948557	655
Mal24_g733	JG24_g13713	0.0187950321052034	0.2026371844389667	650
Mal24_g732	JG24_g13714	0.0392063126081703	0.3632942750233763	2181
Mal24_g731	JG24_g13715	0.1896085759113744	0.656601553015425	1482
Mal24_g730	JG24_g13716	0.2252243729304894	0.7968944241702666	1564
Mal24_g728	JG24_g13718	0.0435866239477074	0.38692457654160234	4945
Mal24_g15854	JG24_g13720	0.3578577625344091	0.8036877122101427	384
Mal24_g727	JG24_g13721	0.244591893432103	0.7333695891878862	5597
Mal24_g726	JG24_g13722	0.0677389671495106	0.43191132179685054	5036
Mal24_g725	JG24_g13723	0.075275995541029	0.7714377632307194	1107
Mal24_g724	JG24_g13724	0.1032605821285006	0.8316123441317633	1113
Mal24_g723	JG24_g13726	0.0415785581107296	0.3875524713445567	2910
Mal24_g722	JG24_g13727	0.0624978670662061	0.27456344642764186	3437
Mal24_g721	JG24_g13728	0.0417365693019866	0.33787937514935096	1859
Mal24_g719	JG24_g13730	0.1312638349567338	0.6130208299099643	596
Mal24_g718	JG24_g13732	0.1629514401533917	0.6138807738211803	2474
Mal24_g717	JG24_g13733	0.0811601884801745	0.4789607261547714	1499
Mal24_g715	JG24_g13735	0.1669646846975204	0.6626256817883731	2468
Mal24_g714	JG24_g13738	0.0748686451191386	0.5350402964307686	2583
Mal24_g713	JG24_g13740	-0.0	0.21618468552072187	1186
Mal24_g712	JG24_g13741	0.0805908744761794	0.4408399986765892	450
Mal24_g710	JG24_g13742	0.0245192712641567	0.44933867318375187	695
Mal24_g15386	JG24_g13746	0.2517092935052835	0.8559242815316235	3219
Mal24_g702	JG24_g13747	0.1454582974664605	0.5403367502991518	4205
Mal24_g701	JG24_g13748	0.1217416609764995	0.7012636242366057	4638
Mal24_g700	JG24_g13749	0.3399587750472281	0.966443245286976	4764
Mal24_g697	JG24_g13750	0.1574505378603446	0.5490083281249643	1858
Mal24_g696	JG24_g13751	0.103076565599958	0.4888991411899811	4257
Mal24_g695	JG24_g13753	0.1820710316843204	0.7199466758506193	3139
Mal24_g694	JG24_g13754	0.0245096293643166	0.3113452642649258	1058
Mal24_g692	JG24_g13756	0.2885079702920208	0.7265480735990223	4317
Mal24_g691	JG24_g13757	0.0519627508396458	0.4378755679397218	1114
Mal24_g690	JG24_g13758	0.0639000125105109	0.340586712919011	1057
Mal24_g688	JG24_g13759	0.1044017117902765	0.4441303796053786	11739
Mal24_g687	JG24_g13760	0.0956544079513111	0.6651111853059012	1245
Mal24_g684	JG24_g13762	0.0511688378479657	0.3563306558729336	1412
Mal24_g683	JG24_g13763	0.0186434073613259	0.27362869093341996	1050
Mal24_g682	JG24_g13765	0.0180369414245023	0.13807450127996546	3111
Mal24_g681	JG24_g13766	0.2534302178226549	0.7088401151107867	9978
Mal24_g680	JG24_g13767	0.4815308772198367	1.1824860672083322	1085
Mal24_g679	JG24_g13768	0.1204514013997387	0.5914907453081493	6184
Mal24_g5207	JG24_g13770	0.2076461758236618	0.9913168799867398	933
Mal24_g676	JG24_g13771	0.0712652750487951	0.4849703736937894	1919
Mal24_g675	JG24_g13772	0.0420492277391188	0.5668843310816319	835
Mal24_g674	JG24_g13773	0.2524244548272804	0.7212811586737109	4501
Mal24_g673	JG24_g13775	0.3231946292298282	0.7749221470539434	2547
Mal24_g672	JG24_g13776	0.0872672627492668	0.46621239706539286	6364
Mal24_g670	JG24_g13777	0.0640047012994633	0.8864954232053707	251
Mal24_g669	JG24_g13778	0.1341857988542552	0.6642677185690786	5419
Mal24_g13357	JG24_g13779	0.5429391294200242	2.013179664306369	471
Mal24_g668	JG24_g13780	0.0066964730582259	0.1276658623949004	1136
Mal24_g667	JG24_g13781	0.1519339430832987	0.4507663334424439	3553
Mal24_g657	JG24_g13784	0.0604563024334383	0.34382887036011206	2555
Mal24_g656	JG24_g13785	0.1828409091709167	0.5329366817865351	1317
Mal24_g655	JG24_g13786	0.0711996693716753	0.5165344376190598	395
Mal24_g654	JG24_g13787	0.0718818020902539	0.5946616097584694	1616
Mal24_g652	JG24_g13788	0.2853196827677462	0.9598721123392582	764
Mal24_g651	JG24_g13789	0.0542212656620329	0.4529370351240021	502
Mal24_g650	JG24_g13790	0.1110212677568164	0.7216553634962423	4208
Mal24_g648	JG24_g13791	0.0677400138234947	0.6637786412775379	984
Mal24_g647	JG24_g13792	0.0858612097854971	0.45042479366138843	896
Mal24_g646	JG24_g13793	0.1534149091166635	0.5615988263319918	2053
Mal24_g645	JG24_g13794	0.0995552300773127	0.38996122932149424	3775
Mal24_g643	JG24_g13795	0.0733075701200452	0.42598802820445447	1990
Mal24_g642	JG24_g13796	0.2540803002071191	0.7730922692470114	538
Mal24_g641	JG24_g13797	0.0845290880244906	0.7882381797591413	1020
Mal24_g640	JG24_g13800	0.2384002865926338	0.7882381797591413	887
Mal24_g634	JG24_g13801	0.0159410889512424	0.38909534506137555	979
Mal24_g633	JG24_g13802	0.0508238431864717	0.49747066305769816	617
Mal24_g628	JG24_g13805	0.297648719658394	0.6838472567147369	829
Mal24_g627	JG24_g13807	0.0340967805575679	0.2257863254662834	2564
Mal24_g625	JG24_g13810	0.1035132876623967	0.4896873703744624	1735
Mal24_g624	JG24_g13811	0.3445223112630269	0.7784907501387562	2315
Mal24_g620	JG24_g13815	0.0380642698808935	0.37337882117938453	2943
Mal24_g617	JG24_g13817	0.1502831189386139	0.6817954052107438	5782
Mal24_g616	JG24_g13818	0.1133191898701295	0.48333905168032504	8128
Mal24_g615	JG24_g13819	0.0428688103799614	0.46894633205149916	1202
Mal24_g614	JG24_g13820	0.118011476896931	0.5949229793376958	816
Mal24_g613	JG24_g13821	0.0984168420135334	0.5007336658117569	1269
Mal24_g612	JG24_g13824	0.1666637738697374	0.6543207605835908	4556
Mal24_g609	JG24_g13827	0.0524022599703645	0.37546609019381183	3025
Mal24_g608	JG24_g13828	0.2549950252648437	1.2128811712021899	864
Mal24_g606	JG24_g13829	0.1220963508326994	0.6393594143469009	1894
Mal24_g605	JG24_g13830	0.1761904638789222	0.5288068135689143	1137
Mal24_g604	JG24_g13831	0.2294516345708484	0.7068386684346205	772
Mal24_g603	JG24_g13832	0.2289493298599559	0.8920503027836693	4146
Mal24_g602	JG24_g13833	0.0471668164117002	0.5954639097614332	527
Mal24_g601	JG24_g13834	0.1361437959987711	0.6640295193531336	1557
Mal24_g11736	JG24_g13837	0.3632726314383891	0.8455434399136147	1318
Mal24_g600	JG24_g13838	0.2226647910926838	0.7532100780388213	2053
Mal24_g599	JG24_g13839	0.0904422458478772	0.882978417932831	1020
Mal24_g598	JG24_g13840	0.0125765142018378	0.15539221752897606	1345
Mal24_g597	JG24_g13841	0.2185885460010545	0.6661558223484974	2744
Mal24_g594	JG24_g13843	0.2334456129560377	0.7947888731601273	1557
Mal24_g593	JG24_g13844	0.1592064492363768	0.6291628826717681	7438
Mal24_g589	JG24_g13848	0.1811657631027132	0.6469120918859733	2748
Mal24_g588	JG24_g13849	0.1516153688527936	0.4906704653570304	8473
Mal24_g586	JG24_g13850	0.0682745347084801	0.43355838808136854	806
Mal24_g585	JG24_g13851	0.0167604740189974	0.49747066305769816	540
Mal24_g584	JG24_g13852	0.0432972594061805	0.6596690419540687	462
Mal24_g583	JG24_g13853	0.1209511106970916	0.6300287252807996	587
Mal24_g7901	JG24_g13857	0.5527842823313545	1.172634314590361	8830
Mal24_g581	JG24_g13860	0.122063595449893	0.6208030008995326	1543
Mal24_g579	JG24_g13862	0.0705764467737246	0.3836882618578612	1476
Mal24_g577	JG24_g13863	0.2727868067680987	0.8723631073542606	4679
Mal24_g576	JG24_g13864	0.1881810670415128	0.8303970242696259	2146
Mal24_g575	JG24_g13865	0.0448321622865205	0.40249298878463613	1638
Mal24_g574	JG24_g13866	0.2897345069200562	0.7246407772640836	1131
Mal24_g573	JG24_g13869	0.0962729151831437	0.4105765270339138	3283
Mal24_g572	JG24_g13870	-0.0	0.13846729033667537	520
Mal24_g571	JG24_g13871	0.0596684447512867	0.3532967929454831	1225
Mal24_g570	JG24_g13872	0.0289891158257093	0.3186623954739496	634
Mal24_g569	JG24_g13873	0.1461606622147492	0.6419529172334334	4946
Mal24_g568	JG24_g13874	0.1705195285086271	0.639524721819468	1436
Mal24_g567	JG24_g13875	0.175099743975448	0.5283176764709099	1621
Mal24_g566	JG24_g13876	0.1411107180324864	0.43679686220043185	733
Mal24_g565	JG24_g13877	0.2132585115992361	0.5692507110277227	3073
Mal24_g564	JG24_g13878	0.0258109126222683	0.22680060353301618	1738
Mal24_g2061	JG24_g13879	0.2300171033083666	0.3845955962539973	645
Mal24_g563	JG24_g13880	0.207994392031688	1.068756654975436	779
Mal24_g560	JG24_g13882	0.0821307090571899	0.5175275686091647	1076
Mal24_g558	JG24_g13883	0.0556546638429628	0.14260821185637276	394
Mal24_g557	JG24_g13884	0.031000722999413	0.32885355343225076	694
Mal24_g556	JG24_g13885	0.0648104296983881	0.4372342225005118	2065
Mal24_g553	JG24_g13888	0.146718647431601	0.6816010713314753	4214
Mal24_g551	JG24_g13889	0.0918680963430088	0.4885392597999798	3428
Mal24_g548	JG24_g13890	0.1306148375843367	0.5729068401864825	2960
Mal24_g546	JG24_g13891	0.0802904971231195	0.6466676329529096	302
Mal24_g545	JG24_g13892	0.2066144433249456	0.6415883904375008	3602
Mal24_g543	JG24_g13895	0.0359350167719231	0.36716116898902945	871
Mal24_g540	JG24_g13897	0.238245522815652	0.7650446431167952	2046
Mal24_g539	JG24_g13898	0.0352177373158282	0.5153286495779872	665
Mal24_g538	JG24_g13899	0.009422234475529	0.3793121030505975	831
Mal24_g537	JG24_g13900	0.2042012952981153	0.5528959856130634	5188
Mal24_g536	JG24_g13902	0.1027948984569892	0.5880892190742539	1584
Mal24_g535	JG24_g13903	0.0498673059516247	0.5682642762731374	721
Mal24_g534	JG24_g13904	0.0598323768207907	0.4709948140351198	964
Mal24_g533	JG24_g13905	0.0891879238407462	0.40901265808245013	1851
Mal24_g532	JG24_g13906	0.0357719044604584	0.23064962676288975	2949
Mal24_g531	JG24_g13908	0.327773680556999	0.9157402513437494	825
Mal24_g530	JG24_g13910	0.0911052621072298	0.7380293004382887	9886
Mal24_g529	JG24_g13911	0.1649979342186335	0.5716050390351726	1420
Mal24_g528	JG24_g13912	0.0116643097556135	0.41331397353876836	659
Mal24_g527	JG24_g13913	0.0955252258337337	0.4554389997676669	1162
Mal24_g524	JG24_g13914	0.3154795208310946	0.7857691486806395	8844
Mal24_g523	JG24_g13915	0.2427022653029379	0.83090371056068	3765
Mal24_g522	JG24_g13916	0.2239064948626402	0.629844851049852	1881
Mal24_g521	JG24_g13918	0.1734236164607154	0.7032171844653827	1836
Mal24_g519	JG24_g13920	0.0188887213152047	0.43231717968885297	1471
Mal24_g518	JG24_g13921	0.3126055385340741	0.9163836968190434	1222
Mal24_g516	JG24_g13924	0.1997009834609732	0.5509851836000236	237
Mal24_g515	JG24_g13926	0.0803553714242868	0.4611115029675288	1516
Mal24_g514	JG24_g13927	0.2137583966590158	0.7083462066306384	689
Mal24_g509	JG24_g13928	0.0899034165773087	0.25313583464974243	1176
Mal24_g508	JG24_g13929	0.2122032125335637	0.7142401465900295	5576
Mal24_g507	JG24_g13930	0.2103407769977458	0.7350980137856897	1490
Mal24_g505	JG24_g13931	0.5050616990230126	0.9864508290350862	4518
Mal24_g504	JG24_g13932	0.043627974641151	0.31230343133228544	5004
Mal24_g502	JG24_g13936	0.2706656339169353	1.0800416535085076	2072
Mal24_g501	JG24_g13938	0.2110077759496457	0.533113414786451	5802
Mal24_g499	JG24_g13943	-0.0	0.04478942602621673	416
Mal24_g498	JG24_g13944	0.0266300163426823	0.15438904065311154	1034
Mal24_g497	JG24_g13945	0.042485276748489	0.38428562552459783	1386
Mal24_g2592	JG24_g13952	0.5632484066202412	1.0651469345966789	798
Mal24_g1799	JG24_g13953	0.4615786471744717	0.9523204086479543	413
Mal24_g9343	JG24_g13958	0.8616308902499052	1.2484942252003668	1431
Mal24_g12195	JG24_g14228	0.9260719698616946	1.4206308559920933	1769
Mal24_g12197	JG24_g14230	0.1944858532109867	0.6200089298883509	1193
Mal24_g12198	JG24_g14231	0.0618907677660026	0.4092088048885547	1272
Mal24_g12199	JG24_g14232	0.1965072880482405	0.5585106230063461	1178
Mal24_g12200	JG24_g14233	0.1412842066067392	0.6161797268615758	1689
Mal24_g12201	JG24_g14234	0.0488225207131764	0.27854891515841856	1036
Mal24_g12202	JG24_g14235	0.0536541558618204	0.32512543847087433	2876
Mal24_g12203	JG24_g14236	0.1546963232549722	0.6680429631766112	1171
Mal24_g12204	JG24_g14238	0.1325473076461326	0.30007737372508425	956
Mal24_g12207	JG24_g14239	0.0322283739640739	0.18271656199331282	482
Mal24_g12208	JG24_g14240	0.2918750447812837	0.6598459704757669	1350
Mal24_g12209	JG24_g14241	0.1221776032026397	0.4927445840548568	1565
Mal24_g12210	JG24_g14242	0.3117217086736278	0.8086525627776769	1353
Mal24_g12211	JG24_g14243	0.0559265216231313	0.44504758334466427	2792
Mal24_g12213	JG24_g14244	0.1178032843688006	0.32869119819836634	1151
Mal24_g12145	JG24_g14248	0.1800587662604851	0.7037022289446976	1677
Mal24_g12144	JG24_g14249	0.3526314203644966	0.9306580209460402	7861
Mal24_g12143	JG24_g14250	0.0514119856124207	0.3651080606715877	716
Mal24_g12142	JG24_g14251	0.0859616016485518	0.7238106720326903	581
Mal24_g12140	JG24_g14252	0.115447902550019	0.48694926666242516	2281
Mal24_g12139	JG24_g14253	0.0470442191563152	0.3588872077448405	1434
Mal24_g1545	JG24_g14256	0.5674556508578783	1.2785610691788192	308
Mal24_g12136	JG24_g14257	0.2036890444908939	0.6006253169739892	1353
Mal24_g12135	JG24_g14258	0.0142861462280208	0.26750620795404934	310
Mal24_g12134	JG24_g14259	0.095170933915447	0.4708011865303329	3127
Mal24_g12133	JG24_g14261	0.2020776264637909	0.593089237592896	1615
Mal24_g12132	JG24_g14262	0.0888120012740621	0.3883710572214065	3434
Mal24_g6678	JG24_g14264	0.429937923662379	1.1038288985845377	2755
Mal24_g6679	JG24_g14266	0.3824295337765605	1.2070784343255752	4040
Mal24_g12131	JG24_g14268	0.2002330493175672	0.7403874503804269	4416
Mal24_g12130	JG24_g14269	0.1739161062772208	0.7736610435656728	1563
Mal24_g12129	JG24_g14270	0.0956141136880532	0.3535322347932807	2229
Mal24_g12128	JG24_g14271	0.0675456179386358	0.5481656314070942	631
Mal24_g12127	JG24_g14272	0.0273171318530859	0.40750117674846376	1070
Mal24_g12126	JG24_g14274	0.0790745364130802	0.5102764180172574	4677
Mal24_g12124	JG24_g14275	0.034633645290585	0.7083462066306384	481
Mal24_g12121	JG24_g14276	0.1663323118830316	0.4936441241447767	2121
Mal24_g12120	JG24_g14277	0.0553334135081582	0.37079277096005886	2486
Mal24_g12119	JG24_g14278	0.0782918777011458	0.5507572027486596	1052
Mal24_g12118	JG24_g14279	0.0528576886945848	0.32385210299489975	1706
Mal24_g12117	JG24_g14280	0.0881058309759083	0.4132740331830233	1888
Mal24_g12116	JG24_g14281	0.1632926128836529	0.4911381716119987	550
Mal24_g12115	JG24_g14282	0.1695086915069364	0.5933456916901118	1863
Mal24_g12114	JG24_g14283	0.1525696771586182	0.49140168674686635	3057
Mal24_g12113	JG24_g14284	0.094613463995175	0.3763471627849474	1191
Mal24_g12112	JG24_g14285	0.0258965306583494	0.21480431106913211	1667
Mal24_g12111	JG24_g14286	0.2288161731965482	0.5559335579895025	1888
Mal24_g12110	JG24_g14287	0.0100672652491054	0.179226444343955	446
Mal24_g12109	JG24_g14288	0.0657809583660703	0.35034298469187686	1824
Mal24_g12108	JG24_g14290	0.1081980640037551	0.6498321946099406	1794
Mal24_g12107	JG24_g14291	0.0372382163953816	0.3089848418470184	813
Mal24_g12106	JG24_g14293	0.1957475070703105	0.7334882256596212	2108
Mal24_g12105	JG24_g14297	0.0466955763207985	0.39115295952068874	1493
Mal24_g12104	JG24_g14299	0.0217406526549392	0.25798859461668333	2352
Mal24_g12103	JG24_g14300	0.0216101384285591	0.2948584677900928	1272
Mal24_g12102	JG24_g14301	0.1537446928596886	0.5790794079654176	2107
Mal24_g12100	JG24_g14302	0.1008227018171548	0.5162459205929973	1240
Mal24_g12099	JG24_g14303	0.1442789194855921	0.5666091837600858	745
Mal24_g12098	JG24_g14304	0.0222568261095874	0.43467979977354765	1412
Mal24_g12097	JG24_g14305	0.0464471580780912	0.4381542303633098	1994
Mal24_g12096	JG24_g14306	0.1532006379104451	0.7065854128128757	8102
Mal24_g12088	JG24_g14309	0.015938099772071	0.3065863955506186	1637
Mal24_g12087	JG24_g14310	0.1144234775037176	1.6479184330021643	368
Mal24_g16033	JG24_g14315	0.1678875116179026	0.4124198189676753	719
Mal24_g16032	JG24_g14316	0.1504531976412373	0.591995194227341	3434
Mal24_g16031	JG24_g14317	0.0791221437477995	0.405786890287822	1681
Mal24_g16030	JG24_g14318	0.0305904763581934	0.20822380244870964	1806
Mal24_g16029	JG24_g14319	0.2218124982748676	0.7101047068500792	3160
Mal24_g16028	JG24_g14321	0.0236661992838736	0.22083309512002808	3490
Mal24_g16027	JG24_g14322	0.5299011367227259	1.1634070556507308	2365
Mal24_g16026	JG24_g14323	0.0266694765273651	0.137853102565633	693
Mal24_g16025	JG24_g14324	0.0285748846742028	0.286025667396828	838
Mal24_g16024	JG24_g14325	0.1527310567079752	1.1337442006715035	2685
Mal24_g8664	JG24_g14328	0.4401466776195886	1.037898169699949	1350
Mal24_g16022	JG24_g14333	0.1073682270058458	0.5048361613480108	4202
Mal24_g16020	JG24_g14337	0.3641308618362756	0.8807297279830998	2759
Mal24_g13842	JG24_g14338	0.1175997659991264	0.4783478141075851	442
Mal24_g16019	JG24_g14339	0.0205763366907976	0.25153270969484853	1922
Mal24_g16018	JG24_g14340	0.0341939559917542	0.5983936009867319	554
Mal24_g16017	JG24_g14341	0.2853322139495037	0.948889116370444	3646
Mal24_g592	JG24_g14342	0.254870958351139	0.4408399986765892	310
Mal24_g16014	JG24_g14344	0.1788417714143588	0.5605906143680128	2667
Mal24_g16013	JG24_g14345	0.0059055423231794	0.544452752537202	253
Mal24_g16012	JG24_g14346	0.043490443237762	0.3655079114034555	872
Mal24_g16011	JG24_g14348	0.1639394188717249	0.4613831108893769	9787
Mal24_g16010	JG24_g14350	0.1382060118111275	0.5071482166846291	2571
Mal24_g16009	JG24_g14351	0.1240583134842285	0.38721758867855205	1630
Mal24_g16008	JG24_g14352	0.2632611275979705	0.612500019160335	3453
Mal24_g16007	JG24_g14353	0.2331091398492254	1.1122824316731357	7529
Mal24_g16006	JG24_g14354	0.0133633824875953	0.149817463962042	443
Mal24_g16004	JG24_g14356	0.0442719913318202	0.4305658654079677	823
Mal24_g16003	JG24_g14357	0.0959080312066198	0.46427940630466746	1560
Mal24_g16002	JG24_g14358	0.091759484622443	0.47201808201346135	1484
Mal24_g15999	JG24_g14361	0.0512895104840207	0.32588807302699985	1086
Mal24_g15998	JG24_g14362	0.0567646707244323	0.3505053838696889	1399
Mal24_g15997	JG24_g14363	-0.0	0.05943702874060537	292
Mal24_g15996	JG24_g14364	0.0608441586092763	0.41183085775275585	693
Mal24_g15995	JG24_g14365	0.0698178172995089	0.5426159232094632	694
Mal24_g15992	JG24_g14368	0.2101734497219366	0.7372430227741527	2610
Mal24_g15990	JG24_g14370	0.0682288336542949	0.5716050390351726	1245
Mal24_g15989	JG24_g14371	0.0607756425155595	0.48448867810883045	1430
Mal24_g15988	JG24_g14372	0.003222346525129	0.658659167474738	463
Mal24_g15987	JG24_g14373	0.076228213450959	0.41484290999392315	2458
Mal24_g15986	JG24_g14374	0.2009409810981067	0.605839911085021	1897
Mal24_g15985	JG24_g14377	0.0502869272087853	0.31722565781845297	1587
Mal24_g15983	JG24_g14379	0.1016333542124731	0.5775125195281511	1942
Mal24_g15982	JG24_g14380	0.0854002100517197	0.31554943517921463	1030
Mal24_g15981	JG24_g14381	0.1077800404996312	0.4193331486940896	789
Mal24_g15980	JG24_g14382	0.1235324270055602	0.5082064328491248	680
Mal24_g15979	JG24_g14383	0.128942137179792	0.7381514531177742	909
Mal24_g15978	JG24_g14384	0.095219720595966	0.457742122443399	1590
Mal24_g15976	JG24_g14385	0.0220175534962962	0.4611544017835333	2369
Mal24_g15975	JG24_g14386	0.0922789187328237	0.4785655525326883	3108
Mal24_g15974	JG24_g14387	0.0827066632446458	0.47189676461171015	4945
Mal24_g15973	JG24_g14388	0.1136580655500131	0.4873387967146407	1578
Mal24_g15972	JG24_g14389	0.0586494720626072	0.4320935438657071	1702
Mal24_g15971	JG24_g14390	0.1701515749011393	0.6445369497017067	1187
Mal24_g15970	JG24_g14391	0.1435168643574978	0.725604216131747	716
Mal24_g15968	JG24_g14392	0.0735432563815746	0.43436979319994706	3540
Mal24_g15967	JG24_g14393	0.0680932343048025	0.35711296277112015	1870
Mal24_g15964	JG24_g14395	0.2449212521782951	0.9504532462387099	4472
Mal24_g15963	JG24_g14396	0.0753807410337318	0.3831192178244929	1854
Mal24_g15962	JG24_g14397	0.1589158009503736	0.5349229117609668	2556
Mal24_g15961	JG24_g14398	0.0899435187513673	0.4337644745015702	1856
Mal24_g15959	JG24_g14401	0.1878080082409119	0.7049918014278793	2978
Mal24_g15958	JG24_g14402	0.1371302053840802	0.5073947244929287	1780
