CREN	CINC	k0	k4	sites
Cre12.g488752	g12215	0.2106158970309601	0.5665353112393727	4124.0
Cre12.g488750	g12216	0.1717351078189958	0.4932778637341434	6348.0
Cre12.g488800	g12217	0.0619144350979862	0.4296735393062763	2116.0
Cre12.g488850	g12219	0.0188533161982215	0.2545155622470764	3161.0
Cre12.g489000	g12220	0.1947916912534893	0.5370816858350052	2533.0
Cre12.g489050	g12221	0.0106953684143676	0.2981067885560142	858.0
Cre12.g489153	g12222	0.0087848734977399	0.0387182740539803	346.0
Cre12.g489150	g12223	0.0397971337314086	0.2753106488248869	2523.0
Cre12.g489200	g12224	0.1413471186120278	0.391029166502334	1204.0
Cre12.g489250	g12225	0.0869252901313251	0.4097575318665	5516.0
Cre12.g489400	g12227	0.0489759534264182	0.2818749828763448	2453.0
Cre12.g489450	g12231	0.2488150115173819	0.5943584474831269	16699.0
Cre12.g489500	g12232	0.1599788267354414	0.5605551154004346	1633.0
Cre12.g489550	g12233	0.2017083387040064	0.5808696150104233	2109.0
Cre12.g489600	g12234	0.0692858552238337	0.4550922090208007	2125.0
Cre12.g489650	g12235	0.1704636419025249	0.4216081757165859	2054.0
Cre12.g489700	g12236	0.0142184353084606	0.2964845524831097	1079.0
Cre12.g489750	g12237	0.0154812666655074	0.1853503651390138	1860.0
Cre12.g489800	g12238	0.0500944879330118	0.4021217246226087	700.0
Cre12.g489850	g12239	0.456611607886458	0.5766941170852681	1590.0
Cre12.g489950	g12241	0.0681613876110841	0.3786281864410259	543.0
Cre12.g490000	g12242	0.0019518553631862	0.133313895827917	775.0
Cre12.g490050	g12244	0.0124042992876748	0.2451988760126116	843.0
Cre12.g490100	g12245	0.016701094954328	0.2918369775799761	992.0
Cre12.g490150	g12246	0.0830643999239134	0.3706449177876364	3960.0
Cre12.g490200	g12247	0.443299017272863	0.5726718955450798	1902.0
Cre12.g490250	g12249	0.0583952413292042	0.3119783616712915	4064.0
Cre10.g430950	g12254	0.1407885675491864	0.4876441733171612	4987.0
Cre10.g430900	g12255	0.1179320728788843	0.3770666437673386	5436.0
Cre10.g430850	g12256	0.2086212587378206	0.5263237996345012	2329.0
Cre10.g430800	g12257	0.027796096709705	0.3231330852976833	1942.0
Cre10.g430750	g12258	0.0433507491673714	0.5261052175023744	964.0
Cre10.g430700	g12259	0.0505879956641158	0.3570268965976139	9043.0
Cre10.g430650	g12260	0.0663264864073635	0.3421780751111908	1757.0
Cre10.g430501	g12261	0.0376616004656879	0.250538195949152	2049.0
Cre10.g430450	g12262	0.0573809145270325	0.4036806962630168	1066.0
Cre10.g430400	g12263	0.0843584875700177	0.1721808312333752	284.0
Cre10.g430350	g12264	0.0886330763911623	0.4522470626742357	959.0
Cre10.g430300	g12265	0.0544506096473628	0.3487705269446307	734.0
Cre10.g430250	g12266	0.0465903191517591	0.3257288289051637	1720.0
Cre10.g430200	g12267	0.071334720445901	0.4136682949542452	2092.0
Cre10.g430150	g12268	0.0454498432323978	0.2611508106889426	1327.0
Cre10.g430100	g12269	0.0318519203318344	0.3253066531537695	1467.0
Cre10.g430050	g12271	0.0140849209886971	0.3688206911707503	663.0
Cre10.g430000	g12272	0.0861084489504195	0.6693966450744061	761.0
Cre10.g429880	g12273	0.0242608753991394	0.2513839315349944	2348.0
Cre10.g429850	g12274	0.0518478811977865	0.2680093948229745	804.0
Cre10.g429800	g12275	0.0940604685784169	0.5240309244334819	2442.0
Cre10.g429750	g12279	0.070383875087857	0.3287108834960749	6301.0
Cre10.g801116	g12280	0.0811601884801745	0.4194608789281446	1195.0
Cre10.g429650	g12281	0.2220208190181374	0.4825678089056362	1356.0
Cre10.g429601	g12282	0.0744079238969836	0.3316609877376795	2429.0
Cre10.g429600	g12283	0.049241237544882	0.3733788211793845	1796.0
Cre10.g429550	g12284	0.0114506040980913	0.4692794248233094	267.0
Cre10.g429500	g12285	0.269513264254608	0.7266468449153476	2384.0
Cre10.g429450	g12286	0.2656288602904604	0.6366418473281013	2807.0
Cre10.g429400	g12287	0.1835977336332161	0.4959548220081136	4770.0
Cre10.g429350	g12288	0.1350487264445465	0.5382334891202496	2284.0
Cre10.g429300	g12289	0.3096910565884644	0.656601553015425	2714.0
Cre10.g429250	g12290	0.1815615372055621	0.4766677058781043	4359.0
Cre10.g429200	g12291	0.1914473255522417	0.5783447642547649	2256.0
Cre10.g429150	g12293	0.0149184431371413	0.1884858212106795	1036.0
Cre10.g429100	g12294	0.0269128782124109	0.0969087986100046	1618.0
Cre10.g429050	g12295	0.1744571275302734	0.5805029619997627	6684.0
Cre10.g429017	g12296	0.34725510792685	0.8476204848022766	2866.0
Cre10.g428966	g12298	0.3591023873981883	0.8669303949969468	3721.0
Cre10.g428950	g12300	0.0890159484020263	0.5052968210271329	1038.0
Cre10.g428900	g12301	0.1030003612272605	0.4832166706344298	1026.0
Cre10.g428850	g12302	0.004231322930001	0.3040988310811232	348.0
Cre10.g428800	g12303	0.1364830364623035	0.3167428086994358	1773.0
Cre10.g428750	g12304	0.0610930185741773	0.3229404016691265	4805.0
Cre10.g428706	g12305	0.1944584044512101	0.6573685549571661	2645.0
Cre10.g428692	g12306	0.2428061995249547	0.5561657072602406	2331.0
Cre10.g428678	g12307	0.0346882632380667	0.2687603888483209	2198.0
Cre10.g428664	g12308	0.0335251341884302	0.2011979899460095	2345.0
Cre10.g428650	g12309	0.012544518885653	0.1248155793143044	1594.0
Cre10.g428600	g12310	0.1795288198096773	0.6071624653105278	2364.0
Cre10.g428550	g12311	0.0776786416465672	0.3954341131478761	1855.0
Cre10.g428500	g12312	0.0373521168628636	0.2740948301208489	1144.0
Cre10.g428433	g12313	0.125243752861983	0.4292790761256991	1514.0
Cre10.g428400	g12315	0.1506293905943849	0.4447209905191023	2073.0
Cre10.g428350	g12316	0.0934220419813216	0.3128708609035167	459.0
Cre10.g428300	g12317	0.1518269407400402	0.4830303829587305	1446.0
Cre10.g428250	g12318	0.1348543741475304	0.3960505726503726	1249.0
Cre10.g428200	g12319	0.0145494378377274	0.2026371844389667	1036.0
Cre10.g428150	g12320	0.0643945105276972	0.337126181971578	1853.0
Cre10.g428100	g12321	0.1226164563456468	0.3439312000665846	1619.0
Cre10.g428050	g12322	0.0682049528671822	0.3531053736340641	3131.0
Cre10.g428000	g12323	0.2422124886813196	0.5298331565275762	3937.0
Cre10.g427950	g12324	0.1481795875670371	0.5591952419493659	4375.0
Cre10.g427900	g12325	0.1575599664402086	0.4805272327370423	4739.0
Cre10.g427850	g12326	0.1086069747814283	0.459272757928531	9757.0
Cre10.g427800	g12327	0.0839503126032668	0.4550461918103496	2128.0
Cre10.g427750	g12328	0.0283721774047871	0.3245514383856071	2665.0
Cre10.g427700	g12329	0.0134759380621213	0.1937305978289075	1807.0
Cre10.g427650	g12330	0.0644661396415723	0.3823688425743053	2158.0
Cre10.g427600	g12331	0.0156447390393236	0.2660430124723248	1654.0
Cre10.g427550	g12332	0.0589666283146535	0.3040988310811232	1083.0
Cre10.g427500	g12333	0.0964522123391495	0.4561858025800942	1429.0
Cre10.g427350	g12334	0.056255687809333	0.2726256817568492	1446.0
Cre10.g427300	g12335	0.0615278956259916	0.2833601825832406	2197.0
Cre10.g427250	g12336	0.1721808312333752	0.3389888428072928	382.0
Cre10.g427200	g12337	0.1743344579823924	0.4650915341587915	816.0
Cre10.g427150	g12338	0.0171763232150133	0.2347333465399081	812.0
Cre10.g427050	g12339	0.0496711106853516	0.349022437266925	983.0
Cre10.g427000	g12340	0.0649876605307665	0.2930109839429456	1188.0
Cre10.g426950	g12341	0.1032670520798897	0.5334971247323518	1478.0
Cre10.g426900	g12342	0.2139853908367062	0.6315848577397625	2157.0
Cre10.g426850	g12343	0.252269508240261	0.577445431948999	1871.0
Cre10.g426800	g12345	0.1728005521647058	0.5448382080255785	2207.0
Cre10.g426750	g12346	0.083688011426932	0.4039094615992169	1537.0
Cre10.g426700	g12347	0.0590275003705911	0.4246523199262082	1626.0
Cre10.g801114	g12348	0.2168083095680667	0.4655675131047666	1078.0
Cre10.g426600	g12350	0.0797715134961868	0.4429118231985219	1434.0
Cre10.g426500	g12351	0.2518388906026308	0.5769590177502737	1194.0
Cre10.g426450	g12352	0.1700092770561452	0.4775445704567558	1795.0
Cre10.g426400	g12353	0.0535072866239287	0.3544135509934007	670.0
Cre10.g426350	g12354	0.0297068535712843	0.4513480514787881	621.0
Cre10.g426335	g12355	0.0372747514142043	0.5149743746540637	577.0
Cre10.g426292	g12356	0.1093983893682618	0.3939178336922533	3688.0
Cre10.g426250	g12357	0.0246125449512211	0.4408399986765892	642.0
Cre10.g426200	g12358	0.2971998686474446	0.5269322031365977	4008.0
Cre10.g426152	g12359	0.0859703259899005	0.4181109865550926	2008.0
Cre10.g426050	g12360	0.1786115256293663	0.5757372808933998	2291.0
Cre10.g426000	g12361	0.0205844824565608	0.740539990168414	297.0
Cre10.g425950	g12362	0.0482309004245484	0.4090126580824501	906.0
Cre10.g425900	g12363	0.0039473775332059	0.1547887475441923	763.0
Cre10.g425850	g12364	0.0962171559096914	0.7557303828467872	444.0
Cre10.g425800	g12365	0.048869985473433	0.3241000163927443	699.0
Cre10.g425750	g12366	0.0240121604242187	0.2547580256776209	1231.0
Cre10.g425700	g12367	0.05659561990382	0.3106300769999615	3548.0
Cre10.g425650	g12368	0.0335251341884302	0.2922502434236798	737.0
Cre10.g801113	g12370	0.2008108931632227	0.5560604411473349	923.0
Cre10.g425550	g12371	0.1779244538959941	0.4014043921190447	2156.0
Cre10.g425501	g12372	0.0726440371666646	0.3001618141665154	7817.0
Cre10.g425450	g12373	0.1112220943788546	0.3151736836683489	1338.0
Cre10.g425350	g12375	0.2137590274410531	0.5318606414297898	7182.0
Cre10.g425300	g12376	0.0403842425302788	0.2170715983400419	914.0
Cre10.g425251	g12377	0.2374157749272043	0.3260411737965438	16671.0
Cre10.g425200	g12378	0.1796763232362076	0.4541441169296253	1676.0
Cre10.g425100	g12379	0.2272597428939775	0.5725434188885847	7532.0
Cre10.g425050	g12380	0.1100947664054897	0.4198889156779238	3279.0
Cre10.g425000	g12381	0.0930994953979524	0.3528821805814044	6158.0
Cre10.g424900	g12382	0.021650988000639	0.2540134701781151	996.0
Cre10.g424850	g12383	0.0247689415736208	0.2914699078090009	1452.0
Cre10.g424775	g12384	0.0377438129156368	0.332846140041539	3016.0
Cre10.g424750	g12386	0.0400493545459684	0.2492421398058011	2579.0
Cre10.g424700	g12387	0.130346221417084	0.4983935507869463	2602.0
Cre10.g424600	g12388	0.0639570729680836	0.3596798101964146	5399.0
Cre10.g424550	g12389	0.0462277235233027	0.3556561953958257	1254.0
Cre10.g424500	g12390	0.0259093121439418	0.2831672399933158	920.0
Cre10.g424450	g12391	0.0075339659138868	0.2162221008685053	1007.0
Cre10.g424400	g12392	0.0408661389630522	0.2157615543388356	534.0
Cre10.g424350	g12393	0.0585501446657703	0.3128708609035167	1457.0
Cre10.g424300	g12394	0.0484891273716941	0.3861876031680153	3323.0
Cre10.g424250	g12395	0.0083103343324289	0.4243558186375077	724.0
Cre10.g424200	g12396	0.0561186051687629	0.2911798513697138	2555.0
Cre10.g424150	g12397	0.1461358624598512	0.4749367792341574	356.0
Cre10.g424100	g12398	0.004548914627318	0.2131886530162438	650.0
Cre10.g424050	g12399	0.1250737019980735	0.4448430581226299	4493.0
Cre10.g424000	g12400	0.0823094938978511	0.407624238525752	2489.0
Cre10.g423950	g12404	0.1450989086340854	0.733331861643627	571.0
Cre10.g423800	g12406	0.1197934216159294	0.4564698486620754	3121.0
Cre10.g423750	g12409	0.1149442083993485	0.361629762546052	1053.0
Cre10.g423700	g12410	0.1337715584986195	0.4219314341667172	1333.0
Cre10.g423650	g12411	0.0113854178827619	0.1568188483939195	519.0
Cre10.g423600	g12412	0.1289968573258467	0.4408399986765892	6254.0
Cre10.g423550	g12413	0.0698178172995089	0.5047083549318195	1198.0
Cre10.g423500	g12414	0.0383470098919531	0.3363233579937058	641.0
Cre10.g423450	g12415	0.1558719872558754	0.5429391294200242	1036.0
Cre10.g423400	g12417	0.0226784730379196	0.3638493831315267	1149.0
Cre10.g423350	g12418	0.0325695678862083	0.3015170729378936	781.0
Cre10.g423300	g12419	0.0755649718586858	0.3834319784628871	2411.0
Cre10.g423250	g12420	0.0240501568474969	0.2715860004259129	1047.0
Cre10.g423200	g12421	0.1908307301473505	0.5491261848170815	2678.0
Cre10.g422900	g12423	0.1645649897940899	0.6074850730350063	4563.0
Cre10.g422850	g12424	0.025426163756761	0.3089427661106821	1117.0
Cre10.g422800	g12425	0.1370302406381658	0.5383483593775416	3189.0
Cre10.g422750	g12426	0.0488860791277727	0.3019343274142719	1790.0
Cre10.g422700	g12427	0.0520232396395892	0.4200774271152766	883.0
Cre10.g422650	g12428	0.1051886254672814	0.461439031767974	2063.0
Cre10.g422600	g12429	0.0083624559727758	0.1471179664849535	1424.0
Cre17.g710950	g12435	0.324648061722209	0.268659167443214	228.0
Cre10.g422500	g12438	0.1663370087922618	0.4446290815701195	2869.0
Cre10.g422450	g12439	0.0376153326787386	0.2545796983867611	1439.0
Cre10.g422350	g12440	0.1496272625059815	0.3519411344876209	943.0
Cre10.g422300	g12442	0.0688556619398421	0.2846172162786777	581.0
Cre10.g422250	g12443	0.2532415044536761	0.5242355380560294	5913.0
Cre10.g422201	g12444	0.0751450069720476	0.3070574147993855	3015.0
Cre14.g608100	g12445	0.5070048609363916	1.436530068896424	1699.0
Cre10.g422150	g12446	0.0873430380814149	0.457742122443399	1839.0
Cre10.g422100	g12447	0.1672434125904709	0.426133645135307	2575.0
Cre10.g422050	g12448	0.2023261914298597	0.4925846522918027	3154.0
Cre10.g422000	g12449	0.0383555630412228	0.2477440976415548	1773.0
Cre10.g421950	g12450	0.0759693574162847	0.4039879946027832	2242.0
Cre10.g421900	g12451	0.2067161164221198	0.8604775858782812	4954.0
Cre10.g421850	g12453	0.0085228189877363	0.2270139292828722	532.0
Cre10.g421800	g12454	0.0275844386274723	0.3064610377582955	737.0
Cre10.g421750	g12455	0.0215842234125325	0.1884858212106795	359.0
Cre10.g421700	g12456	0.0561446769997755	0.2879691771654007	1994.0
Cre10.g421650	g12457	0.0579923232156707	0.5378468589348232	996.0
Cre10.g421600	g12458	0.026833493655383	0.2309499917103104	1838.0
Cre10.g801104	g12459	0.2727767848096419	0.8753491763286492	2122.0
Cre10.g421500	g12461	0.3390992505801996	0.637021782937142	2037.0
Cre10.g421450	g12462	0.2134800067156271	0.6084839763478195	2788.0
Cre10.g421400	g12463	0.1106444129289672	0.3592193343569306	4195.0
Cre10.g421350	g12464	0.0579816957964566	0.3500315500116622	2074.0
Cre10.g421300	g12465	0.0520358592100193	0.3890953450613755	1100.0
Cre10.g421250	g12466	0.024130767770892	0.3152321379425227	2374.0
Cre10.g421200	g12467	0.0421163271222966	0.2095152362589743	456.0
Cre07.g325757	g12468	0.1593410499018794	0.2004860772205104	628.0
Cre10.g801102	g12469	0.1776431597880575	0.5225926288788347	2607.0
Cre10.g421100	g12470	0.2998971394196208	0.6008188254120306	4488.0
Cre10.g421079	g12471	0.0526531940049364	0.7112475642140789	260.0
Cre10.g421050	g12472	0.2103689104817529	0.5154005110291641	4128.0
Cre10.g421021	g12473	0.3425155329346566	0.8132883047856783	4496.0
Cre10.g421000	g12475	0.2186406365692099	0.6714084120623258	1156.0
Cre07.g329950	g12477	0.2765027630913938	0.3364115206833571	960.0
Cre10.g420950	g12480	0.1142082320310252	0.4207719117994273	3598.0
Cre10.g420900	g12481	0.0371100429475272	0.2682907641570174	2695.0
Cre10.g420850	g12484	0.1715873593923192	0.5896149089095649	1479.0
Cre10.g420800	g12485	0.0251263593628461	0.2613737126261152	8304.0
Cre10.g420750	g12486	0.0627375219651937	0.0736788296875599	327.0
Cre10.g420600	g12487	0.1926329416596071	0.5464454471667697	6848.0
Cre10.g420551	g12489	0.2079612663473152	0.5108977583919654	1451.0
Cre10.g420550	g12490	0.0290195997891165	0.2861916443377758	1249.0
Cre10.g420500	g12491	0.0859061562991593	0.2912211954115178	4309.0
Cre10.g420450	g12492	0.1023802401920033	0.3714263306526554	3563.0
Cre10.g420400	g12493	0.0562923966283988	0.2654083044882534	3831.0
Cre10.g420350	g12494	0.0104896814810548	0.1113150038387049	292.0
Cre10.g420200	g12496	0.0513789540135621	0.1922813758700526	2513.0
Cre10.g420150	g12497	0.1431492895793056	0.3651542870576234	2335.0
Cre10.g420100	g12498	0.0164390142807347	0.1650464135826012	924.0
Cre10.g419950	g12500	0.0523740310526577	0.2906656361562256	1702.0
Cre10.g419850	g12505	0.0624719739492144	0.3213409697496472	3696.0
Cre10.g419800	g12506	0.0212178223793223	0.2589524604935566	735.0
Cre10.g419750	g12507	0.016020026544183	0.2700020505235553	1025.0
Cre10.g419700	g12508	0.0167417665784237	0.3889461061791798	947.0
Cre10.g419650	g12509	0.0308368202932278	0.2157615543388356	497.0
Cre10.g419600	g12510	0.0321060693689133	0.2850138318352501	544.0
Cre10.g419550	g12511	0.0531195394264592	0.4005618644476933	851.0
Cre10.g419500	g12512	0.0333725426753828	0.2603971499881414	540.0
Cre10.g419450	g12513	0.0654585060802954	0.361053059687461	4177.0
Cre10.g419400	g12514	0.4067514048194534	0.7114136955692822	3814.0
Cre10.g419200	g12516	0.2269293907415337	0.6002763211239152	5646.0
Cre10.g419150	g12517	0.049716993026943	0.2903369770799758	2128.0
Cre10.g801096	g12518	0.3142059994985497	0.5008720294317417	987.0
Cre10.g419050	g12519	0.0493977820273962	0.3438341503770081	2383.0
Cre10.g419000	g12521	0.1289718536107534	0.3657774047588524	858.0
Cre10.g418950	g12522	0.0182648460888941	0.3070574147993855	2650.0
Cre10.g418900	g12523	0.0909734833228709	0.3892967143739021	5273.0
Cre10.g418851	g12524	0.117364023506566	0.4862224607959452	609.0
Cre10.g418800	g12525	0.1759061971999342	0.5802347256287943	8673.0
Cre10.g418750	g12526	0.1896652849135193	0.5282910837909855	4905.0
Cre10.g418700	g12527	0.0238746949299081	0.2326161962278796	585.0
Cre10.g418650	g12528	0.1285581237658436	0.7997635698374161	353.0
Cre10.g418600	g12529	0.2338691683113712	0.586354323702889	4349.0
Cre10.g418500	g12530	0.0436075447415831	0.3606867470225386	2985.0
Cre10.g418400	g12531	0.1135059117827941	0.3503759228587086	2292.0
Cre10.g418350	g12532	0.0807955355010693	0.4172159983820611	376.0
Cre10.g418300	g12533	0.0844016846118962	0.4323171796888529	1069.0
Cre10.g418250	g12534	0.037040369483777	0.3645167635684838	4909.0
Cre10.g418200	g12535	0.0920373335807543	0.2597071775383753	199.0
Cre10.g418150	g12536	0.0116281399019739	0.2454096834063121	404.0
Cre10.g418100	g12537	0.0090430635877764	0.2011979899460095	675.0
Cre10.g418050	g12538	0.1975756439755057	0.500660672518972	3463.0
Cre06.g253000	g12539	0.1402376774248244	0.1232272884684572	279.0
Cre10.g418000	g12541	0.0692799900982613	0.3040988310811232	419.0
Cre10.g417950	g12542	0.0320048558445567	0.325565665714136	2354.0
Cre10.g417900	g12543	0.3124045638054435	0.7980945844477052	707.0
Cre10.g417850	g12544	0.1710583112971961	0.4531744198248444	4637.0
Cre10.g417750	g12545	0.0319197108140969	0.5198603854199589	847.0
Cre10.g417700	g12546	0.0026155213953117	0.0750625939177369	1145.0
Cre10.g417650	g12547	0.1332062042563922	0.7076552807411478	776.0
Cre10.g417600	g12548	0.1291718374227727	0.683489789364101	1567.0
Cre10.g417550	g12549	0.377810803348065	0.658659167474738	342.0
Cre02.g142607	g12554	0.5703152708755277	1.0369170292569627	2535.0
Cre11.g467524	g12573	0.0163382907498878	0.5347123558920936	753.0
Cre11.g467525	g12574	0.0344888349313675	0.5254366192855975	276.0
Cre11.g467526	g12575	0.288308774182749	0.5775811662720554	307.0
Cre11.g467527	g12576	0.0133978141923151	0.2872441891920793	1481.0
Cre11.g467528	g12577	0.0982600112058885	0.4170284749406539	8120.0
Cre11.g467529	g12578	0.1307328551433934	0.5058412856608444	4533.0
Cre11.g467530	g12579	0.0847027326635146	0.4996937102577107	3249.0
Cre11.g467531	g12580	0.0297068535712843	0.3722207433580897	792.0
Cre11.g467535	g12581	0.0220064687130114	0.3452258849885359	1237.0
Cre11.g467536	g12582	0.1422875910552816	0.3817778786831105	3523.0
Cre11.g467537	g12583	0.0984372668501359	0.4206997330848744	3759.0
Cre11.g467538	g12584	0.0545695157118212	0.5099726888944833	2153.0
Cre11.g467539	g12585	0.0567838663017722	0.5431656128884522	2095.0
Cre11.g467540	g12586	0.057765861094942	0.4705004714927801	1981.0
Cre11.g467541	g12587	0.1392633895257628	0.4321316279808307	1303.0
Cre11.g467542	g12588	0.2106855755709791	0.5705379295357302	4879.0
Cre11.g467543	g12589	0.0162168480098742	0.2029093426565952	283.0
Cre11.g467544	g12590	0.037507815430996	0.2916193418281497	758.0
Cre11.g467546	g12591	0.1615661289152246	0.4979418179260881	4519.0
Cre11.g467547	g12592	0.034937823538891	0.1697708386535916	2258.0
Cre11.g467548	g12593	0.3536048529188217	0.8080011676656187	359.0
Cre16.g647750	g12595	0.0819281721636286	0.4408399986765892	513.0
Cre11.g467557	g12599	0.0922881961803025	0.3076690520358485	3355.0
Cre11.g467556	g12600	0.0799189800876589	0.3250237092277225	4245.0
Cre11.g467555	g12601	0.1275385981516051	0.480584396281972	1268.0
Cre11.g467554	g12605	0.1059311482878675	0.3949072797460504	1554.0
Cre11.g467553	g12606	0.0477130692929849	0.2786150658497361	2252.0
Cre11.g467552	g12607	0.2019344574165041	0.6562180193839524	3508.0
Cre11.g467558	g12608	0.4380673522655947	0.8791311418838448	3003.0
Cre11.g467559	g12609	0.0752356176035242	0.4102342748565746	2235.0
Cre11.g467560	g12610	0.1250657337239467	0.4029471729701976	2249.0
Cre11.g467561	g12611	0.0383804666435311	0.3929877812576264	439.0
Cre11.g467562	g12612	0.25518174179752	0.6398674027323917	7321.0
Cre11.g467563	g12614	0.1006433653611842	0.4408399986765892	1110.0
Cre11.g467564	g12615	0.0858077633833081	0.3476313583185596	642.0
Cre11.g467565	g12616	0.1624463931354313	0.4959293356897128	3697.0
Cre11.g467566	g12617	0.0866943407074236	0.4259880282044544	259.0
Cre11.g467567	g12619	-0.0	0.1998496749761312	1995.0
Cre11.g467568	g12620	0.0448468335045255	0.3576930540677321	1239.0
Cre11.g467569	g12621	0.0191093139757386	0.1315865081296444	649.0
Cre11.g467573	g12622	0.0038486293561065	0.1088865073833733	792.0
Cre11.g467574	g12623	0.0392826266291923	0.3123557952124003	1266.0
Cre11.g467575	g12624	0.0506586374265836	0.280251250519624	3135.0
Cre11.g467576	g12625	0.0839437685717506	0.2770501298905264	924.0
Cre11.g467577	g12626	0.0856442756442411	0.3553382640642311	2571.0
Cre11.g467578	g12627	0.0328369818291072	0.0319197108140969	374.0
Cre11.g467580	g12629	0.1689785847995362	0.5415617185645483	6019.0
Cre11.g467581	g12630	0.0755298836524796	0.4048461779765335	3409.0
Cre11.g467582	g12631	0.0530453572845131	0.624258233040109	569.0
Cre11.g801233	g12632	0.340418776510229	0.5657570561901487	1717.0
Cre11.g467590	g12633	0.0587649856848864	0.2563648822108562	692.0
Cre11.g467591	g12634	0.0499629753184232	0.4330628713101582	1418.0
Cre11.g467592	g12635	0.1113389276652433	0.4154138349198283	2587.0
Cre11.g467593	g12636	0.0594370287406053	0.255694940227945	620.0
Cre11.g467598	g12639	0.1397093312104216	0.4842336349312065	2544.0
Cre11.g467597	g12640	0.0666179675896762	0.3090276549535492	4573.0
Cre11.g467596	g12641	0.1087876214975422	0.5198603854199589	1733.0
Cre11.g467595	g12643	0.1646451831330159	0.4849703736937894	524.0
Cre11.g467604	g12646	0.2237222052701657	0.7784250039191217	2710.0
Cre11.g467605	g12647	0.2150031448520879	0.5905304524797432	5790.0
Cre11.g467608	g12648	0.3003456956426913	0.8450543571232401	2742.0
Cre11.g467609	g12649	0.124400852636259	0.5006861020664131	2737.0
Cre11.g467610	g12650	0.0476242478813815	0.3063123103070584	2374.0
Cre11.g467611	g12651	0.04935638188924	0.5582845112886968	1469.0
Cre11.g467612	g12652	0.046233122333405	0.3022717899827125	1126.0
Cre11.g467613	g12653	0.1675406636434225	0.7426102062676445	3611.0
Cre11.g467616	g12655	0.0085228189877363	0.1691027199485145	1642.0
Cre11.g467617	g12656	0.0104349509377387	0.2707600091529978	873.0
Cre09.g801049	g12658	0.2726256817568492	0.8239592165010822	491.0
Cre17.g716900	g12662	0.4816422554682538	1.0124450377117622	1076.0
Cre11.g467620	g12668	0.058267581392272	0.3335143659460843	2261.0
Cre11.g467622	g12669	0.0719400914090544	0.3871953148139607	1019.0
Cre11.g467623	g12673	0.2296788556587031	0.6659944237080754	3001.0
Cre11.g467626	g12674	0.2323542561221871	0.5347652211913333	4924.0
Cre11.g467629	g12675	0.1066036978895376	0.5516570546457232	7794.0
Cre11.g467630	g12676	0.0402045091766856	0.2888440679032812	1303.0
Cre11.g467631	g12677	0.0974341006801571	0.3408771207520343	1497.0
Cre11.g467632	g12678	0.0712590545862726	0.397249750612562	3391.0
Cre11.g467633	g12679	0.0101238882531715	0.2337581835059975	1359.0
Cre11.g467634	g12680	0.2051531737992122	0.4978140696571044	4399.0
Cre11.g467636	g12681	0.2480458016475809	0.6114188553744071	4557.0
Cre11.g467637	g12682	0.0511502517684736	0.3831192178244929	1510.0
Cre11.g467638	g12683	0.1146446430477288	0.5130607014916441	907.0
Cre11.g467639	g12684	0.0576796579219401	0.3557285333588447	2287.0
Cre11.g467640	g12685	0.012875852716774	0.2062591647830469	350.0
Cre11.g467641	g12686	0.0622896427914375	0.3166339418114286	3411.0
Cre11.g467642	g12688	0.0591045450822732	0.4144055443803333	1010.0
Cre11.g467643	g12689	0.098050641002596	0.3809578330433264	407.0
Cre11.g467644	g12690	0.0304697966232199	0.2075512069324418	2736.0
Cre11.g467647	g12691	0.0344422434839892	0.3733788211793845	788.0
Cre11.g467648	g12692	0.0391393148779276	0.4217306847008506	730.0
Cre11.g467649	g12694	0.0628257114009064	0.3330103336690496	2208.0
Cre11.g467651	g12695	0.2226188252055616	0.5782602066081647	11055.0
Cre11.g467652	g12696	0.3003515786127677	0.6495874738377146	2672.0
Cre11.g467653	g12697	0.2187694381682275	0.6092173767992762	3032.0
Cre11.g467654	g12698	0.0407491129830473	0.3943134554869997	2391.0
Cre11.g467655	g12700	0.0146346106676862	0.3389888428072928	521.0
Cre11.g467656	g12701	0.0637512830842607	0.3326193777730526	1404.0
Cre11.g467657	g12702	0.2208684283301284	0.5272185383431534	2090.0
Cre11.g467659	g12704	0.0465381881125973	0.4832166706344298	1065.0
Cre11.g467660	g12705	0.063349325092647	0.468993438165888	2585.0
Cre11.g467663	g12706	0.1483316626141641	0.501776082859873	18201.0
Cre11.g467664	g12707	0.1064155962173953	0.4831047010899379	1358.0
Cre11.g467665	g12709	0.1499888274545979	0.5707097615172102	24091.0
Cre11.g467669	g12710	0.039454470432111	0.274436487103153	2209.0
Cre11.g467670	g12711	0.0607267969002503	0.4464685429171401	1309.0
Cre11.g467671	g12712	0.0554915390102423	0.4264461367395158	1301.0
Cre11.g467672	g12713	0.0954951856260671	0.5640908872646224	992.0
Cre11.g467673	g12714	0.2387219862576775	0.5961764227293186	3770.0
Cre11.g467674	g12716	0.3051075736676228	0.6786465270378992	2329.0
Cre11.g467675	g12717	0.1369539637381901	0.462702533187651	4388.0
Cre11.g467677	g12721	0.0793422061003779	0.4313761507071806	818.0
Cre11.g467679	g12723	0.1440993205186603	0.5780898132905339	2206.0
Cre11.g467680	g12724	0.2257081076064678	0.5728970290187572	2844.0
Cre11.g467682	g12726	0.1098698561541111	0.4162476315593459	1009.0
Cre11.g467683	g12727	0.202564732921051	0.6360742365001861	2354.0
