CSCH	JG05	k0	k4	sites
g7132	JG24_g600	0.0818655729666878	0.42358546341630104	1291
g7133	JG24_g601	0.1628608620059066	0.8445084471421683	734
g7134	JG24_g602	0.1515373261908076	0.43467979977354765	630
g7135	JG24_g603	0.1788082675837486	0.5071482166846291	2494
g7136	JG24_g604	0.004761920758994	0.11407138548387172	948
g7137	JG24_g605	0.0769906155450625	0.40083051314761964	1045
g7138	JG24_g606	0.0172157994372567	0.16041382550478223	12413
g7139	JG24_g607	0.0248681972090175	0.2569981551518505	1057
g7140	JG24_g608	0.0304610393656426	0.41212835874832665	408
g7141	JG24_g609	0.1094787442571042	0.48266267956542996	1241
g7142	JG24_g610	0.0820431865977968	0.5378155410794652	4545
g7143	JG24_g611	0.0675733493946143	0.4532497957623961	2912
g7144	JG24_g612	0.0050675868471598	0.4226020179385595	295
g7145	JG24_g613	0.1755253183809488	0.6266756404512854	576
g7146	JG24_g614	0.0553014239154342	0.4954095143884104	931
g7147	JG24_g618	0.1403498353433824	0.5983936009867319	570
g7148	JG24_g619	0.0690141740401891	0.49127916893346496	1951
g7149	JG24_g620	0.0474466475834747	0.490444850554998	398
g7151	JG24_g623	0.0691911573603325	0.642890019387338	1302
g7152	JG24_g624	0.035960866807254	0.5899358904045316	1098
g7153	JG24_g625	0.0485999949201866	0.46427940630466746	1571
g7154	JG24_g626	0.0351455222386399	0.5039747688603738	1772
g7155	JG24_g627	0.0727503723553912	0.4804650597925997	4711
g7157	JG24_g630	0.1910661914583936	0.5988199917426948	4066
g7158	JG24_g631	0.2076318091272309	0.7600908602458523	2497
g7159	JG24_g632	0.045773812703313	0.5198603854199589	877
g7160	JG24_g633	0.0146346106676862	0.3862704829647679	518
g7161	JG24_g634	0.1583898662273015	0.45872460170621443	3034
g7162	JG24_g635	0.1550563746978066	0.5130607014916441	785
g7163	JG24_g637	0.0514642273640497	0.35967981019641465	610
g7164	JG24_g638	0.0637086926126995	0.44175519098051125	7954
g7165	JG24_g639	0.1030188120358681	0.6829200428738776	296
g7168	JG24_g640	0.2205000748397564	0.653964316463358	2230
g7169	JG24_g641	0.0127854688110254	0.28278794707915866	2054
g7170	JG24_g643	0.2914479287218192	1.0869518702109595	5056
g7171	JG24_g645	0.1211156024183345	0.357420772343921	1134
g7172	JG24_g646	0.3799573244398356	0.8556540734684942	2039
g7173	JG24_g647	0.0187509766540629	0.408003016847482	732
g7174	JG24_g648	0.0448952909427592	0.6412426545077694	646
g7175	JG24_g649	0.0398403857029897	0.40917302585982923	1758
g7177	JG24_g652	0.0390087915661348	0.38161016298942785	1616
g7178	JG24_g653	0.0485892573569689	0.3791614249988601	1763
g7179	JG24_g654	0.1162963812161279	0.39102916650233405	1298
g7180	JG24_g655	0.0941674004923228	0.4471161859294769	1392
g7181	JG24_g657	0.0351876898408137	0.8061012299807934	483
g7182	JG24_g658	0.0052678004094806	0.16550352162661547	561
g7183	JG24_g659	0.0636597259120787	0.513252413158343	644
g7184	JG24_g660	0.0440307006200834	0.23552317661139932	472
g7185	JG24_g662	0.1093165570028989	0.3611190046893718	2788
g7186	JG24_g663	0.0453553133386046	0.22043071290745272	2725
g7188	JG24_g664	0.1711939889857351	0.4632297210388501	1855
g7189	JG24_g665	0.0993372950653361	0.7469686009560197	2125
g7190	JG24_g666	0.0160433924859881	0.25749999525086875	842
g7191	JG24_g667	0.102608636049832	0.5707937896321167	2443
g7194	JG24_g671	0.0995962975565969	0.614782427901281	3393
g7195	JG24_g672	0.0656874718445633	0.490444850554998	241
g7196	JG24_g673	0.1436114446444641	0.7052912125899116	497
g7197	JG24_g674	0.1080295276672032	0.419922308190215	2614
g7198	JG24_g675	0.2366418936148991	0.7440275295240866	5903
g11395	JG24_g678	0.1118054867667287	0.6020416768488742	2441
g11396	JG24_g679	0.0307011890188454	0.28297067335610104	1867
g11397	JG24_g680	-0.0	0.05663066438110888	330
g11398	JG24_g681	0.1204704954932046	0.5716050390351726	949
g11400	JG24_g683	0.2256555894220249	0.5591307389983161	2107
g11401	JG24_g684	0.0232126845308257	0.4104945194891378	798
g11402	JG24_g685	0.2749122688938681	0.7439654357210126	975
g11403	JG24_g686	0.0415125713123737	0.5690583472843189	755
g11404	JG24_g687	0.0085960826392549	0.25337876778919227	1425
g11405	JG24_g688	0.011372469602509	0.24583239724024425	1332
g11406	JG24_g689	0.3552699401633447	0.7553137740317423	1412
g11408	JG24_g692	0.155392217528976	0.6928121078713734	848
g11409	JG24_g693	0.0724151056753607	0.49864025393800016	3353
g11410	JG24_g694	0.1742353924999646	0.6373970898365465	3030
g11411	JG24_g695	0.0542732194116712	0.6320091858981818	578
g11412	JG24_g696	0.1184028456973427	0.583584330391408	2493
g11414	JG24_g698	0.3048988311569751	0.9495264306839988	4312
g11415	JG24_g700	0.1374804480890354	0.8239592165010822	621
g11416	JG24_g701	0.0096037467021416	0.25026066598795677	5321
g11417	JG24_g702	0.1331087702051887	0.45344533741387527	2684
g11418	JG24_g703	0.2816948773548332	0.7777907967515072	1196
g11419	JG24_g704	0.2764883512390861	0.7050054438686033	1235
g11421	JG24_g708	0.0194128484703934	0.4176721334120854	857
g11423	JG24_g709	0.2040129284268746	0.682698018005471	3466
g11424	JG24_g710	0.0353652182559432	0.30409883108112323	2605
g11425	JG24_g712	0.1939304912202827	1.1880900783373578	726
g11426	JG24_g714	0.1659218107199849	0.6897998070488458	4945
g11427	JG24_g715	0.0295374960002813	0.19606164320055747	3045
g11428	JG24_g716	0.1032797064715804	0.5240620770814614	1859
g11429	JG24_g717	0.1216250661116207	0.6010205739001334	1032
g11430	JG24_g718	0.1228845879827139	0.6000894750840848	830
g11431	JG24_g719	0.1418308623587352	0.548364254289611	2619
g11432	JG24_g720	0.1202794611499137	0.5334487838972203	8846
g11434	JG24_g722	0.0797209939872174	0.6686446306873188	567
g11435	JG24_g723	0.0925445395474372	0.6951575280490581	1880
g11436	JG24_g724	0.0111443358028123	0.19697007458222524	698
g11438	JG24_g725	0.0132356376101836	0.23115135201221815	1060
g11439	JG24_g726	0.0532768298375638	0.3496315125211889	3724
g11441	JG24_g727	0.2006616089925622	0.6454632970859352	5488
g11442	JG24_g728	0.0644172539103222	0.3614708558237034	721
g11443	JG24_g729	0.0581276708661451	0.4408399986765892	875
g11444	JG24_g730	0.104765903283325	0.37606034218773293	2078
g11447	JG24_g731	0.2730951461745292	0.8572056568315051	3134
g11448	JG24_g732	0.0409378555391981	0.23688971206385784	776
g11449	JG24_g733	0.0413254235314322	0.4681157318047452	1162
g11450	JG24_g734	0.0456994132463681	0.1721808312333752	301
g11451	JG24_g735	-0.0	0.18848582121067953	569
g11453	JG24_g737	0.0498267477157822	0.4430491313489069	1255
g11454	JG24_g742	0.0770766938190006	0.30409883108112323	478
g11455	JG24_g743	0.0733847408689696	0.4408399986765892	505
g11456	JG24_g744	0.1777743537881599	0.5582787583983487	4793
g11457	JG24_g745	0.0472936019753526	0.25847225361881243	1452
g11458	JG24_g746	0.1334819279685855	0.6227612265550728	915
g11459	JG24_g749	0.1785920607155212	0.6709921269796213	1031
g11460	JG24_g751	0.185364068524664	0.54528654917672	1716
g11462	JG24_g752	0.0726134303935038	0.611614524564142	1068
g11463	JG24_g753	0.1525832448205487	0.5187900270250734	4844
g11464	JG24_g754	0.1509780057796835	0.5441629534609534	1088
g11465	JG24_g755	0.0359874542402634	0.38728259092658723	1583
g11466	JG24_g756	0.1647781252592252	0.5731263377312171	2455
g11467	JG24_g757	0.4349777314096792	1.0913138939969942	6270
g11468	JG24_g758	0.1076818426635842	0.5593431855340255	993
g11469	JG24_g759	0.1114368411455562	0.5516897728763265	1522
g11470	JG24_g760	0.1079237188866016	0.5766941170852681	1505
g11471	JG24_g761	0.295700087098601	0.7857773194608403	2783
g11476	JG24_g763	0.2129094002257786	0.6900971311359905	1654
g11477	JG24_g764	0.0411061773712462	0.7435250687358841	326
g11478	JG24_g765	0.0275893176123833	0.29033697707997586	675
g11479	JG24_g766	0.0470407090309687	0.36360138775851414	1523
g11480	JG24_g767	0.0209241038535417	0.27362869093341996	948
g11481	JG24_g768	0.0654167439019694	0.44218649814059496	1989
g11482	JG24_g769	0.2852385916249088	0.6725853675207126	1269
g11483	JG24_g770	0.0140981594756267	0.2186406365692099	562
g11484	JG24_g771	0.0685212313188173	0.4131968980833999	1184
g11485	JG24_g772	0.2171914880417718	0.8042212352630522	810
g11489	JG24_g774	0.1603715850297467	0.7503708245321898	573
g11495	JG24_g775	0.189166402019632	0.5398206218085264	1453
g11494	JG24_g776	0.1398409734587368	0.4098034137991924	7598
g11493	JG24_g778	0.0136367393123928	0.33632335799370583	563
g11492	JG24_g779	0.0278239017073616	0.19909920587036192	991
g11491	JG24_g780	0.0276529018562457	0.15159313806760077	322
g11490	JG24_g781	0.1565575087393299	0.5648329839956269	2378
g11496	JG24_g782	0.0183720147718615	0.4309060786140738	851
g11498	JG24_g783	0.124216249442142	0.5980824751214888	1646
g11499	JG24_g784	0.4497953289555277	1.0102391537686497	2610
g11500	JG24_g785	0.1067137624130679	0.3536664149528658	4682
g11501	JG24_g786	0.032207610792955	0.1874989789630396	2406
g11502	JG24_g787	0.155392217528976	0.5137605366387508	1983
g11503	JG24_g788	0.0637449096250444	0.2680093948229745	1398
g11504	JG24_g789	0.0661220906960037	0.35260539836679833	2278
g11505	JG24_g790	0.0217103942481411	0.1934139703590339	3719
g11506	JG24_g791	0.2603971499881414	0.6097236036855871	1573
g11507	JG24_g792	0.1030692480068216	0.5359900393356817	2617
g11508	JG24_g793	0.0284516874598254	0.23773130556903596	2441
g11509	JG24_g794	0.1031341669808574	0.43106787345883896	1327
g11510	JG24_g795	0.0671974412307506	0.31430307012295733	1051
g11512	JG24_g796	0.4151473940559476	1.0127507857795917	6292
g11513	JG24_g797	0.122837001157836	0.6627531948587698	3250
g11514	JG24_g798	0.0054103029927687	0.4030961857609524	570
g11517	JG24_g799	0.0429334070812631	0.3604956927897927	4174
g11516	JG24_g800	0.0771389557248964	0.4813295898451906	3968
g11515	JG24_g801	0.1320659434324078	0.7647735914333245	3076
g11518	JG24_g802	0.0387599699657069	0.2764883512390861	1451
g11519	JG24_g803	0.0596085520589951	0.39825213978895596	1708
g11520	JG24_g804	0.1112437059799636	0.42339735205338885	841
g11521	JG24_g805	0.2328278065840834	0.6086248908835684	2023
g11525	JG24_g808	0.0936573342782519	0.3505053838696889	3970
g11524	JG24_g809	0.0358726298481863	0.2886343656790715	1346
g11523	JG24_g814	0.3682228546304605	0.6342337255866779	3607
g11528	JG24_g816	0.1384082624085646	0.5726093913780992	1849
g11529	JG24_g817	0.0707817603779564	0.37564407288794893	2711
g11530	JG24_g818	0.2453245184345735	0.5878270454777087	2308
g11531	JG24_g819	0.1901317618859101	0.8459120032261669	1832
g11532	JG24_g820	0.2144210714082638	0.7243946477688049	3447
g11533	JG24_g821	0.1898890021625383	0.6220180390458707	3284
g11534	JG24_g822	0.0319197108140969	0.35088205535729755	1637
g11535	JG24_g824	0.3514709835383241	0.8277624700872508	8388
g11536	JG24_g825	0.0909101780648794	0.32328146242336053	449
g11537	JG24_g826	0.0544045082858215	0.5022125123623135	517
g11538	JG24_g827	0.0256634679827559	0.525789270050294	664
g11539	JG24_g828	0.0739329338572989	0.40150514214718247	2576
g11540	JG24_g829	0.0541411462172178	0.3011184127394171	4114
g11542	JG24_g830	0.0570241667684089	0.31212029791868434	1449
g11543	JG24_g831	0.1323849113986557	0.49203257276742624	1283
g11544	JG24_g832	0.1488157943640688	0.5437677672239061	13615
g11545	JG24_g833	0.2960803215227079	0.7554468825599113	2072
g11574	JG24_g836	0.0089499868762595	0.10928385838604524	862
g11573	JG24_g837	0.0378928257063915	0.28548426839836677	2659
g11572	JG24_g838	0.0134243784439558	0.1830312517138697	2890
g11571	JG24_g839	0.0821307090571899	0.42662156336812856	1083
g11570	JG24_g840	0.0498413676649818	0.2816800079331375	1946
g11569	JG24_g841	0.1546552813374836	0.41175995923211883	1911
g11568	JG24_g844	0.0105054243888754	0.286812534503905	1018
g11567	JG24_g845	0.0440840415397034	0.4572340940359635	1013
g11566	JG24_g846	0.3247377650772216	0.8427886573493897	4121
g11564	JG24_g849	0.0754826443347655	0.5481656314070942	600
g11563	JG24_g850	0.107588513910904	0.4408399986765892	661
g11562	JG24_g851	0.0625362067042882	0.3943134554869997	832
g11561	JG24_g852	0.0171436035570376	0.4925846522918027	369
g11560	JG24_g853	0.0792292713011884	0.9122964932433699	204
g11559	JG24_g854	0.1361809783499526	0.46003081113789457	1237
g11558	JG24_g855	0.1301845449735665	0.4453310300600562	634
g11556	JG24_g856	0.0669345845319168	0.37714784870098667	3187
g11555	JG24_g857	0.0834918514900796	0.40707902470004376	1880
g11554	JG24_g858	0.0616017726946093	0.45769464056563325	566
g11553	JG24_g859	0.041367854725726	0.43804148796694575	997
g11552	JG24_g860	0.1594766802868459	0.4910555997744166	2740
g11551	JG24_g862	0.0250783242204958	0.47017334626405866	695
g11550	JG24_g863	0.1882549454200306	0.7567500974838168	5731
g11549	JG24_g864	0.2578250240052177	0.8804239988631255	10845
g11547	JG24_g865	0.0340645113896772	0.3645029779441325	1652
g11546	JG24_g867	0.1269819301935748	0.5210808901644907	905
g11597	JG24_g868	0.100311343748373	0.5750323108027215	1686
g11581	JG24_g870	0.0316343017975823	0.2573818850144041	2260
g11580	JG24_g871	0.3185858765737148	0.8925627691239517	4991
g11579	JG24_g872	0.1614337083471575	0.5900675097616896	946
g11578	JG24_g873	0.1001124775859582	0.3594183608931439	7589
g11577	JG24_g875	0.0069045366807921	0.30227178998271254	1314
g11576	JG24_g876	0.3586165347134173	0.8353403150155088	5710
g11598	JG24_g877	0.1676184876927722	0.6746352087059271	2182
g11600	JG24_g878	0.0766754977651582	0.480584396281972	1007
g1978	JG24_g880	0.3309278067148408	0.9554424757318851	1775
g11601	JG24_g881	0.1167080850355094	0.5231141866189075	1509
g11602	JG24_g882	0.0113209696668637	0.3374376530092488	1057
g11603	JG24_g883	0.0188097632977675	0.3429310332239133	994
g11604	JG24_g885	0.0116961434684298	0.269530500680923	782
g11605	JG24_g886	0.0056791563361504	0.3717121538268464	1069
g11606	JG24_g887	0.1353406069643694	0.658659167474738	1970
g11607	JG24_g889	0.5077257087627569	1.0030228032362327	1245
g11609	JG24_g890	0.2643413559960321	0.6041920307151805	3989
g11610	JG24_g891	0.1011539678107252	0.4911381716119987	596
g11611	JG24_g892	0.0663730380245011	0.348334758135652	1660
g11612	JG24_g893	0.0561779594053585	0.48259907779726247	14999
g11613	JG24_g894	0.1880984245078514	0.6230764188269948	2625
g11614	JG24_g895	0.0647052313523176	0.3389888428072928	2120
g11615	JG24_g897	0.1406366167716342	0.45551551931847833	3677
g11616	JG24_g899	0.0605448831668929	0.4778274625603477	691
g11617	JG24_g900	0.1234745819806169	0.3987447830016246	501
g11618	JG24_g901	0.0788652196796115	0.2814304388995784	1399
g11619	JG24_g903	0.040523022194828	0.4321316279808307	759
g11620	JG24_g905	0.1147964610690462	0.4519307737923739	1077
g11621	JG24_g906	0.0342427517530463	0.31811793084023765	375
g11622	JG24_g907	0.1751893981004116	0.6586118931047847	8369
g11625	JG24_g908	0.3689286698991273	1.10544326895419	735
g11626	JG24_g909	0.3746450162176743	0.9140973198530479	9387
g11627	JG24_g910	0.1845188698135395	0.6890676182770115	5306
g11628	JG24_g911	0.0501356007817008	0.4542932741915898	1550
g11630	JG24_g913	0.1365308184144489	0.5950867884461334	1085
g11631	JG24_g914	0.026638314042007	0.21697025725959185	1104
g11632	JG24_g915	0.0394635594778417	0.3387663568964356	3237
g11633	JG24_g916	0.3231330852976833	0.8239592165010822	642
g11634	JG24_g917	0.272962916190419	0.7605411754800351	1724
g11635	JG24_g918	0.1625379396515111	0.6626256817883731	1101
g11636	JG24_g919	0.0318128046775037	0.3459053183372996	943
g11637	JG24_g920	0.1324617043111412	0.5848212400475372	2210
g11638	JG24_g921	0.0487976950102964	0.4941168285141532	571
g11639	JG24_g922	0.0074331629245905	0.29948343190033966	1016
g11640	JG24_g923	0.015915716612164	0.22556561551435034	379
g11641	JG24_g924	0.0233937093585052	0.49883990122896693	804
g11642	JG24_g925	0.0386502375863871	0.5114804099713652	443
g11643	JG24_g926	0.1077393117261003	0.5272496077522177	1261
g11644	JG24_g927	0.2243135284121945	0.6849758947693417	1657
g11645	JG24_g930	0.1758677577764532	0.5992324720525403	1952
g11646	JG24_g931	0.0274547228732073	0.27234133504001734	3018
g11647	JG24_g932	0.0050804597317161	0.3972705810527801	596
g11648	JG24_g933	0.0395747344118036	0.27234133504001734	1394
g11649	JG24_g934	0.0835171088085813	0.35477282070294774	1856
g11651	JG24_g936	0.0678723697692577	0.5851189181621812	892
g11652	JG24_g937	0.0867801057839779	0.5485164265491302	1314
g11653	JG24_g938	0.1766559229528588	0.5544287158201592	996
g11654	JG24_g939	0.0266625044690507	0.34049411175211863	1001
g11655	JG24_g940	0.2310163175166777	0.8122198463928252	9119
g11656	JG24_g941	0.0721443022980119	0.6872180489056162	282
g11658	JG24_g942	0.0208874258982081	0.27654982412957585	808
g11659	JG24_g944	0.1074485231125594	0.5502512834741884	1443
g11660	JG24_g945	0.0366806564624647	0.23924776468444273	2674
g11661	JG24_g946	0.1103997574943626	0.48754769581772506	2059
g11662	JG24_g947	0.0819813064990584	0.5591307389983161	4296
g5056	JG24_g950	0.0810853325777245	0.33112435569986964	3506
g5057	JG24_g951	0.0533066118333584	0.3008260986152933	1584
g5058	JG24_g952	0.2734191799553256	0.794369580192232	4389
g5059	JG24_g953	0.0032858760116722	0.11625430961024381	446
g5060	JG24_g954	0.0830388721074609	0.3555208346590958	1564
g5061	JG24_g955	0.0236939744041584	0.30409883108112323	506
g5063	JG24_g957	0.1354509323186873	0.4547884828487998	6826
g5064	JG24_g958	0.2132324899137728	0.6630969141887603	5760
g5065	JG24_g959	0.0841319605703961	0.4693545205704499	2624
g5066	JG24_g960	0.0809294991016015	0.4699698736637872	1136
g5067	JG24_g961	0.0381776301126289	0.20223620635741232	2725
g5068	JG24_g962	0.1306221295737108	0.43073883588843914	8693
g5069	JG24_g963	0.0300886478886212	0.22945163457084847	1651
g5070	JG24_g964	0.0344322759780583	0.1468084328445715	315
g5071	JG24_g965	0.0277342524308155	0.3285765280658901	605
g5073	JG24_g966	0.1329510019068245	0.5285310022207659	1290
g5074	JG24_g967	0.0074258032370336	0.22701392928287223	615
g5076	JG24_g969	0.1060889157042189	0.326332368519871	1322
g5077	JG24_g970	0.0399467941897415	0.26920881935495367	1349
g5078	JG24_g972	0.2394065272812194	0.4942297505605139	1657
g5080	JG24_g974	0.2009792832301635	0.5662166009488662	1614
g5013	JG24_g980	0.5609665627912054	0.9953600164628967	1873
g5084	JG24_g983	0.1202569875563845	0.3301391826089267	1543
g5087	JG24_g984	0.1694492662571166	0.4662661624333504	1193
g5088	JG24_g986	0.0589217418773266	0.33446735209717593	927
g5089	JG24_g987	0.0679598477283417	0.40424737554951534	526
g5090	JG24_g988	0.1939145754254472	0.461389229317675	770
g5091	JG24_g989	0.1756720622969794	0.4795355673032139	1560
g5092	JG24_g990	0.1014240285263486	0.40041105004943756	1755
g5093	JG24_g991	0.0599229636423301	0.5379335491042545	596
g5094	JG24_g992	0.3314917791817771	1.022478632171394	716
g5095	JG24_g993	0.1334910769808354	0.37321808393059097	2732
g5096	JG24_g995	0.1157266204137193	0.485218348567928	5046
g5098	JG24_g998	0.3445754608170359	0.9423551609189276	1326
g5099	JG24_g999	0.1335946241728889	0.5305315902458021	4123
g5100	JG24_g1000	0.0805429044947113	0.4319903384782229	4447
g5101	JG24_g1001	0.180560274710294	0.6436604116023891	3216
g5102	JG24_g1002	0.1316126177902215	0.5465627553355676	3667
g5103	JG24_g1003	0.0187509766540629	0.24266098923020818	412
g5104	JG24_g1004	0.0120002560098308	0.18577823704260477	1254
g5105	JG24_g1005	0.188284829651122	0.6633264254061348	3295
g5106	JG24_g1006	0.0827963544423703	0.4743027977931942	727
