	CSCH_1	JG05_1	CMAL_1	CINC_1	CREN_1	CREN_2	CREN_3	CREN_4	CREN_5	CREN_6	CREN_7	CREN_8	CREN_9	CREN_10
Cre08.g368400	2.0291578671589274	1.3018211078170505	1.528569335260222	1.6104858298849556	1.7383286898268087	1.8513509756760789	1.9735883788705026	1.6922133100259282	1.9652527991657647	1.724101208610004	1.8047046521481385	1.7657536437876622	1.6186634349659206	1.7837980099196225
Cre08.g368300	0.6241578631628	0.5290963296625867	-1.4039766051569893	-0.08467921531437117	0.8005985845542357	0.17024096880855039	1.6444230316389281	0.20721594340220365	1.5850263008565957	0.1416280135335905	0.291956571546052	-0.968184183639962	-0.2835670826344584	0.19348055975677747
Cre08.g368050	2.5975132656073	1.8937105073318157	2.3278005002784226	2.1286911942558064	1.4742665970031115	1.53653567429755	1.5547556251988968	1.5579427327542852	1.5467860689905821	1.6436676045465983	1.4717364395327734	1.7915904787611168	1.921866276508094	1.5123390617384689
Cre08.g367600	1.7635950640021467	1.2331923214987572	1.4449320382101525	1.5254554219737595	1.522604491208395	1.736528502872666	1.8764998577367866	1.9326445932555227	1.8076595776721127	1.6506777184043988	1.7421510394258348	1.9022651483993682	1.7143588179958085	1.8159582616334062
Cre08.g366400	1.85878242008907	1.326681349721422	1.757144662442553	2.042151050907325	1.282618855749827	1.5954715634535943	1.8137525325188277	1.6097038854905028	1.7050292586294407	1.594934523734756	1.5636900258934299	1.5179579026123882	1.6702525345016028	1.4401815778747915
Cre08.g366101	0.9849151999903756	1.0376570210507805	0.1661319054089025	0.19406237108580213	0.8698609527480203	0.4392706981274554	1.6209288866016702	1.0845969307596022	1.2592904153785944	0.4495326114089202	1.178850736748228	0.9319278420578908	0.8657599790718702	0.970428505599759
Cre08.g366000	2.302813965357548	2.313651044173907	2.0817865343750714	2.0517863440397726	1.662749615239298	1.82410083539526	1.2159626303743303	1.6557497496430462	1.5465562153192567	1.5583718025901663	1.6739868974758347	1.3624910133295594	1.6388979697879338	1.7891099123074459
Cre08.g365450	1.5185972961371255	1.1841694754417267	1.3192190389910792	1.3644374027161252	0.7726865627272187	0.6420762776929098	0.9139813642729093	0.8867469674692685	0.7222212260095737	0.9613022458948903	0.5770591107506591	0.8804390232464746	0.9916739890768529	0.9156008115821488
Cre08.g365400	2.6040092893224047	2.254429941827769	2.3299422969815606	2.7958690922904195	2.2723923743507175	2.061684703274476	1.9974026468805417	2.162823871225489	2.1562904192281582	2.532628830406375	2.2705974299140843	2.3609024581084963	2.3566973188776954	2.4767416661666206
Cre08.g364850	1.3078825216436507	1.0048417106186203	0.7622162906302723	0.9193172214502272	0.9218179812332423	0.47261320258398165	0.942708922437314	0.536581637193167	1.0407817924467337	0.9940477511161522	0.4884584466054115	0.5848273634154413	0.9265253361049783	0.43448710634632204
Cre10.g460050	1.7441964652677369	1.0448169190598053	1.9420424955242985	2.208601281331356	1.5081581194862752	1.1179419592526096	0.5849444690471863	1.2139071066499079	1.5464389162120062	1.7874723786791076	1.283620404521848	1.8108208707497024	1.8203399795874902	1.5884434901232716
Cre10.g460650	1.1324495632935756	0.7954805428172188	1.1453601993022269	0.9986511457453552	1.531827337160678	1.2248385959791674	1.5459854493549174	1.2624685612372044	1.3622344654296492	1.4542621442658619	1.344717977731283	1.3834326647093895	1.508826189450517	1.4773893550137973
Cre10.g461050	2.474473006366843	1.6565473983234231	2.1627559782768984	2.6273370240415086	1.6504636998795386	1.4961435563313796	1.762067586772479	1.507069288575889	1.8492815662208075	1.5890818022357718	1.2853053419156453	1.4417233340550986	1.6694558952309104	1.3451633204390858
Cre10.g461350	1.2259553778863779	1.1571407914006513	1.1614923434771318	1.3491053976511214	0.7486530304208344	0.47347163504023726	0.6963797178103187	0.8247877899277456	1.0217235080494529	0.2049965180285858	0.5697719696669676	0.3781082486080477	0.5595389522610499	0.17604350473235983
Cre10.g461650	1.2286470776961727	0.17331339421349398	1.0453812544427787	1.0700994380219697	1.0882001810344724	1.1649264340558976	1.0814830388665486	1.1161336738229173	1.107657972312671	1.19005973977294	1.1925537387743361	1.1891251107755711	1.0708294323977767	1.2694202570571724
Cre10.g461900	1.434895734466325	0.8491047117928497	1.5246266830163198	1.8306453346208256	1.2259395020424968	1.1400843700650196	1.4845568833224423	1.2468677632989147	1.3362106471256203	1.46996025797382	1.2901936491874466	1.1786582608585725	1.4203698948021952	1.40333816342897
Cre10.g461950	2.2493308095777325	1.501181940249673	1.9382127777135403	2.0977984197249278	1.6783716437503469	1.863281315392384	2.137332322595283	1.8059462926356395	2.057826771737214	1.9947813892203496	1.8756425510086208	1.7194262507498443	1.9777164063148807	1.8541166162866252
Cre10.g462000	1.5945564078459369	0.9102240971109854	1.1214238074507321	0.9978974746484038	1.0913347302024676	1.0192662890643374	1.0695732436389354	0.029660884563038153	0.27621657328837895	0.43576284034611523	0.24097745402050225	0.15745103934875532	0.6155647700207736	0.3245538802474942
Cre10.g464250	-0.1349639684261296	0.41029701793652446	0.4712765723246447	0.711996721558418	0.9301387111477684	0.9539050527100558	0.9269302496921384	0.7113951120094931	0.6345436288233507	1.1672782278305804	0.754379050414952	1.1504550324567744	1.1870919915182958	1.0695799584080188
Cre10.g464600	1.7771816089148937	1.9933829973236794	1.8581816779397347	2.2009698032491696	1.7817646258755957	1.6416625596788061	1.3628048367702128	1.2026810271581638	1.235785052840813	1.4666190509009052	1.3129508456460386	1.4304339325751125	1.6036033303870973	1.5461694800063779
Cre10.g464850	1.5250225704625167	1.271574908213462	1.588922739949144	2.3888756770496684	1.1162142284350192	1.4737861284098304	1.2043925679544885	1.2426902733879708	0.9427879988282739	1.3447049257119958	1.0154732310392887	1.00010717825289	0.9985202436953038	0.876413304126014
Cre10.g465650	0.4045148259795901	0.9678603062699168	-0.02820484429059238	0.11835502691318893	0.5643616384639548	0.3620652792687762	1.4576239500437183	1.6054451436055248	1.32630324719525	0.6184971681521241	1.3411254271165844	1.0522542428750865	1.036304957608353	0.8402826095442101
Cre10.g466850	1.5160982954645283	1.3036441542889876	1.440314317734813	1.691061492565482	1.011747178463774	0.8533633615342027	1.0954107019922448	1.3109054951814691	1.0495392240153745	1.2435611220238876	1.0965715952177446	1.4134158811942943	1.2159912858279225	1.2169198577119735
Cre10.g467050	1.1022578699370658	0.6948625140632774	0.7921849660881193	1.389071514398759	1.5382539244933113	1.4280980280166522	1.6046920364632067	1.6408433788378969	1.5211671465852126	1.3910261386438432	1.5556345675943861	1.6796517426219535	1.4450663348083512	1.3496444172528677
Cre10.g455300	2.393029904395378	1.7828915645651409	2.046349147397313	2.2187601337939853	1.5329008560674966	1.5205781864993924	1.651960429707805	1.6941277512644586	1.9206079497487472	1.560144530441505	1.7262236546175285	1.6945455761698116	1.6723762179807875	1.7900451490122165
Cre10.g455950	0.5999550935311633	-0.7126642732381886	0.5875807007206076	0.6644701234523296	0.13306585946633548	-0.17765056920185168	-0.3160744234121603	-1.6185905676577552	0.06762932944936947	0.6692145268356372	-0.28351600181229136	-0.1204114461895224	-0.7514659957109262	-0.5829412284293845
Cre10.g456200	3.6892039410009545	4.42695247438751	4.232817363257012	2.8821750268301844	3.931969731705029	3.9324261619557226	3.9541789801509815	4.081088041690487	4.083004174505467	3.9976016454204824	4.031135090635717	4.120190954929106	3.9367046311797607	4.038575516635388
Cre10.g456250	2.1438398498204685	1.176244037126972	1.4795887274947435	1.8631883803636735	1.905144992979788	1.8192878775495434	2.1359900851696647	1.7393400517236492	1.9504270384996958	1.922779522233905	1.8494279422292619	1.765376356010806	1.7642601422946502	1.919078631395121
Cre10.g457500	1.9190277282176782	1.994051980493484	1.4944550841694968	1.9526857203493777	1.359612449474426	1.3924487600682314	1.523365588110851	1.3449517553527128	1.5602692017779893	1.4741814646792348	1.6677086411836535	1.361114122519484	1.499189521180753	1.3125017925872677
Cre10.g457750	2.0682228629958046	1.565944657063369	1.3391620429622826	1.588568746694783	1.840033388504988	1.7008555648432362	1.7052126108763512	1.3691617686052764	1.4086653984598074	1.404167672202671	1.3023677651374324	1.4643170119882418	1.3638743132600586	1.2869548317468287
Cre10.g458050	1.4880336570179606	0.4521954766251566	0.7793581734367666	0.9130873490778026	0.4835797369380603	0.284268845629558	1.0053594226697666	0.6878816688537842	0.9661120767873888	0.9998935241052783	0.3389828973706563	0.8094751567320964	0.789878304617417	0.5298987669259138
Cre10.g458250	1.215035504017377	0.1355187389732184	0.7498156086493305	0.7840139400813262	0.5556168127697954	0.5894952874797843	0.24920649811781828	0.43441429389730135	0.4181803097137786	0.9719822536685447	0.35258217821923854	0.11863579339657453	0.5265641208412952	0.044228616533386576
Cre10.g458450	1.5335168975746418	2.365417224449706	2.614711766826442	2.1706130769588245	2.6826011786880075	3.2390664204263437	2.29186137897187	2.2856746735830846	2.6258863511456436	2.721023794317407	2.354700121985717	2.7311329682542924	2.3075444337464432	2.513050026504585
Cre10.g458550	2.5094329081832356	2.09437965319055	2.3374533501261627	2.6890164357249766	1.7730629366362116	1.769345491525577	1.5051126767848517	1.5467538532149248	1.655730221230972	1.8148630174991351	1.7580322699973163	1.8232754340423516	1.8478689018921957	2.0357117553567914
Cre10.g458700	1.5330423344998805	1.1501082712148687	0.9868598690281621	1.387488297705353	1.2569974236763541	1.3506463941504374	1.8961878970917807	1.8097714929392885	1.6838508178493048	1.3139475157403875	1.863499699581399	1.6699351247464835	1.4104503345578971	1.5130855833562202
Cre10.g458800	2.4222114257600986	1.305167361296102	1.7579906300218346	1.6945851586441114	2.086168879566362	1.8440638860853509	2.103536419670609	1.6329688458824831	2.087084902097386	1.5051189193230539	1.810682646914682	1.629758046282354	1.8215079675430483	1.9871289435698285
Cre10.g458950	1.38077524644863	0.4973900133738246	1.3671759848888192	0.8492796439348178	1.3571103352583551	1.1366685469349203	1.3945371874807848	1.109489376409223	1.6052255697725912	1.3412945079426677	1.0708702004296464	1.2319884278720057	1.0393589961860328	0.9123850427782401
Cre10.g459200	1.7101861346482141	1.3031822254605019	1.6721153295963043	2.1306153974886146	2.0161523600597704	2.1018720478516193	2.047665444755459	1.9322349226792146	1.782677017766955	2.0877524431244048	1.764449003480197	1.7597671134628694	2.2063479173619545	1.852715018264535
Cre04.g230242	1.24647912904329	0.8598961877619372	0.7549500370882639	1.2522352668010275	1.6800571778979703	1.6493214950838477	1.842040627367284	1.9766801251198147	1.9529723373976529	1.535467038537291	1.6664511709246295	1.85026839149254	1.3590703349012268	1.699966833473871
Cre04.g229700	2.085797081316873	0.9732577205448836	1.6238504203354043	1.4732599302559954	1.7390612508988978	1.8509141477194164	1.9282942511898444	1.7406633882326075	1.6639526194095613	1.8558593037133837	1.7956487294466992	2.004225905300912	1.8928653985323793	1.737727010024666
Cre04.g228800	0.8218858165779183	0.6560105765685862	0.045914990743976036	0.6555528107263059	1.2380606006566115	0.8401692290467611	1.2172662323168932	1.4064728347586652	1.4914186619947363	1.5000880106424417	0.9622807353742664	0.9843848665489162	1.1719382791454862	1.1237240943697409
Cre04.g228750	1.4262647887980817	1.053150504246471	1.131609943505407	1.8340051591664621	1.1449368733277736	1.0261202122966857	1.0106973167653484	0.8689538468014275	1.207154985267283	1.1302125328402455	1.0303413430310067	1.0244126460154568	1.0641102878554005	1.0458446367475118
Cre04.g228450	2.1049792183061946	1.1165506266650354	1.8438189884279435	1.9320002637576352	1.4815147095605696	1.7085677809438153	1.4146301979742855	1.232422304788286	1.3751803033718548	1.4737695744842472	1.2122798885292119	1.3384548885612295	1.585653915206374	1.5374834963042479
Cre04.g228400	1.8651392515394924	1.2860337957623404	1.3265468698822767	1.4738517693874706	1.2965573707497813	1.4351456095409514	1.557992006068733	1.3882357846813769	1.4873306620488167	1.2416445866120718	1.1983104119471715	1.259188376240148	1.3787380599291106	1.3674472886143387
Cre04.g227900	1.49106687863343	1.108795458374727	1.1965557460688374	1.5308179700707372	1.4807506726888058	1.545714343109606	1.8128634153918666	2.0500518043763685	1.7482895773820188	1.2892965200285116	1.7095990926805686	1.792142127983486	1.339914734601414	1.5497154389206271
Cre04.g226450	1.5563490288684714	1.2378723426093066	1.2826370130950624	1.4987273908715393	0.859416428405718	0.7330835519282819	1.1718970859815698	0.8604528510699552	1.0518676382205598	1.0327500267496201	0.6982360686723015	0.7789350966367607	0.9375925378939549	0.7882823897389493
Cre09.g404950	0.7092383439658271	0.728909928462597	0.3472184934539957	-0.24928166887579295	0.9295402284965498	1.1535380465719745	1.2387173709797887	1.3394934231704605	1.3099665079268243	1.2316617927063507	0.5684611492350617	1.533123236615969	0.7832505782641443	1.5897886643182813
Cre04.g225750	1.393072403042445	1.380770959983078	0.8845254532817698	0.686903056612141	0.7040166556956324	0.5828488228666495	0.7866176652494558	0.653049315972678	0.5197285602815649	0.7158477340348993	0.34818695354511914	0.590375810830791	1.087338072282672	0.4522565563012567
Cre04.g225700	1.11764181728481	1.0925312838550134	0.7258528774787315	0.9807834894194591	2.42434786073931	2.4767081075180672	2.3742306600567256	2.312467554414308	2.455740698337718	2.3923315737046664	2.2699076415221833	2.4809166678586094	2.3848919012773573	2.3853573558834857
Cre04.g225650	2.8521789756732097	2.4870493944785927	2.2326299199020414	2.2894165559267416	3.1475302860489958	3.136089120060872	3.0097715433762082	2.967769922955655	3.0829503770444058	2.9973963169064275	2.916422400661056	3.0839314220041323	3.0210724872747803	3.0482583355471746
Cre04.g225600	1.3782458104014594	0.5055923127656645	1.1961868398320497	1.2761616356486065	0.8450548918058269	0.8553414578503695	1.311093780491875	1.0911595143675143	1.042705327891298	1.2062543411211046	0.6731901497311334	1.2270117608213833	0.9169362711823771	0.9849521642045662
Cre04.g225400	1.4706024749642397	0.621561130979047	1.381046388543969	1.5184378911722918	0.8681526749247277	0.992488278981774	1.3094021711569714	1.1511317029589838	1.1951653482683833	1.3427453335760091	1.1035048509092908	1.098412907370164	1.0917913513993427	0.9277646366518313
Cre04.g224250	0.9706583088307711	0.9150302037962863	0.6785729163344185	0.9546053964884963	1.3803377170373465	1.2280960221859463	1.726190243331806	1.9464019793720861	1.4610947113798138	1.1634919734573954	1.6628672673647615	1.5957130501715648	1.2130030247587211	1.4276015641721607
Cre04.g223800	1.6914099936396458	2.0652407096057703	1.4026159442222936	1.8804411323852255	1.3333494767036946	1.457470494023104	1.4744155311895593	1.3984992667398148	1.4716587622826343	1.6586675046766368	1.7118715486927785	1.6569594462091173	1.8038027181737504	1.3493264140175167
Cre04.g223700	1.4372284975995444	1.017446314901024	0.8745864246146572	1.234841840351333	1.477202318671571	1.6095335960667676	1.8169954054419086	1.589638884107905	2.0895748847227575	1.6993234947353757	1.877119532160902	1.8583589399712592	1.7329505604316733	1.6690304070724529
Cre04.g223450	1.2932013645095275	0.32615160901182166	0.6971770343154831	1.5921466404206484	1.2763511361669502	1.4152191618259902	1.780485573617177	1.5947841598582946	1.2778894611221934	1.3751723681425223	1.4867728494487784	1.0012689832055772	1.353911881792194	1.0116877623173497
Cre04.g221550	1.1111989249153011	0.7255986206365621	0.7589719408885793	1.237930022625644	1.44448235659824	1.458549925611438	1.582495447897414	1.505891746418502	1.5374167734176074	1.9382007856853807	1.6475803559107376	1.5013600078510931	1.7611888115792371	1.526964322036851
Cre04.g220200	1.7896533215444779	1.1299450211337974	1.2238174141139766	1.6021204268359137	1.2180510643872762	1.1194046076240154	1.0878545919181095	0.8676998683872084	0.6422020375513834	0.8069956635593041	0.34446468698938326	0.7364678529393726	1.147474749487507	0.5283988385559039
Cre04.g219900	1.079962365031219	1.23049611434996	1.115266425598828	1.4165662709354447	0.9609474358594043	0.9294426952354471	0.9116058114416448	0.850506174766277	0.9300265975450478	1.06899695611124	0.9799572984472187	0.9307885942089602	1.146633606810414	1.0415407723500534
Cre04.g219700	1.2078769220893804	0.9731923718162987	0.8499851003479163	0.9729354106670365	1.4174607066725253	0.9945387701770579	1.6064039323550507	1.5521066290880141	1.4278537301936287	1.2759880018290328	1.363456253966655	1.1423555046270346	1.178539525341534	1.4143854211820783
Cre04.g219550	0.8905639043906688	0.3600441989326636	0.6764947533667427	0.8934972660204626	0.2829575260462078	0.10688312877882197	0.010478170734510708	-0.31108913193722937	0.12997444114802906	-0.31443400829332185	-1.500912755830455	-0.17639148245076133	-0.1677283265957308	-0.34290862385897075
Cre04.g218800	1.8647038682973172	1.178140592273926	1.0303179229614503	1.507400563616458	1.5747650863116889	1.4401578513638549	1.5999251859845556	1.467322005310192	1.5526214359512525	1.5086902408980964	1.3105220035825578	1.2888725844666489	1.398414293446499	1.4075500193764219
Cre04.g218150	1.8933071169498734	1.0061938276287536	1.4034235481371657	1.7066032893875613	1.0936864745980706	1.0343318988987527	1.0132945454791298	0.8441519974040876	0.7790956802778098	0.9788374592958071	0.8012606445977976	0.5847654725904856	1.1182830431453765	0.9393052245207498
Cre04.g211750	0.4759860359406602	1.1311842285602682	0.5949249323081851	0.4785225852113437	1.2131724131527217	1.030070149364037	1.7146452043812843	1.1884687337305941	1.2799767630230794	1.463007135159358	1.3283949497497731	1.1734983002370754	1.2483640041072481	1.2320941366412315
Cre04.g211800	3.8750960633255858	4.391286019356117	4.026774144554811	3.7789834392232944	4.577788033970518	4.646420045587767	4.551274428877841	4.648075496969872	4.646709488179522	4.64716401039078	4.684119046564784	4.67009542784086	4.620759320854313	4.729731126386014
Cre04.g211900	1.4392184013767284	1.012960855240671	1.0203975789550794	1.116805129730308	1.04427127468703	0.786557068222535	1.087377935716597	0.8804349849078483	0.7759323659942846	0.989786558257495	0.6534308846336603	0.8978922747123569	0.9075905840024437	0.8070166124129803
Cre04.g212500	1.1377136738944615	-0.030743998459835824	1.1006440986450376	0.7654612704652191	0.2783313832566562	0.38710691730686136	-0.016176580739727654	-0.2344840229417956	0.22917714675105752	0.5603606660214286	0.016480964180747255	-0.049738784243112046	0.5123568401105392	-0.16117959839433846
Cre04.g212600	2.155102091569101	1.8070991843310948	1.396408055904833	1.4781524440048892	1.9616042391018416	1.8620773286439984	2.201063576499022	1.8023922025975585	2.0760916907965563	1.8149256014518749	1.8086867983911181	1.5896951478274575	2.032462458491403	2.03076652772362
Cre04.g213050	1.0310524872628721	0.6705900644860912	1.2426651777635531	1.3626109694735211	1.1195259282025065	0.7988600128302633	0.9373536547319253	0.4611377863429424	0.8079382578767438	0.5407321018500204	0.48676084189072744	0.15890901799219806	0.8531162859591008	0.6731985428368623
Cre04.g213100	0.9738462784907397	-1.1844423864487539	0.8223057906857164	1.3514952689503805	0.5811504164384161	0.7790948615913231	1.0405345223938847	0.42198320179693594	0.5551818859724515	0.8606374927313956	0.08525887882511012	-0.2684011496514622	0.7960055787664079	0.46085657822430093
Cre04.g213250	1.532896317207281	1.1561584595543404	1.7351636711965095	1.7140086257511964	1.185858510372161	1.0043219569616513	1.4981968139619657	1.407255203746166	1.4092507755770347	1.291479946909256	1.4616147828909187	1.3179569439588692	1.132228415074838	1.0341689118490265
Cre04.g214150	3.099310590725009	2.6924497396826865	3.5873014273637436	3.2549354193284223	2.498980970474436	2.180740700657185	1.229656528485998	2.105534596006575	0.8941667673535465	2.2893026834036756	1.9978920209261406	1.9779563615565208	2.899842522995538	2.1598103539992044
Cre04.g214502	2.4597796391659785	1.5771953181956175	2.0727811532562748	2.287345549445418	1.7705139378184147	1.72478757560684	1.9922387360062173	1.7606269060985622	2.046333705349448	1.7459480330000556	1.8861234879214783	1.60972942499049	1.848243401192805	1.8426542515116244
Cre04.g214501	1.3223923033200378	1.6159928958867733	0.9515935848664252	1.3221876512759223	0.7169795137979463	0.5011873264556475	1.1116189633611135	0.9377003188090066	0.8708478639418807	0.7221998102453985	0.4718981598910602	0.6380974200559397	0.8126017453895461	0.48695878230363
Cre09.g395500	0.3592437569412916	-0.06498704382221003	0.6047062864934367	0.6081926828852533	0.5073341283393594	0.7129981175426843	0.7388557448239146	1.1220116166279523	0.42007682179121664	0.7574864479720791	0.6844536459894983	0.829461481553787	0.4423587795134396	0.8060536342707932
Cre09.g395800	1.4991565903965978	1.5649247830338981	1.4453726922915293	1.7944732786359616	1.0582698424804562	1.008200868421417	1.1288082729861297	1.0591911921331536	1.292291626506226	1.2276176583582512	1.204642342073853	1.0708103532535	1.0087187841130274	0.9792814437102263
Cre09.g396000	-1.0630621810293224	-1.3807085376260415	-1.0459915159661382	0.09550578621033332	2.035678409327505	1.9334298875364848	1.2461196919734088	1.1932919144699126	1.1757403265090478	0.8667584646408609	1.082866407222562	1.1000797464169199	0.8208890776999819	0.8410526334889461
Cre09.g396100	3.407381272571412	2.8193149635966464	2.504172731901364	2.1644977520636677	2.4337131931586518	2.2041847549005302	2.513766327388229	1.9508591651691098	2.9804640034831555	2.0244952033570867	1.8935030641121047	0.6619560496540526	1.4519059076097784	2.136297682991429
Cre09.g396300	1.3082200719992374	0.5656061468635406	1.9321305659840002	2.296200343369392	1.2860086112792108	0.8790009261041257	0.30028899773639245	0.9160780196256362	0.5661401112510346	1.683985189572926	1.1075595930486606	1.380690609769617	1.4960034350811873	1.178682342623938
Cre09.g396500	1.300981557501005	-0.6725748456208278	1.2412427093019347	1.5063565091117561	1.2628369670421644	0.8436170909752242	0.6379595797932477	1.1326994273159245	1.3694525286898167	1.1270330431954811	0.6014862148535753	0.5979839616376268	1.4569188762157737	1.1958520063463691
Cre09.g396800	2.7163660724171463	1.2624167138577722	1.542457436930336	1.4950481459027747	2.328671128685457	1.9871066805125337	2.4701637446390756	2.0068116802235014	2.2128081854071544	2.069677763772681	2.3905802700846044	2.340132748517963	2.022441880632488	2.3899988374736734
Cre09.g396950	2.2082334175433176	1.3545344223730635	1.7702454160124577	1.9612391128700106	2.305947824664587	1.9460065018744719	2.3026818760094523	2.4441220837291273	2.344773186033759	1.9249301542139996	1.9647636171244858	2.0602183680277975	1.7089693634422438	1.7536297353275117
Cre09.g397200	1.7738493610248742	1.3456476119818275	1.598535405956253	2.104175121384196	1.392263786728639	1.4971217352899893	1.6283063807192368	1.717002433516978	1.541316650355501	1.5200605656058312	1.5631996576367366	1.5340464536381149	1.5446436421586685	1.5285490412390426
Cre16.g651923	1.5777322132560498	1.0968925796804072	1.3751276681461764	1.3796231384219468	0.6455929493071708	0.6458391616206172	0.3372211314200667	0.6337944985628234	0.8021079433171675	1.0555641932604765	0.5001161885325693	0.43012675593799704	1.0857342492535291	0.6035320931014176
Cre16.g651550	2.282342215176026	2.014818355743211	2.1046144775797426	2.4368231132958904	1.5472912397442498	1.488874676667061	1.9575729863843236	1.502034086059132	1.6292158771974157	1.8232910270524765	1.7133708820635762	1.6761241341053408	1.5151923810227437	1.5143320650796097
Cre16.g650750	1.8367083812741787	1.5896719543253102	1.7043742888194786	1.4703271813829744	1.9323532984362097	1.9692498554165936	2.380972140926737	2.3884847151503856	2.198559035620704	2.0965652222019138	2.2986433466983582	2.2757639381871813	2.0192763917750787	2.257218657257281
Cre16.g650550	2.858386843366884	2.936852186814189	3.092231831391833	3.1468987721943305	2.5636199714843815	2.687625990718909	2.404428248284681	2.2725971492339943	2.3800716630638545	2.6599541594065528	2.384585411397929	2.5533170116956763	2.577309709551449	2.6148875790750066
Cre16.g650450	1.2469262175623506	1.1248995871419418	0.7744016580624316	1.26249993584567	1.622889581029886	1.32429724797807	1.8402550899530568	2.0135547379792755	1.9904083119294191	1.3372493830850793	2.291593085124861	1.753540680898873	1.4192243614425395	1.699139647154499
Cre16.g650050	1.7682656258286689	0.3775838194627998	1.2536422796906452	1.508767980697928	0.6215404970328638	0.6417229704828283	0.37117579763754704	0.5248331073394714	0.24186772920365004	1.484255225192793	0.7584743978372384	0.7046449784453477	1.3337017934897133	0.5780305416222423
Cre16.g650000	1.2335444121202177	1.574641049297718	0.6640587053010184	1.3760678130920032	1.376632048350486	1.2831105276375399	1.323514631270501	1.3248356264261276	1.2098590713597135	1.6067836553198447	1.4476705255375757	1.0836046287325054	1.2409517858058212	1.227914829875327
Cre16.g649650	1.8811004838302685	1.5433012448693242	1.3205676085250335	1.796256838950593	1.9303533161346138	2.1399032904180526	1.968150514913877	1.7152152083735717	1.8582704207343437	1.9441432069903504	1.968076771273626	2.2333523923607683	2.087975758829725	1.9167742831016379
Cre16.g649600	1.6356615115991557	1.4291696789976402	0.8809165793016761	1.399163170608568	0.978661823227416	0.9365254754847007	1.2865601888245082	1.0728042119068382	0.960779581983963	0.7358897069112291	0.8553923882517451	1.1431875430385012	1.032538222893885	1.0572202896408758
Cre16.g649400	1.0745578051240323	1.0650311447199354	0.6357659049435844	1.1045685626337964	0.6080495783015062	0.6776216817970703	0.5954040334292252	0.5879370695667843	0.3763288905784183	0.5451589455069719	0.1879507572533227	0.7575899681280516	0.6875982811138008	0.659605084827357
Cre16.g649350	1.3431083128769994	1.3045195296743335	1.0593875346174493	1.647792083759211	0.9515068352387942	1.0205137530364687	0.9651239883453112	1.0208549282983548	0.883403456093699	0.7709672498199728	0.75008417353597	1.346207162505477	1.1238843806629941	1.2633775618013303
Cre16.g648850	1.0137833702378527	0.7743221044806596	0.7716827135362295	0.9144714969346359	0.4916469080634398	0.6090960536197431	0.669270152110377	0.4870577021798451	0.5835289457024789	0.7004589958588934	0.2772125661306062	-0.10261725107570079	0.5083342153759266	0.4233986878549532
Cre17.g698450	1.291351437179533	0.9555820599627355	1.3374541882621056	1.3706738881281115	0.733973797627323	0.8171243343256944	0.8682156839347077	1.1283344014450711	1.0560275447261092	1.2289870577024127	1.004830491471311	0.9400032824385289	0.9420043535654589	0.7205040764279218
Cre17.g698365	1.3511729036854012	1.2694991224335475	1.133116414094918	1.3675983684698645	1.5108885794553277	1.4230635442977266	1.9216201846616219	2.087792714819452	1.7411277676310886	1.6263321472447516	1.8222917637260012	1.8184193538569546	1.5374243825331286	1.553076234153121
Cre17.g698266	0.9775900750383335	0.54761456048628	1.1237396997949702	1.3473175168244746	0.784319456722167	0.957378260026499	0.3959777084649064	0.472664885630551	0.6169271273802588	0.7566907978798678	-0.07917985537065142	-0.0708610009313702	0.895931715133891	0.3384432936411184
Cre17.g698100	1.304729776796537	1.0938894823779548	0.9178953785089456	1.3003333165622395	1.3021046607483087	1.2372351598223879	1.6855336050568541	1.55586466927944	1.4708748748102063	1.276926687555975	1.4190944400512584	1.1689239981516741	1.430470251366501	1.490930928984464
Cre17.g698000	3.0693282156037682	2.2675426149162514	2.8164402531070416	2.940009628215194	2.5818611845515456	2.51152025949055	2.426657425245037	2.2432350805936156	2.1162983996150984	2.2040584172517694	2.2690244790601657	2.420047659937785	2.568845186600531	2.1607410502233417
Cre17.g697650	1.6703834194471952	0.6454632122959044	1.3677978827826076	1.6502344121253198	0.930507829567296	0.7473110472675636	1.1003872012731688	1.0753327743217223	0.8897328416093078	0.7986735873219368	0.9455187048404554	0.8349131213255118	0.9924586119001575	0.7516866778727452
Cre17.g697450	2.0784633621999977	1.506285682579224	1.5872623847341831	2.0740346297476613	1.4281065937278794	1.5207834097926367	1.5500459648626963	1.501054094770514	1.508710508371913	1.4329374925055738	1.5370042036652796	1.4523556747246475	1.5133767645585474	1.5318756712790436
Cre17.g697334	1.2285025188572836	0.9804714746302008	0.9159394187686227	1.1917934475325545	0.7025330821001299	0.6444378064398638	1.2081080428683404	0.9319416874018975	1.0881827304754086	1.048824448506558	0.7806835227751776	0.7031010782821988	0.9338737069278106	0.6235866223144559
Cre17.g802021	2.5557778247851375	2.1791168300822363	1.9720555260339863	2.2105392720906156	2.7438591917817514	2.644514781452859	2.6490224561628457	2.37618840786973	2.647725676778125	2.5207966775287405	2.8026257733917035	2.460822604060326	2.825257046787725	2.687025329298463
Cre17.g696850	2.824708444450315	1.7322173843930506	1.7717529056841808	1.798045825372057	2.133850609080313	2.402783997912484	2.3142832587135835	2.2897671562194035	2.344574648376306	2.526794737456579	2.2045142074515263	2.447856221843093	2.5816948250770295	2.368682127405926
