	Vg	CC2344_Vm	CC2931_Vm	average_Vm	expression_bins	average_ED
Cre12.g500250	0.6071083374696504	0.0011450889460002027	0.0016101355549755134	0.0013776122504878582	50	0.08349222323246827
Cre12.g500200	0.442280272687143	0.001836269675483913	0.0010868985059946379	0.0014615840907392754	60	0.06963956027179577
Cre12.g500150	0.4784004978651429	0.0014426464365908504	0.0007349018938550614	0.0010887741652229558	20	0.1185420585068534
Cre12.g499900	0.1502515622221219	0.0027961266746743775	0.0012115040768031747	0.002003815375738776	90	0.08713367717897158
Cre12.g499850	0.3476916482594644	0.0017627745327397026	0.0012073504547726066	0.0014850624937561546	60	0.11789900772973257
Cre12.g499800	0.405104522890653	0.0017720064702852478	0.0010388916249903482	0.001405449047637798	50	0.06408606237857592
Cre12.g499700	0.5215113240794894	0.001494075999494363	0.0012502667368845374	0.0013721713681894502	50	0.05781941715716271
Cre12.g499650	0.4249727609305913	0.0016607961803532766	0.000812510343319349	0.0012366532618363127	40	0.13255929133849015
Cre12.g499500	0.3634646237511385	0.0021746371868741096	0.0005894786838537296	0.0013820579353639195	50	0.054271924530830885
Cre12.g499400	0.3573117870752585	0.002200859202854492	0.0009753012531746643	0.0015880802280145783	70	0.05499657976410771
Cre12.g499350	0.3799648702380083	0.0019166364675274137	0.0008855548133845653	0.0014010956404559894	50	0.09303993320284283
Cre12.g499300	1.8570969904024816e-08	0.0008276157308610568	0.0032503509357187043	0.0020389833332898804	90	0.10768020815647934
Cre12.g499100	0.500271963502121	0.0020663656443209483	0.0018544576539505002	0.0019604116491357244	90	0.11604293856883943
Cre12.g499000	0.5828733020304213	0.0018478285115598638	0.0005722380289167129	0.0012100332702382885	30	0.07569051032909574
Cre12.g498700	1.0673069778985649	0.0012944425309461447	0.0015448457239782333	0.001419644127462189	50	0.07191398843205252
Cre12.g498650	0.3161862449303912	0.002397623286269248	0.0024435420277479163	0.002420582657008582	100	0.06574983928401022
Cre12.g498600	0.3587460878332345	0.002179404958849075	0.0010600470125736235	0.0016197259857113492	70	0.03374364289408247
Cre12.g498550	1.252666835198907	0.00171883917727768	0.002055837896474228	0.001887338536875954	90	0.13365270788727623
Cre12.g498500	0.48851774966732	0.0025968341015426407	0.000997154980330509	0.0017969945409365747	80	0.15851108099499842
Cre12.g498450	0.1132483944370086	0.002097775035142696	0.0012617404068135923	0.0016797577209781442	70	0.0682220600669214
Cre12.g498250	0.2619315393505787	0.00121428208559987	0.0010402204321473738	0.0011272512588736219	30	0.05454027350938073
Cre12.g498200	0.3870032637435347	0.0011113670890746396	0.001364638465567554	0.0012380027773210968	40	0.0733887369034684
Cre12.g498100	0.0235413298056488	0.0026382264318405473	0.0011210377975899436	0.0018796321147152456	90	0.07794391905631795
Cre12.g498050	0.1970342633395357	0.002367097539739763	0.0014037683298882735	0.0018854329348140183	90	0.0684268926519049
Cre12.g497850	0.2567246296887008	0.002061125325809567	0.0013490585171264794	0.0017050919214680231	80	0.09766904559784462
Cre12.g497700	0.3261677128086288	0.0021542190304785704	0.000965340970714563	0.0015597800005965666	70	0.19593624611903854
Cre12.g497652	0.5272437657710767	0.0014027939078016765	0.0011411354321793916	0.001271964669990534	40	0.12025105622040344
Cre12.g497500	0.2117031127286211	0.0010027101372795562	0.0014132665315681556	0.001207988334423856	30	0.14462944928512694
Cre12.g497450	0.1786476484589349	0.0010839008127224506	0.0015373041400748306	0.0013106024763986407	40	0.10512216106170565
Cre12.g497300	1.3410252597396155	0.0010080553781982408	0.001709252352606718	0.0013586538654024793	50	0.12845231624787148
Cre12.g497200	0.2082014581781369	0.0014019674592056694	0.0016305913748987017	0.0015162794170521855	60	0.06411899550802072
Cre12.g497000	0.3473393147344969	0.0010917408978247374	0.0017972261553614798	0.0014444835265931086	60	0.0815787197032539
Cre12.g496900	0.6424061763895508	0.0019353876778872398	0.0015281595810556629	0.0017317736294714513	80	0.08291169869804095
Cre12.g496800	0.3665445902016337	0.0025202270819620312	0.0011481514318342865	0.001834189256898159	80	0.11233986680252421
Cre12.g496750	0.3973134956087092	0.0013874523968913826	0.001025050819708489	0.0012062516082999358	30	0.06414637225720635
Cre12.g496700	1.5351606830851334	0.0007941391702075821	0.0009385956542046924	0.0008663674122061373	10	0.051504592411207695
Cre12.g496650	0.4934000236751493	0.002229476105827647	0.0014207012135764368	0.001825088659702042	80	0.1053666927673057
Cre12.g496450	0.0230658819661351	0.0022061690523150737	0.0011411019756029958	0.0016736355139590348	70	0.039539107285522526
Cre12.g496350	0.8976119326434386	0.0015044511578077683	0.0016601793531627587	0.0015823152554852635	70	0.14202597749886087
Cre12.g496150	0.1322499922359035	0.0019072019524350818	0.0008367389617882769	0.0013719704571116794	50	0.0786476646076458
Cre12.g496100	0.7441791046983779	0.0008023876913917572	0.0021500487019355547	0.001476218196663656	60	0.05505322140939576
Cre12.g512950	0.8492143334200443	0.0014699642952896387	0.0011491234778930408	0.0013095438865913397	40	0.15769126058506328
Cre12.g513200	0.1698931302279598	0.0015104614803107532	0.0007444573099057326	0.001127459395108243	30	0.06555030062798109
Cre12.g513450	0.0703401882937886	0.001974711997133234	0.0015786407408963957	0.0017766763690148148	80	0.13508211846557136
Cre12.g513500	0.0520612417668444	0.002773552585980314	0.0017528903202322446	0.002263221453106279	100	0.06201123283555178
Cre12.g513650	0.5900117840801063	0.0007443018200565017	0.001227876614412622	0.0009860892172345618	20	0.05470274777117605
Cre12.g513750	0.5693758666252782	0.0013681550799922578	0.0012441373367179408	0.0013061462083550994	40	0.06910736009946769
Cre12.g513800	0.3802300798770096	0.0009783958808412836	0.0011867371644081305	0.001082566522624707	20	0.06429787957741843
Cre12.g513950	0.7047696346334678	0.0011109848138170443	0.0013655433831913884	0.0012382640985042163	40	0.08155390606740918
Cre12.g514000	1.7782505684403231	0.002115368852602573	0.0007003624879224573	0.001407865670262515	50	0.060082084259264965
Cre12.g514050	0.3941498789229765	0.001579678777456566	0.0018840583856277542	0.00173186858154216	80	0.0532862335891075
Cre12.g514200	0.8584491550723302	0.0011930697694434048	0.0020984526447401564	0.0016457612070917807	70	0.14547613449007946
Cre12.g514300	0.2069424700344731	0.0020807849581136206	0.0011337191879559824	0.0016072520730348015	70	0.08484468628553435
Cre12.g514450	0.0616387407841257	0.0026277075534270047	0.0015104403713061864	0.0020690739623665955	90	0.09259683622719818
Cre12.g514500	0.2370750299614101	0.0014939924763032952	0.0009248150872620648	0.00120940378178268	30	0.03897635624753966
Cre12.g514600	0.3694986769377348	0.0015219862040958907	0.0009651688736172283	0.0012435775388565595	40	0.05267213210134249
Cre12.g514700	0.764026129205698	0.0023828504661920925	0.0013082121807669659	0.0018455313234795293	80	0.08405661884083304
Cre12.g514750	0.2033798060179057	0.0017380072239771805	0.0010387164803339107	0.0013883618521555456	50	0.0582675479549144
Cre12.g514800	1.0542091320110074	0.0018277506032435414	0.001358639968046088	0.0015931952856448146	70	0.12881849003140253
Cre12.g514850	0.3719737289604425	0.0020578219888646625	0.000922417858743213	0.0014901199238039377	60	0.04540061190487912
Cre12.g514900	0.3954984712539096	0.0013642754715370556	0.0007860644040863687	0.0010751699378117121	20	0.03354380978189074
Cre12.g515200	0.4052656672559879	0.0010077592874204724	0.0011045729539323806	0.0010561661206764266	20	0.06209250744066751
Cre12.g515450	0.3112181162242121	0.0013525083545888035	0.00046406542930543083	0.0009082868919471172	10	0.06100036921850603
Cre12.g515550	0.4275633431539228	0.0024889477463399985	0.001607325148614737	0.0020481364474773675	90	0.11411463885100517
Cre12.g515650	0.2517155799214361	0.001769274261912893	0.0010166807183907382	0.0013929774901518155	50	0.06298195772190385
Cre12.g515700	0.3002404039180218	0.002257249239878699	0.001197817081685145	0.0017275331607819221	80	0.10459051596762114
Cre12.g515750	0.1198730281375022	0.002330474276936771	0.0016854643367272043	0.002007969306831988	90	0.11333396379022012
Cre12.g515850	0.2728009521208502	0.003935098041121022	0.0016087314559280158	0.0027719147485245187	100	0.07272232309985026
Cre12.g515900	0.1534796478472808	0.002735499302291427	0.0014227889382660635	0.002079144120278745	90	0.0622220542784702
Cre12.g516050	0.3474890944247542	0.0017718665974577744	0.0014523168369695767	0.0016120917172136756	70	0.059588284707936166
Cre12.g516100	0.3099766048859075	0.0019321559498516583	0.0007304082781388671	0.0013312821139952627	40	0.044944880089629186
Cre12.g516200	0.0994465496960568	0.002217412003268008	0.0009654194531877312	0.0015914157282278696	70	0.039363755587824185
Cre12.g516250	0.2619254024053839	0.0007934046857657804	0.0017841263782788338	0.0012887655320223072	40	0.06011861143282554
Cre12.g516350	0.2730249949292745	0.0016421066435274396	0.0008709937380786734	0.0012565501908030565	40	0.08491367125054518
Cre12.g516450	0.3252892011003144	0.0022796722404637183	0.0012650752196046258	0.001772373730034172	80	0.085672961023842
Cre12.g516500	0.4214312799508029	0.002637629966166308	0.0013581129742565366	0.0019978714702114223	90	0.07593660010256471
Cre12.g516550	0.2756831894281882	0.0014745243947802643	0.0009036119184670517	0.001189068156623658	30	0.0852348431594044
Cre12.g517050	0.757592983404538	0.001331009365286183	0.0017760091696218572	0.00155350926745402	60	0.06387497171994082
Cre12.g517100	0.1218996240012656	0.0024225108362678854	0.0015055767001019315	0.0019640437681849084	90	0.13502904787136852
Cre12.g517150	0.2731430365959547	0.0013368132286494445	0.0004298263808002807	0.0008833198047248626	10	0.06689127475842893
Cre12.g517350	0.1879723862236844	0.0013983398041100105	0.0007806443299269887	0.0010894920670184995	20	0.061387520460625566
Cre12.g517400	0.2933075781796902	0.0015243550122988952	0.0007274998169431201	0.0011259274146210078	30	0.029498786894209032
Cre12.g517451	0.1980276343787871	0.0019228584444491348	0.0006461576436597305	0.0012845080440544326	40	0.0642934117899133
Cre12.g517500	0.1509426629425461	0.0017867228974812145	0.0010337495690640433	0.001410236233272629	50	0.11916193706190381
Cre12.g517550	1.41464378979169	0.001914380462402302	0.0012617848095428587	0.0015880826359725804	70	0.03885097973967799
Cre12.g517600	0.2858168861746219	0.0018989428735373284	0.0011318156006449383	0.0015153792370911335	60	0.06589889584802838
Cre12.g517700	0.7222781089092764	0.0018034618675539587	0.00048181945873891814	0.0011426406631464385	30	0.11296864993083308
Cre12.g517800	0.2385349075313521	0.0012244107542178804	0.0006397800161379264	0.0009320953851779034	10	0.03291303954995239
Cre12.g517850	0.1950545175619615	0.0012871948268788186	0.0005841592178727508	0.0009356770223757847	10	0.07864716759326015
Cre12.g517900	0.4864881371452499	0.0011867078280288301	0.0011846760929089348	0.0011856919604688824	30	0.1006402170289938
Cre12.g518050	0.4991629717955341	0.000617765884394545	0.0011513310588938954	0.0008845484716442202	10	0.12177301730493098
Cre12.g518300	0.2102541581514263	0.001894406970754805	0.0009841523185836643	0.0014392796446692346	50	0.07539293037650814
Cre12.g518650	0.2205413855144211	0.001660340751092286	0.0011862044288299498	0.0014232725899611179	50	0.06329740143769574
Cre12.g518800	0.5638532107591897	0.0019217002668393643	0.0015986689858492	0.0017601846263442821	80	0.1504946789714224
Cre12.g518900	1.114848595665874	0.002303612645176026	0.001824946264072992	0.002064279454624509	90	0.12989170633022937
Cre12.g518950	0.1093136378428156	0.002807502908160936	0.0015721840692798645	0.0021898434887204004	100	0.06766466798743774
Cre12.g519000	0.3900426808227459	0.0016856632102958578	0.0009701515123044549	0.0013279073613001564	40	0.10042379126728547
Cre12.g519050	0.54890143626344	0.001415070690038785	0.0005508808738919444	0.0009829757819653647	20	0.08286562454410522
Cre12.g519100	1.261877725911326	0.0014762863518904604	0.0009358880697377343	0.0012060872108140973	30	0.0634923217362653
Cre12.g519180	0.6039644313120107	0.0010380486071889516	0.0011888462461463252	0.0011134474266676383	30	0.0647452453527623
Cre12.g519300	0.8102037356283283	0.0016949247303551533	0.0011260993494727138	0.0014105120399139335	50	0.16609320993197346
Cre12.g519350	0.2387683737395191	0.0017704557076813638	0.0006943911352918999	0.001232423421486632	40	0.07481353998232336
Cre12.g519450	0.0914492965028131	0.0017265759880953594	0.0009701922525252796	0.0013483841203103194	50	0.052509612538347815
Cre12.g519500	0.3078732621946349	0.0014224159069707602	0.0008098448525869083	0.0011161303797788341	30	0.10093085278814957
Cre12.g519850	0.2507394317866886	0.0023493195554882148	0.0018526168892575394	0.002100968222372877	90	0.07016056562732528
Cre12.g519900	0.0153407503349958	0.002154844330904448	0.00121291979701141	0.001683882063957929	70	0.0805850762105713
Cre12.g519950	0.1343767865427024	0.0011672581057388118	0.002027544966616016	0.001597401536177414	70	0.10139746089969456
Cre12.g520200	0.0745145994358814	0.0020394727065628495	0.0007501698206925489	0.0013948212636276992	50	0.08715338104137332
Cre12.g520250	0.166734564140187	0.0027878687707657496	0.0011339668748883037	0.0019609178228270265	90	0.08259770901683068
Cre12.g520350	0.4658775090179968	0.0017821358309813818	0.0009648456007945373	0.0013734907158879596	50	0.06509597246832621
Cre12.g520400	0.1644099139052119	0.002224581102487579	0.0012153206642815553	0.0017199508833845671	80	0.06981984497040182
Cre12.g520450	0.1988081539084041	0.00221001462744653	0.0015056428856877445	0.0018578287565671372	90	0.05800790642820606
Cre12.g520500	0.3070850773835409	0.0021914607771577484	0.001190402929955568	0.0016909318535566582	80	0.04126768232316127
Cre12.g520550	0.1583350716088277	0.0017885187576334469	0.0013200318117402633	0.0015542752846868552	60	0.07508246322080483
Cre12.g520600	0.8229304048728452	0.0009090681473997652	0.0010219370546139582	0.0009655026010068617	20	0.04007904387460649
Cre12.g520650	0.4193822530430259	0.002075646228242538	0.0011847129810791778	0.001630179604660858	70	0.06273737501004044
Cre12.g520850	0.2261247167659003	0.0016904686346698114	0.0013271195127887352	0.0015087940737292733	60	0.08566210656663031
Cre12.g520950	0.210013541135148	0.0010455825243483366	0.0017179405336515215	0.001381761528999929	50	0.046813232794895784
Cre12.g521000	0.3642759149845743	0.00214587088832076	0.0005952354309921606	0.0013705531596564604	50	0.04797811858274827
Cre12.g521100	0.1953045003447827	0.0023023865798787345	0.002038123459539664	0.002170255019709199	100	0.13704786124754267
Cre12.g521150	0.4540745485256307	0.0014319026428592163	0.0008255934753927915	0.001128748059126004	30	0.08651703125316167
Cre12.g521300	0.1704784056165956	0.0008626368432048884	0.0009814013917091445	0.0009220191174570164	10	0.05791504026462543
Cre12.g521350	0.2092473237384359	0.002117244899562974	0.0011561746824289257	0.0016367097909959498	70	0.07378168514419045
Cre12.g521400	0.1888344482682408	0.0016175511821409413	0.001089865708242418	0.0013537084451916797	50	0.07274339989619633
Cre12.g521450	0.4245842339335839	0.0016249371530472419	0.0010129094578678458	0.0013189233054575439	40	0.07720266214729099
Cre12.g521600	0.6620341114403338	0.0015100068314903607	0.0015460659258602013	0.001528036378675281	60	0.06991987888590881
Cre12.g521650	0.6437630303319951	0.0013690230222978357	0.002015895203872876	0.0016924591130853556	80	0.08151112457024134
Cre12.g521750	0.2034003360986939	0.00294019140283461	0.002082483021434962	0.002511337212134786	100	0.10532984834158776
Cre12.g521851	0.6840384593240874	0.0006323193509285225	5.6701973633031e-05	0.00034451066228077674	10	0.09817360038873708
Cre12.g522000	0.2209173785775401	0.0022792091026797045	0.0017784028991239518	0.0020288060009018283	90	0.11702849712829974
Cre12.g522100	0.3939609196833152	0.0015007835073674299	0.0008924156132486842	0.001196599560308057	30	0.1297409003425158
Cre12.g522150	0.4246466050820868	0.001168513121813316	0.0012779066361586326	0.0012232098789859743	30	0.07406063135485165
Cre12.g522300	0.0	0.0025597025687264666	0.0013777442187613582	0.0019687233937439124	90	0.11509159034495631
Cre12.g522350	0.1463143686016467	0.0017248315421942403	0.0011207197166547777	0.0014227756294245089	50	0.09801427808846874
Cre12.g522400	0.6631061228139755	0.0023873727029061877	0.0022330383566546725	0.00231020552978043	100	0.10224555295752288
Cre12.g522450	0.0623482233671287	0.0031759684421929432	0.0013885275794117788	0.002282248010802361	100	0.06690244528186488
Cre12.g522550	0.222993679578846	0.0012894068567708848	0.0010951649279516186	0.0011922858923612517	30	0.05447076678588274
Cre12.g522600	0.3172397933565005	0.0013257920224256398	0.001102664409129917	0.0012142282157777784	30	0.061221513147857974
Cre12.g522900	0.492733263961399	0.001844401151982233	0.0014357920128911655	0.0016400965824366993	70	0.07990955830740328
Cre12.g522950	0.8179311612859657	0.00406615379826082	0.0023176688146108195	0.00319191130643582	100	0.09441241287226786
Cre12.g523000	0.0927613947889495	0.0014957590773836181	0.001008225805974784	0.001251992441679201	40	0.1406738973442831
Cre12.g523100	0.0392610916467829	0.0019233613214310744	0.0011319957425324075	0.001527678531981741	60	0.10443068132188771
Cre12.g523150	0.4192502954109511	0.0026401719022136803	0.0009087395811708497	0.001774455741692265	80	0.04370737063328502
Cre12.g523200	0.1769551486941457	0.0035884520365750652	0.00108780817660585	0.0023381301065904577	100	0.060103902707881185
Cre12.g523250	0.2220392552097697	0.0022049576277975253	0.0011820669851492537	0.0016935123064733895	80	0.15359347518620964
Cre12.g523300	0.0962942122570133	0.002584807764587095	0.001001938012749283	0.001793372888668189	80	0.08586899417012975
Cre12.g523400	3.3453209080947475	0.0014503937743364386	0.001021550332279196	0.0012359720533078175	40	0.107387189960787
Cre12.g523500	0.1374685813279064	0.0021698706778918025	0.0008634479950816741	0.0015166593364867383	60	0.12493997840303028
Cre12.g523832	0.7066498505127204	0.000908673287194204	0.0006399332445075695	0.0007743032658508867	10	0.11162467858542993
Cre12.g523850	0.1188464077442918	0.0020171763490185327	0.0009955763047249672	0.00150637632687175	60	0.05440620951735144
Cre12.g801416	0.3829051005301747	0.0016629652018340902	0.0012218834642608112	0.0014424243330474506	50	0.1278200471224102
Cre12.g523950	0.0727455168300465	0.0019627721609834074	0.0007522823384603008	0.0013575272497218542	50	0.05316525188249509
Cre12.g524200	0.315278536943163	0.00236407874210791	0.001296362660721072	0.0018302207014144912	80	0.0962287396842103
Cre12.g524300	0.4247975718734059	0.0017785608243699458	0.0017790107739814383	0.001778785799175692	80	0.06025893848437527
Cre12.g524350	0.3224091440840508	0.0020952511120027554	0.0017110134446945684	0.001903132278348662	90	0.05180718415276102
Cre12.g524450	0.1831609306278702	0.0022918758379732204	0.0010536045132305653	0.0016727401756018929	70	0.06724544553816535
Cre12.g524500	0.7330049229935023	0.0019005406312578538	0.001370357892211398	0.001635449261734626	70	0.07499387092940304
Cre12.g524550	0.2100503017183815	0.0018057442314659375	0.0018581394570549121	0.0018319418442604247	80	0.12267882909039488
Cre12.g524650	0.3998503466406624	0.0017412528423994941	0.0008142363580714159	0.001277744600235455	40	0.06913800148995884
Cre12.g524700	0.2490947432627102	0.0024402723558055606	0.0006746646628815898	0.0015574685093435753	70	0.060842492232271395
Cre12.g524900	0.4039618423631925	0.0010781873076279038	0.0006731983398677979	0.0008756928237478509	10	0.15711966920878134
Cre12.g525050	0.4961426995614181	0.0031500475864294007	0.0022156114756352015	0.002682829531032301	100	0.06785778004440476
Cre12.g525200	0.158129737781869	0.0022884611870341693	0.0011861061715597622	0.0017372836792969657	80	0.09034668100964674
Cre12.g525500	0.2628592917173827	0.0030819018471293547	0.0014674363623557063	0.0022746691047425306	100	0.08358663785105919
Cre12.g525550	0.4726158611607234	0.0014253396433211887	0.0010487438611089218	0.0012370417522150554	40	0.08808969861361621
Cre12.g525650	0.2519558165102691	0.0013093750158819394	0.0006813661094543762	0.000995370562668158	20	0.07764334422901756
Cre12.g525700	0.2358735308687048	0.0012280520990248535	0.0006568300143000093	0.0009424410566624314	10	0.09476325153324151
Cre12.g526700	0.6366022331984825	0.0015282612594786252	0.0006091303226923902	0.0010686957910855076	20	0.13912887555799597
Cre12.g526750	0.2998392087771192	0.0025210548765065267	0.0011521359148232658	0.0018365953956648961	80	0.06571081998051062
Cre12.g526800	0.3987508921334878	0.002040037318957412	0.000906654358651395	0.0014733458388044036	60	0.08413852173566429
Cre12.g526850	0.1130813656901677	0.0019608080129724465	0.0010499640064513824	0.0015053860097119145	60	0.09239243452296324
Cre12.g526950	0.101323361720051	0.0020832101037971708	0.001218017201887162	0.0016506136528421664	70	0.10658437173305005
Cre12.g527000	0.3025268928436533	0.0018551169926658809	0.0007522068172352736	0.0013036619049505774	40	0.037069876861746384
Cre12.g527050	0.1281594496081474	0.0019428909043774619	0.0010056455599924585	0.0014742682321849602	60	0.060531052912050874
Cre12.g527150	0.0	0.00178483865287108	0.0007119443699206135	0.0012483915113958468	40	0.061411583519439684
Cre12.g527200	1.2333814933208789	0.0002879408963207119	0.0006513379991690745	0.00046963944774489324	10	0.07506453275686334
Cre12.g527250	2.463005995497019	0.0003398773823471189	0.0007805363735594255	0.0005602068779532722	10	0.14099410232528173
Cre12.g527300	0.2849164301485254	0.003593265115269412	0.0014152535332725951	0.0025042593242710037	100	0.0744060201973462
Cre12.g527350	0.3142553337804839	0.0019713951476128437	0.0009445588561764021	0.001457977001894623	60	0.028849402320374314
Cre12.g527400	0.3212226268701286	0.0017889231605110198	0.0010941224591659614	0.0014415228098384907	50	0.07795189925145088
Cre12.g527450	0.4563575209983884	0.0016028123542306163	0.0008935871147663618	0.0012481997344984891	40	0.0974022823593372
Cre12.g527500	0.2638947739054083	0.002432170015348714	0.001085992036192521	0.0017590810257706174	80	0.08329188452157368
Cre12.g527550	0.7949707443863233	0.001472446157574948	0.0011790262046398425	0.0013257361811073952	40	0.09797563923720023
Cre12.g527750	0.5658865854396024	0.0009053034637141271	0.0010479929778041963	0.0009766482207591617	20	0.082308170269319
Cre12.g527800	0.3766118548084419	0.0009554373906396147	0.0011970774784805472	0.001076257434560081	20	0.05868375571733793
Cre12.g527850	0.2959627197763815	0.0012913142525735077	0.0011667797068176302	0.001229046979695569	30	0.027602885674299315
Cre12.g527950	1.0398056312612016	0.0016094780956289547	0.0012183307502175822	0.0014139044229232686	50	0.10494331887528789
Cre12.g528000	0.223612208056705	0.0017861047812853814	0.0005818124165511527	0.0011839585989182671	30	0.06377325129632981
Cre12.g528050	0.6722108485484536	0.002307793192369566	0.0006333652955150883	0.0014705792439423271	60	0.17425304136459052
Cre12.g528150	0.7349551393895051	0.0017371936215322503	0.0013409455696707065	0.0015390695956014784	60	0.08895654349121994
Cre12.g528250	0.1843937619283953	0.0010035379334214036	0.0023742423090145934	0.0016888901212179985	80	0.07619659827815106
Cre12.g528300	0.6736298377966655	0.0009548224810178866	0.0012270070275316467	0.0010909147542747667	20	0.07420257636791625
Cre12.g528350	0.1928600821788006	0.0011858079456596973	0.0007114229078832033	0.0009486154267714503	20	0.06869687101190593
Cre12.g528400	0.0542659540802319	0.0022025766061382194	0.0012322640967726358	0.0017174203514554276	80	0.08090137027543468
Cre12.g528450	0.4646143592692844	0.0021403689185949086	0.0011539991935381221	0.0016471840560665155	70	0.0691075661421104
Cre12.g528500	0.0281329935482198	0.002048835369428704	0.0010905462785908667	0.0015696908240097852	70	0.1460247366836841
Cre12.g528550	0.0965518928359674	0.0018197235844001475	0.0010369932378608833	0.0014283584111305153	50	0.10009641488046953
Cre12.g528614	0.3769801631791832	0.001301064566996399	0.001708079898389789	0.001504572232693094	60	0.11289784555479725
Cre12.g528700	0.2146482900747034	0.001264111073870584	0.0013313422552712702	0.001297726664570927	40	0.07659066062990773
Cre12.g528750	0.2603731449022649	0.001472371656055143	0.0011239319423134054	0.0012981517991842743	40	0.04333536584278107
Cre12.g528800	0.3122440527385401	0.001151420627938308	0.0011843699003928972	0.0011678952641656025	30	0.08677141374910952
Cre12.g528850	0.2864141617606808	0.0007771330866114869	0.0036175559222241466	0.002197344504417817	100	0.057589807832594375
Cre12.g528900	0.3215057848469517	0.0015554147359221064	0.0008564177972880923	0.0012059162666050993	30	0.08341524190997643
Cre12.g529050	0.135072943669549	0.0016486582315762166	0.0012487060133727916	0.0014486821224745042	60	0.08183086170260077
Cre12.g529100	0.2259405213448284	0.0021933948643184536	0.0009625943422269997	0.0015779946032727266	70	0.07687547430625426
Cre12.g529150	0.4331783827232865	0.0011103556141180025	0.0011882909839558491	0.0011493232990369257	30	0.07402022004252999
Cre12.g529250	0.7199239461011685	0.001632857148322077	0.0014149248599385766	0.0015238910041303268	60	0.18760237447226497
Cre12.g529450	0.1130175109548939	0.002789854977008828	0.001685469849922536	0.002237662413465682	100	0.065014331629967
Cre12.g529500	0.3225176979165041	0.002104435610273176	0.0012092768601754552	0.0016568562352243157	70	0.10432241554080901
Cre12.g529550	0.2026602763489412	0.0016372886224163936	0.0015826314406689398	0.0016099600315426666	70	0.052441631448184964
Cre12.g529600	0.0597195390318208	0.002232360350273372	0.00143593619244293	0.001834148271358151	80	0.0776984494254121
Cre12.g529651	0.3380591075506235	0.0020197902287202953	0.0009798856657074154	0.0014998379472138555	60	0.05152242375586478
Cre12.g529700	0.1931598590791281	0.001040914801063094	0.0012356600514954095	0.001138287426279252	30	0.06566731073098896
Cre12.g529850	1.081975637522325	0.0012547807109514481	0.0013785480078004335	0.0013166643593759408	40	0.08798910345991919
Cre12.g529950	0.0947954084018516	0.002586749403474976	0.0012120166507441276	0.0018993830271095517	90	0.029091360454751337
Cre12.g530000	0.4254166387754646	0.0019022287653223315	0.000910691271586884	0.0014064600184546076	50	0.11805099054089663
Cre12.g530050	0.1883517180603653	0.002371555084680657	0.0008883522846417284	0.0016299536846611927	70	0.05217791387778938
Cre12.g530100	0.5239086375760468	0.0014908427938283028	0.001269203025074582	0.0013800229094514424	50	0.12389924657214098
Cre12.g530300	0.8011553390861401	0.0007885583967021988	0.0005094473819741102	0.0006490028893381545	10	0.12718339675229162
Cre12.g530350	2.516581362801551	0.001570280743881449	0.00018144873314048516	0.0008758647385109671	10	0.1885524057537683
Cre12.g530400	5.4489350362335225	0.006297696554195942	0.001708422308141796	0.004003059431168869	100	0.3369762957915095
Cre12.g530550	0.4701548968548829	0.0019369340387748858	0.0016604436767135695	0.0017986888577442278	80	0.09556229528822012
Cre12.g530750	0.2311244319154367	0.0016653108251389222	0.0013732571626730863	0.0015192839939060041	60	0.09480097017400275
Cre12.g530800	0.6368280607869719	0.001868978780588668	0.001280896814959801	0.0015749377977742345	70	0.07644006598182007
Cre12.g530900	0.3070436671979424	0.0014955520542150552	0.001013772420432184	0.0012546622373236197	40	0.18184224635463872
Cre12.g530950	0.2540795619691554	0.001860545378981411	0.0012311988886400662	0.0015458721338107387	60	0.07150516923203323
Cre12.g531000	0.0918848946319321	0.0013180662630533316	0.0013545811902264519	0.0013363237266398919	50	0.1039534096295572
Cre12.g531100	0.1256608024956325	0.0034525045609735965	0.000864471708948081	0.0021584881349608386	100	0.10661388627504416
Cre12.g531200	0.1276649231304216	0.001277444354329626	0.0010178472461263729	0.0011476458002279994	30	0.07764460575484813
Cre12.g531400	0.2181900201762207	0.0022838962845330235	0.002046405142948897	0.0021651507137409602	100	0.08219547803873808
Cre12.g531450	0.1204824363360594	0.0021310503213452132	0.0013141943312776994	0.0017226223263114562	80	0.07333556670970269
Cre12.g531500	0.1963863903078179	0.0013104117003944833	0.001435961863211129	0.0013731867818028063	50	0.0762556375595661
Cre12.g531550	0.2921621750735076	0.0023176316648866016	0.0009954554497017493	0.0016565435572941756	70	0.05141004030046463
Cre12.g531600	0.3523462606113313	0.0019080732017699089	0.000853677832415602	0.0013808755170927555	50	0.10599930005891142
Cre12.g531750	0.2174208870858425	0.0019390205980923914	0.001140103551948382	0.0015395620750203866	60	0.11637560520461751
Cre12.g531800	0.7610537283671593	0.0005542188204436866	0.0018143736147224173	0.0011842962175830519	30	0.06728005276635712
Cre12.g531850	0.3930332578094394	0.0008606888301804262	0.0011742765373686861	0.0010174826837745562	20	0.0830982202152524
Cre12.g531900	1.6320089995852456	0.0010170682167162499	0.0014840553900437282	0.0012505618033799891	40	0.11142255289407972
Cre12.g531950	0.3926585403436911	0.0010757725316069614	0.0009294103802262905	0.001002591455916626	20	0.09793357875514089
Cre12.g532000	0.4892577916944225	0.0010821571017691383	0.00076617420369536	0.0009241656527322491	10	0.089249678822409
